,census_tract,Total population in occupied housing units:,Owner_occupied,Owner_occupied_Moved in 1999 or earlier,Renter_occupied,Renter_occupied_Moved in 1999 or earlier,year,percent_owners,percent_renters,percent_old_owners,percent_old_renters,renters_owners_ratio,old_renters_owners_ratio
161,923.0,3365,1451,590,1914,172,2016,0.4312035661218425,0.5687964338781575,0.4066161268090972,0.30825496342737724,0.758098223615465,3.4302325581395348
132,923.0,3502,1426,609,2076,215,2017,0.40719588806396345,0.5928041119360365,0.4270687237026648,0.29335260115606937,0.6868978805394991,2.832558139534884
103,923.0,3373,1477,669,1896,238,2018,0.4378891194782093,0.5621108805217907,0.45294515910629657,0.3528481012658228,0.7790084388185654,2.810924369747899
76,923.0,3421,1452,718,1969,198,2019,0.42443729903536975,0.5755627009646302,0.49449035812672176,0.36465210766886746,0.7374301675977654,3.6262626262626263
47,923.0,3536,1581,627,1955,196,2020,0.44711538461538464,0.5528846153846154,0.396584440227704,0.3207161125319693,0.808695652173913,3.1989795918367347
18,923.0,3834,1650,589,2184,181,2021,0.4303599374021909,0.5696400625978091,0.356969696969697,0.2696886446886447,0.7554945054945055,3.25414364640884
336,924.0,5995,1379,408,4616,700,2010,0.23002502085070892,0.769974979149291,0.2958665699782451,0.08838821490467938,0.2987435008665511,0.5828571428571429
307,924.0,5597,1153,421,4444,547,2011,0.20600321600857602,0.7939967839914239,0.36513443191673894,0.09473447344734473,0.25945094509450944,0.7696526508226691
278,924.0,5859,1178,561,4681,517,2012,0.20105820105820105,0.798941798941799,0.4762308998302207,0.11984618671224097,0.25165562913907286,1.0851063829787233
249,924.0,5593,1187,442,4406,644,2013,0.2122295726801359,0.7877704273198641,0.37236731255265376,0.10031774852473899,0.2694053563322742,0.6863354037267081
220,924.0,5573,1204,493,4369,620,2014,0.21604162928404808,0.7839583707159519,0.40946843853820597,0.11284046692607004,0.2755779354543374,0.7951612903225806
191,924.0,5732,1296,612,4436,907,2015,0.22609909281228194,0.7739009071877181,0.4722222222222222,0.13796212804328223,0.2921550946798918,0.6747519294377067
162,924.0,5817,1237,531,4580,568,2016,0.21265257005329208,0.7873474299467079,0.42926434923201295,0.11593886462882096,0.2700873362445415,0.9348591549295775
133,924.0,5984,1019,499,4965,450,2017,0.17028743315508021,0.8297125668449198,0.4896957801766438,0.10050352467270897,0.2052366565961732,1.1088888888888888
104,924.0,6549,1116,563,5433,282,2018,0.17040769583142465,0.8295923041685753,0.5044802867383512,0.10362598932449843,0.20541137493097736,1.99645390070922
77,924.0,6412,1142,618,5270,245,2019,0.17810355583281348,0.8218964441671865,0.5411558669001751,0.11726755218216318,0.21669829222011386,2.522448979591837
48,924.0,6386,1050,606,5336,141,2020,0.1644221735045412,0.8355778264954589,0.5771428571428572,0.11356821589205397,0.19677661169415292,4.297872340425532
19,924.0,5987,1065,513,4922,52,2021,0.1778854184065475,0.8221145815934525,0.48169014084507045,0.10422592442096709,0.21637545713124745,9.865384615384615
337,1001.0,5575,1665,529,3910,755,2010,0.2986547085201794,0.7013452914798206,0.31771771771771773,0.13529411764705881,0.4258312020460358,0.7006622516556291
308,1001.0,5607,1480,524,4127,677,2011,0.2639557695737471,0.7360442304262529,0.35405405405405405,0.12696874242791373,0.3586140053307487,0.7740029542097489
279,1001.0,6132,1697,677,4435,537,2012,0.27674494455316373,0.7232550554468362,0.398939304655274,0.15264937993235625,0.3826381059751973,1.260707635009311
250,1001.0,6232,1561,543,4671,439,2013,0.2504813863928113,0.7495186136071887,0.3478539397821909,0.11624919717405266,0.33418968101049024,1.2369020501138952
221,1001.0,6297,1661,481,4636,508,2014,0.26377640146101317,0.7362235985389868,0.2895845875978326,0.10375323554788611,0.3582830025884383,0.9468503937007874
192,1001.0,6059,1539,550,4520,579,2015,0.25400231061231227,0.7459976893876877,0.35737491877842753,0.12168141592920353,0.3404867256637168,0.9499136442141624
163,1001.0,5983,1576,568,4407,622,2016,0.26341300350994484,0.7365869964900551,0.3604060913705584,0.12888586339913774,0.35761288858633994,0.9131832797427653
134,1001.0,6653,2203,564,4450,493,2017,0.33112881406884115,0.6688711859311589,0.25601452564684524,0.12674157303370787,0.4950561797752809,1.1440162271805274
105,1001.0,7050,2442,621,4608,632,2018,0.34638297872340423,0.6536170212765957,0.2542997542997543,0.134765625,0.5299479166666666,0.9825949367088608
78,1001.0,6926,2427,994,4499,640,2019,0.35041871209933584,0.6495812879006642,0.40955912649361353,0.2209379862191598,0.53945321182485,1.553125
49,1001.0,6934,2067,829,4867,677,2020,0.2980963368906836,0.7019036631093164,0.4010643444605709,0.17033079926032463,0.42469693856585167,1.224519940915805
20,1001.0,7230,2065,771,5165,451,2021,0.28561549100968187,0.7143845089903181,0.37336561743341407,0.14927395934172313,0.3998063891577928,1.7095343680709534
338,1002.0,2893,1407,849,1486,177,2010,0.4863463532665054,0.5136536467334947,0.603411513859275,0.5713324360699865,0.9468371467025573,4.796610169491525
309,1002.0,2597,1009,584,1588,176,2011,0.38852522140931844,0.6114747785906816,0.578790882061447,0.3677581863979849,0.6353904282115869,3.3181818181818183
280,1002.0,2664,1153,558,1511,169,2012,0.4328078078078078,0.5671921921921922,0.4839549002601908,0.3692918596955658,0.7630708140304434,3.301775147928994
251,1002.0,2668,1168,655,1500,225,2013,0.43778110944527737,0.5622188905547226,0.5607876712328768,0.43666666666666665,0.7786666666666666,2.911111111111111
222,1002.0,2941,1197,698,1744,256,2014,0.40700442026521594,0.5929955797347841,0.5831244778613199,0.40022935779816515,0.6863532110091743,2.7265625
193,1002.0,2996,1197,609,1799,297,2015,0.39953271028037385,0.6004672897196262,0.5087719298245614,0.33852140077821014,0.6653696498054474,2.0505050505050506
164,1002.0,2909,1064,581,1845,274,2016,0.3657614300446889,0.6342385699553111,0.5460526315789473,0.31490514905149053,0.5766937669376694,2.1204379562043796
135,1002.0,3159,1169,574,1990,268,2017,0.3700538144982589,0.6299461855017411,0.49101796407185627,0.2884422110552764,0.5874371859296482,2.1417910447761193
106,1002.0,3419,1199,549,2220,215,2018,0.35068733547821,0.64931266452179,0.4578815679733111,0.2472972972972973,0.5400900900900901,2.5534883720930233
79,1002.0,3296,1166,543,2130,167,2019,0.3537621359223301,0.6462378640776699,0.46569468267581476,0.2549295774647887,0.5474178403755868,3.251497005988024
50,1002.0,3742,1832,981,1910,100,2020,0.48957776590058794,0.5104222340994121,0.5354803493449781,0.5136125654450262,0.9591623036649215,9.81
21,1002.0,3748,1670,986,2078,168,2021,0.4455709711846318,0.5544290288153682,0.5904191616766467,0.47449470644850816,0.8036573628488932,5.869047619047619
339,1003.0,3555,1394,1069,2161,567,2010,0.3921237693389592,0.6078762306610408,0.766857962697274,0.4946783896344285,0.6450717260527533,1.8853615520282188
310,1003.0,3488,1364,716,2124,434,2011,0.39105504587155965,0.6089449541284404,0.5249266862170088,0.3370998116760829,0.6421845574387948,1.6497695852534562
281,1003.0,3582,1490,654,2092,370,2012,0.4159687325516471,0.5840312674483529,0.4389261744966443,0.31261950286806883,0.7122370936902486,1.7675675675675675
252,1003.0,3173,1603,561,1570,209,2013,0.5052001260636622,0.49479987393633784,0.34996880848409234,0.3573248407643312,1.0210191082802549,2.6842105263157894
223,1003.0,3381,1683,768,1698,179,2014,0.49778172138420584,0.5022182786157942,0.4563279857397504,0.45229681978798586,0.991166077738516,4.290502793296089
194,1003.0,3604,1979,1055,1625,100,2015,0.5491120976692564,0.4508879023307436,0.5330975240020213,0.6492307692307693,1.2178461538461538,10.55
165,1003.0,3701,1762,1069,1939,204,2016,0.47608754390705216,0.5239124560929479,0.6066969353007946,0.5513151108818979,0.9087158329035585,5.240196078431373
136,1003.0,4032,1918,1210,2114,200,2017,0.4756944444444444,0.5243055555555556,0.6308654848800834,0.5723746452223274,0.9072847682119205,6.05
107,1003.0,4069,1835,1126,2234,204,2018,0.45097075448513146,0.5490292455148685,0.6136239782016348,0.5040286481647269,0.8213965980304386,5.519607843137255
80,1003.0,4353,2090,1117,2263,91,2019,0.48012864691017687,0.5198713530898231,0.5344497607655503,0.49359257622624836,0.9235528060097216,12.274725274725276
51,1003.0,4230,1980,919,2250,155,2020,0.46808510638297873,0.5319148936170213,0.46414141414141413,0.40844444444444444,0.88,5.929032258064516
22,1003.0,4094,1936,729,2158,57,2021,0.47288715192965314,0.5271128480703469,0.3765495867768595,0.33781278962001854,0.897126969416126,12.789473684210526
340,1004.0,4635,1788,1130,2847,558,2010,0.3857605177993528,0.6142394822006473,0.6319910514541387,0.39690902704601333,0.6280295047418335,2.025089605734767
311,1004.0,4491,1639,1180,2852,523,2011,0.36495212647517256,0.6350478735248274,0.7199511897498475,0.41374474053295934,0.5746844319775596,2.2562141491395793
282,1004.0,4488,1946,1546,2542,447,2012,0.4336007130124777,0.5663992869875223,0.7944501541623844,0.6081825334382376,0.7655389457120377,3.4586129753914987
253,1004.0,4921,1989,1648,2932,467,2013,0.4041861410282463,0.5958138589717538,0.8285570638511816,0.5620736698499318,0.6783765347885402,3.5289079229122056
224,1004.0,4673,2026,1606,2647,365,2014,0.4335544618018404,0.5664455381981597,0.792694965449161,0.606724593879864,0.7653947865508123,4.4
195,1004.0,5074,2368,1402,2706,416,2015,0.46669294442254633,0.5333070555774537,0.5920608108108109,0.5181079083518108,0.8750923872875093,3.3701923076923075
166,1004.0,5461,2838,1496,2623,364,2016,0.5196850393700787,0.48031496062992124,0.5271317829457365,0.5703393061380099,1.0819672131147542,4.1098901098901095
137,1004.0,5531,2811,1259,2720,433,2017,0.5082263605134696,0.49177363948653047,0.447883315546069,0.46286764705882355,1.0334558823529412,2.907621247113164
108,1004.0,5568,2990,1086,2578,462,2018,0.5369971264367817,0.4630028735632184,0.3632107023411371,0.4212567882079131,1.1598138091543833,2.3506493506493507
81,1004.0,5907,2648,992,3259,507,2019,0.44828169967834774,0.5517183003216523,0.37462235649546827,0.30438784903344585,0.8125191776618594,1.9566074950690335
52,1004.0,5676,2781,1265,2895,302,2020,0.48995771670190275,0.5100422832980972,0.45487234807623156,0.4369602763385147,0.960621761658031,4.188741721854305
23,1004.0,5783,2656,1129,3127,292,2021,0.459277191768978,0.5407228082310219,0.4250753012048193,0.3610489286856412,0.8493763991045731,3.8664383561643834
341,1005.0,4803,1891,1398,2912,441,2010,0.3937122631688528,0.6062877368311472,0.7392913802221047,0.4800824175824176,0.6493818681318682,3.1700680272108843
312,1005.0,5222,1811,1317,3411,396,2011,0.3468019915741095,0.6531980084258905,0.7272225289895086,0.386103781882146,0.5309293462327763,3.3257575757575757
283,1005.0,5659,2206,1331,3453,430,2012,0.38982152323732105,0.6101784767626789,0.6033544877606528,0.38546191717347233,0.6388647552852592,3.0953488372093023
254,1005.0,6818,2399,1604,4419,493,2013,0.3518627163391024,0.6481372836608976,0.6686119216340142,0.36297804933242817,0.5428830052047975,3.253549695740365
225,1005.0,6559,1761,1075,4798,309,2014,0.26848604970269857,0.7315139502973014,0.6104486087450313,0.2240516882034181,0.36702792830345976,3.4789644012944985
196,1005.0,7190,2413,1289,4777,384,2015,0.33560500695410295,0.6643949930458971,0.5341898052217157,0.26983462424115556,0.5051287418882143,3.3567708333333335
167,1005.0,7314,2476,1066,4838,284,2016,0.3385288487831556,0.6614711512168444,0.4305331179321486,0.22033898305084745,0.5117817279867714,3.7535211267605635
138,1005.0,7303,2522,907,4781,292,2017,0.34533753252088184,0.6546624674791182,0.35963521015067407,0.1897092658439657,0.527504706128425,3.106164383561644
109,1005.0,6876,2659,1037,4217,259,2018,0.38670738801628857,0.6132926119837114,0.3899962391876645,0.24590941427555135,0.6305430400758834,4.003861003861004
82,1005.0,6592,2811,899,3781,279,2019,0.4264259708737864,0.5735740291262136,0.319815012451085,0.23776778629992065,0.7434541126686062,3.2222222222222223
53,1005.0,6908,2720,839,4188,249,2020,0.3937463810075275,0.6062536189924725,0.3084558823529412,0.20033428844317097,0.6494746895893028,3.3694779116465865
24,1005.0,7049,2960,1220,4089,333,2021,0.4199177188253653,0.5800822811746347,0.41216216216216217,0.2983614575690878,0.7238933724627048,3.6636636636636637
344,1007.0,4186,2412,1454,1774,356,2010,0.5762064022933588,0.4237935977066412,0.6028192371475953,0.8196166854565953,1.359639233370913,4.084269662921348
315,1007.0,4354,2537,1509,1817,589,2011,0.5826825907211759,0.41731740927882405,0.5947970043358297,0.8304898183819482,1.3962575674188222,2.5619694397283532
286,1007.0,4353,2834,1407,1519,456,2012,0.6510452561451873,0.3489547438548128,0.4964714184897671,0.9262672811059908,1.8657011191573403,3.085526315789474
257,1007.0,4393,2876,1370,1517,509,2013,0.6546778966537674,0.34532210334623265,0.476356050069541,0.9030982201713909,1.8958470665787739,2.6915520628683693
228,1007.0,4464,2669,1273,1795,496,2014,0.597894265232975,0.4021057347670251,0.47695766204571,0.7091922005571031,1.486908077994429,2.566532258064516
199,1007.0,4365,2667,1285,1698,404,2015,0.6109965635738832,0.38900343642611684,0.48181477315335586,0.7567726737338045,1.5706713780918728,3.1806930693069306
170,1007.0,4468,2806,1474,1662,169,2016,0.6280214861235452,0.3719785138764548,0.5253029223093372,0.8868832731648616,1.6883273164861612,8.721893491124261
141,1007.0,4412,2667,1482,1745,204,2017,0.6044877606527652,0.39551223934723484,0.5556805399325084,0.8492836676217765,1.5283667621776504,7.264705882352941
112,1007.0,4384,2796,1347,1588,120,2018,0.6377737226277372,0.36222627737226276,0.48175965665236054,0.8482367758186398,1.7607052896725441,11.225
85,1007.0,4405,2939,1517,1466,114,2019,0.6671963677639047,0.3328036322360953,0.5161619598502892,1.034788540245566,2.004774897680764,13.307017543859649
56,1007.0,4738,3081,1455,1657,73,2020,0.6502743773744196,0.34972562262558043,0.47224926971762415,0.8780929390464696,1.8593844296922148,19.931506849315067
27,1007.0,4238,2909,1217,1329,52,2021,0.6864086833411986,0.3135913166588013,0.41835682365073906,0.9157261098570354,2.1888638073739655,23.403846153846153
345,1008.0,5602,3305,1766,2297,709,2010,0.5899678686183506,0.4100321313816494,0.5343419062027231,0.7688289072703526,1.438833260774924,2.4908321579689705
316,1008.0,6238,3425,1878,2813,576,2011,0.549054184033344,0.450945815966656,0.5483211678832117,0.6676146462851049,1.2175613224315678,3.2604166666666665
287,1008.0,6590,3532,1506,3058,576,2012,0.5359635811836115,0.46403641881638846,0.42638731596828994,0.4924787442773054,1.1550032701111839,2.6145833333333335
258,1008.0,6373,3434,1647,2939,630,2013,0.5388357131649145,0.46116428683508554,0.4796156086196855,0.5603946920721333,1.1684246342293296,2.6142857142857143
229,1008.0,6380,3683,1997,2697,404,2014,0.5772727272727273,0.42272727272727273,0.5422210154765137,0.7404523544679273,1.3655913978494623,4.943069306930693
200,1008.0,6716,3588,2189,3128,330,2015,0.5342465753424658,0.4657534246575342,0.6100891861761427,0.6998081841432225,1.1470588235294117,6.633333333333334
171,1008.0,6409,3493,2006,2916,428,2016,0.5450148229052895,0.45498517709471054,0.574291440022903,0.6879286694101509,1.1978737997256517,4.686915887850467
142,1008.0,6583,3538,1673,3045,291,2017,0.5374449339207048,0.46255506607929514,0.4728660260033917,0.5494252873563218,1.161904761904762,5.74914089347079
113,1008.0,6572,3464,1536,3108,339,2018,0.527084601339014,0.472915398660986,0.44341801385681295,0.4942084942084942,1.1145431145431146,4.530973451327434
86,1008.0,6230,3317,1356,2913,344,2019,0.5324237560192616,0.4675762439807384,0.40880313536328006,0.4654994850669413,1.138688637143838,3.941860465116279
57,1008.0,6269,3184,1456,3085,224,2020,0.5078959961716382,0.4921040038283618,0.457286432160804,0.47196110210696923,1.0320907617504052,6.5
28,1008.0,6001,2874,1146,3127,214,2021,0.478920179970005,0.521079820029995,0.3987473903966597,0.36648544931244004,0.9190917812599936,5.355140186915888
321,909.01,4026,0,0,4026,683,2010,0.0,1.0,,0.0,0.0,0.0
292,909.01,3940,0,0,3940,730,2011,0.0,1.0,,0.0,0.0,0.0
263,909.01,3819,0,0,3819,543,2012,0.0,1.0,,0.0,0.0,0.0
234,909.01,3896,0,0,3896,470,2013,0.0,1.0,,0.0,0.0,0.0
205,909.01,3688,9,0,3679,440,2014,0.002440347071583514,0.9975596529284165,0.0,0.0,0.002446316933949443,0.0
176,909.01,3816,8,0,3808,273,2015,0.0020964360587002098,0.9979035639412998,0.0,0.0,0.0021008403361344537,0.0
147,909.01,3903,24,0,3879,250,2016,0.006149116064565719,0.9938508839354343,0.0,0.0,0.006187161639597835,0.0
118,909.01,3839,24,0,3815,256,2017,0.006251628028132326,0.9937483719718677,0.0,0.0,0.006290956749672346,0.0
89,909.01,3776,23,0,3753,186,2018,0.0060911016949152545,0.9939088983050848,0.0,0.0,0.0061284305888622435,0.0
62,909.01,3640,15,0,3625,106,2019,0.004120879120879121,0.9958791208791209,0.0,0.0,0.004137931034482759,0.0
33,909.01,3204,15,0,3189,84,2020,0.0046816479400749065,0.9953183520599251,0.0,0.0,0.004703668861712135,0.0
4,909.01,3042,0,0,3042,60,2021,0.0,1.0,,0.0,0.0,0.0
322,910.01,2479,1217,649,1262,241,2010,0.490923759580476,0.509076240419524,0.533278553820871,0.5142630744849446,0.9643423137876387,2.6929460580912865
293,910.01,2668,1338,664,1330,206,2011,0.5014992503748126,0.4985007496251874,0.4962630792227205,0.4992481203007519,1.006015037593985,3.2233009708737863
264,910.01,2799,1293,370,1506,278,2012,0.46195069667738475,0.5380493033226152,0.2861562258313998,0.2456839309428951,0.8585657370517928,1.330935251798561
235,910.01,2953,1389,471,1564,132,2013,0.4703691161530647,0.5296308838469354,0.3390928725701944,0.30115089514066495,0.8881074168797954,3.5681818181818183
206,910.01,3113,1452,577,1661,104,2014,0.4664310954063604,0.5335689045936396,0.3973829201101928,0.3473810957254666,0.8741721854304636,5.548076923076923
177,910.01,3189,1393,545,1796,211,2015,0.4368140482910003,0.5631859517089997,0.3912419239052405,0.3034521158129176,0.7756124721603563,2.5829383886255926
148,910.01,3204,1545,389,1659,217,2016,0.48220973782771537,0.5177902621722846,0.2517799352750809,0.23447860156720915,0.9312839059674503,1.792626728110599
119,910.01,3017,1337,348,1680,162,2017,0.4431554524361949,0.5568445475638051,0.26028421839940163,0.20714285714285716,0.7958333333333333,2.1481481481481484
90,910.01,2939,1322,333,1617,184,2018,0.449812861517523,0.550187138482477,0.2518910741301059,0.20593692022263452,0.8175633889919605,1.809782608695652
63,910.01,2793,1110,351,1683,206,2019,0.39742212674543503,0.602577873254565,0.3162162162162162,0.20855614973262032,0.6595365418894831,1.703883495145631
34,910.01,2744,1196,375,1548,98,2020,0.4358600583090379,0.5641399416909622,0.31354515050167225,0.24224806201550386,0.772609819121447,3.826530612244898
5,910.01,3105,1277,474,1828,40,2021,0.41127214170692433,0.5887278582930757,0.3711824588880188,0.2592997811816193,0.6985776805251641,11.85
333,921.01,5662,2033,1585,3629,771,2010,0.35906040268456374,0.6409395973154363,0.779636005902607,0.4367594378616699,0.5602094240837696,2.0557717250324252
304,921.01,6821,2765,1544,4056,886,2011,0.40536578214338076,0.5946342178566193,0.5584086799276673,0.3806706114398422,0.6817061143984221,1.742663656884876
275,921.01,6585,2558,1238,4027,570,2012,0.38845861807137433,0.6115413819286256,0.4839718530101642,0.30742488204618823,0.635212316861187,2.1719298245614036
246,921.01,6404,2224,1090,4180,568,2013,0.3472829481574016,0.6527170518425984,0.49010791366906475,0.2607655502392344,0.5320574162679426,1.9190140845070423
217,921.01,6539,2363,1060,4176,460,2014,0.3613702400978743,0.6386297599021257,0.4485823106220906,0.25383141762452105,0.5658524904214559,2.3043478260869565
188,921.01,6887,2316,1072,4571,198,2015,0.33628575577174386,0.6637142442282561,0.46286701208981,0.2345219864362284,0.5066725005469263,5.414141414141414
159,921.01,6532,2945,1101,3587,168,2016,0.45085731781996324,0.5491426821800367,0.3738539898132428,0.3069417340395874,0.8210203512684695,6.553571428571429
130,921.01,6916,3201,1064,3715,111,2017,0.4628397917871602,0.5371602082128398,0.3323961262105592,0.2864064602960969,0.8616419919246299,9.585585585585585
101,921.01,6948,3424,1062,3524,165,2018,0.49280368451352907,0.5071963154864709,0.3101635514018692,0.3013620885357548,0.9716231555051078,6.4363636363636365
74,921.01,7091,3296,988,3795,126,2019,0.4648145536595685,0.5351854463404315,0.29975728155339804,0.2603425559947299,0.8685111989459815,7.841269841269841
45,921.01,6810,3094,986,3716,275,2020,0.45433186490455213,0.5456681350954479,0.31868131868131866,0.26533907427341225,0.832615715823466,3.5854545454545454
16,921.01,6249,2278,1067,3971,229,2021,0.3645383261321811,0.6354616738678188,0.4683933274802458,0.26869806094182824,0.5736590279526568,4.6593886462882095
342,1006.01,4653,2416,1776,2237,496,2010,0.5192349022136257,0.4807650977863744,0.7350993377483444,0.7939204291461779,1.0800178810907466,3.5806451612903225
313,1006.01,4938,2516,1397,2422,625,2011,0.509518023491292,0.490481976508708,0.5552464228934817,0.5767960363336085,1.0388109000825765,2.2352
284,1006.01,4902,2514,1225,2388,328,2012,0.5128518971848225,0.48714810281517745,0.48727128082736676,0.5129815745393634,1.0527638190954773,3.7347560975609757
255,1006.01,5147,2611,1537,2536,370,2013,0.507285797551972,0.492714202448028,0.5886633473764841,0.6060725552050473,1.0295741324921135,4.154054054054054
226,1006.01,5391,2689,1426,2702,229,2014,0.49879428677425336,0.5012057132257466,0.5303086649312012,0.5277572168763879,0.9951887490747594,6.22707423580786
197,1006.01,5180,2380,1009,2800,265,2015,0.4594594594594595,0.5405405405405406,0.42394957983193277,0.3603571428571429,0.85,3.8075471698113206
168,1006.01,5621,2022,863,3599,387,2016,0.3597224693115104,0.6402775306884896,0.4268051434223541,0.23978883023061962,0.5618227285357044,2.2299741602067185
139,1006.01,5898,2102,844,3796,463,2017,0.356391997287216,0.643608002712784,0.4015223596574691,0.22233930453108536,0.553740779768177,1.8228941684665227
110,1006.01,5973,1905,489,4068,308,2018,0.31893520843797085,0.6810647915620291,0.2566929133858268,0.12020648967551623,0.46828908554572274,1.5876623376623376
83,1006.01,6316,2529,747,3787,321,2019,0.40041165294490183,0.5995883470550981,0.29537366548042704,0.19725376287298654,0.6678109321362556,2.3271028037383177
54,1006.01,6126,2428,633,3698,266,2020,0.396343454129938,0.603656545870062,0.26070840197693573,0.17117360735532722,0.6565711195240671,2.3796992481203008
25,1006.01,5681,2504,761,3177,228,2021,0.44076747051575427,0.5592325294842457,0.3039137380191693,0.23953415171545483,0.7881649354737174,3.337719298245614
343,1006.03,1651,1155,860,496,97,2010,0.6995760145366444,0.3004239854633555,0.7445887445887446,1.7338709677419355,2.3286290322580645,8.8659793814433
314,1006.03,1617,976,487,641,69,2011,0.603586889301175,0.396413110698825,0.4989754098360656,0.7597503900156006,1.5226209048361934,7.057971014492754
285,1006.03,1813,1057,451,756,63,2012,0.583011583011583,0.416988416988417,0.4266792809839167,0.5965608465608465,1.3981481481481481,7.158730158730159
256,1006.03,1723,1103,328,620,79,2013,0.6401625072547882,0.3598374927452118,0.2973708068902992,0.5290322580645161,1.7790322580645161,4.151898734177215
227,1006.03,1905,1041,381,864,29,2014,0.5464566929133858,0.45354330708661417,0.3659942363112392,0.4409722222222222,1.2048611111111112,13.137931034482758
198,1006.03,1950,1084,442,866,23,2015,0.5558974358974359,0.4441025641025641,0.4077490774907749,0.5103926096997691,1.251732101616628,19.217391304347824
169,1006.03,2004,1152,477,852,11,2016,0.5748502994011976,0.4251497005988024,0.4140625,0.5598591549295775,1.352112676056338,43.36363636363637
140,1006.03,2049,1210,321,839,11,2017,0.5905319668130795,0.40946803318692043,0.2652892561983471,0.38259833134684146,1.4421930870083433,29.181818181818183
111,1006.03,1953,1094,298,859,0,2018,0.5601638504864311,0.43983614951356886,0.27239488117001825,0.3469150174621653,1.2735739231664727,inf
84,1006.03,1894,1136,217,758,18,2019,0.5997888067581837,0.40021119324181625,0.19102112676056338,0.2862796833773087,1.4986807387862797,12.055555555555555
55,1006.03,2032,1344,476,688,9,2020,0.6614173228346457,0.33858267716535434,0.3541666666666667,0.6918604651162791,1.9534883720930232,52.888888888888886
26,1006.03,2051,1404,463,647,22,2021,0.6845441248171623,0.31545587518283763,0.3297720797720798,0.7156105100463679,2.170015455950541,21.045454545454547
