,tract,year,BFBL,BL,BLSL,SBL,SLM,SLMTC,SUP,total_built_all_lanes,cumulative_length
635,922,2013,0.0,0.0,0.0,0.0,476.4384196315,0.0,0.0,476.4384196315,2596.9837417793997
636,922,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.9837417793997
637,922,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,922,2016,0.0,0.0,0.0,0.0,444.7087069805,0.0,0.0,444.7087069805,3041.6924487599
639,922,2017,0.0,210.43320415,0.0,0.0,86.5432816504,0.0,0.0,296.9764858004,3338.6689345603
640,922,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338.6689345603
641,922,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,922,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,922,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,922,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,923,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,923,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,923,2010,0.0,277.932423412,0.0,0.0,849.8446299443,0.0,0.0,1127.7770533563,1127.7770533563
648,923,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.7770533563
649,923,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,923,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,923,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,923,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,923,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,923,2017,0.0,356.1231860543,0.0,0.0,86.5432816504,0.0,0.0,442.6664677047,1570.443521061
655,923,2018,0.0,0.0,0.0,0.0,0.0,279.2382290325,0.0,0.0,1570.443521061
656,923,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.443521061
657,923,2020,0.0,0.0,0.0,0.0,0.0,573.2388122629,0.0,0.0,1570.443521061
658,923,2021,0.0,0.0,0.0,0.0,0.0,333.286930864,0.0,0.0,1570.443521061
659,923,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.443521061
660,924,2008,0.0,0.0,0.0,0.0,519.1491104487,0.0,0.0,519.1491104487,519.1491104487
661,924,2009,0.0,667.0203495901001,0.0,0.0,0.0,0.0,0.0,667.0203495901001,1186.1694600388
662,924,2010,0.0,781.8620678957,0.0,0.0,604.7266723649001,0.0,0.0,1386.5887402606,2572.7582002994
663,924,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.7582002994
664,924,2012,0.0,851.7796681812999,0.0,0.0,1951.2800271861001,0.0,0.0,2803.0596953674003,5375.8178956668
665,924,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375.8178956668
666,924,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,924,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,924,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,924,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,924,2018,0.0,0.0,0.0,0.0,0.0,279.2382290325,113.44701866770001,113.44701866770001,5489.264914334501
671,924,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5489.264914334501
672,924,2020,0.0,0.0,0.0,1648.5870073686,0.0,573.2388122629,0.0,1648.5870073686,7137.851921703101
673,924,2021,0.0,0.0,0.0,0.0,0.0,333.286930864,0.0,0.0,7137.851921703101
674,924,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7137.851921703101
