tract,year,total_population,male,female,median_age,race_white,race_black,race_ai_alaskan,race_asian,race_hawaiian,race_other,race_hispanic,median_value,median_monthly_mort,median_monthly_rent,median_income,mean_income,median_income_difference,mean_income_difference,housed_population,owner_occupied,owner_occupied_pre-2000,renter_occupied,renter_occupied_pre-2000,percent_owners,percent_renters,percent_owners_pre-2000,percent_renters_pre-2000,renters_owners_ratio,renters_owners_pre-2000_ratio,BFBL,BL,BLSL,SBL,SLM,SUP,total_built_all_lanes,cumulative_length,SLMTC
708,2014,3692.0,0.628,0.372,32.3,0.7290000000000001,0.156,0.003,0.108,0.0,0.001,0.063,517700.0,2798.0,1326.0,,,,,3643.0,1318.0,417.0,2325.0,373.0,0.1144660993686522,0.1023881416415042,0.3163884673748103,0.1793548387096774,0.5668817204301075,1.1179624664879355,,,,,,,,,
708,2015,3722.0,0.615,0.385,31.7,0.7140000000000001,0.177,0.004,0.098,0.0,0.002,0.114,599500.0,2826.0,1608.0,,,,,3662.0,1267.0,283.0,2395.0,352.0,0.0772801747678864,0.0961223375204806,0.22336227308603,0.1181628392484342,0.5290187891440501,0.8039772727272727,,,,,,,,,
708,2016,3570.0,0.583,0.417,31.8,0.7240000000000001,0.19,0.004,0.072,0.0,0.003,0.152,648400.0,3142.0,1706.0,,,,,3508.0,1216.0,225.0,2292.0,343.0,0.0641391106043329,0.0977765108323831,0.1850328947368421,0.0981675392670157,0.5305410122164049,0.6559766763848397,,,,,,,,,
708,2017,3452.0,0.506,0.494,32.2,0.725,0.181,0.0069999999999999,0.067,0.0,0.003,0.105,687200.0,3452.0,1898.0,,,,,3394.0,1216.0,243.0,2178.0,287.0,0.0715969357690041,0.0845609899823217,0.1998355263157894,0.1115702479338843,0.5583103764921947,0.8466898954703833,,,,,,,,,
708,2018,3577.0,0.517,0.483,32.6,0.708,0.2019999999999999,0.0,0.075,0.0,0.003,0.083,791900.0,3645.0,2139.0,,,,,3519.0,1132.0,230.0,2387.0,112.0,0.065359477124183,0.0318272236430804,0.2031802120141342,0.0963552576455802,0.4742354419773774,2.0535714285714284,,,,,,,,,
708,2019,3597.0,0.469,0.531,32.6,0.7140000000000001,0.18,0.0,0.084,0.0,0.009,0.104,792200.0,3301.0,2394.0,,,,,3539.0,1137.0,100.0,2402.0,151.0,0.0282565696524441,0.0426674201751907,0.0879507475813544,0.041631973355537,0.4733555370524563,0.6622516556291391,,,,,,,,,
708.01,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708.01,2011,,,,,,,,,,,,,,,56589.0,91939.0,,,,,,,,,,,,,,,,,,,,,,
708.01,2012,,,,,,,,,,,,,,,64338.0,89957.0,0.1369347399671314,-0.0215577720010006,,,,,,,,,,,,,,,,,,,,
708.01,2013,,,,,,,,,,,,,,,69340.0,104857.0,0.077745655755541,0.1656346921306846,,,,,,,,,,,,,,,,,,,,
708.01,2014,,,,,,,,,,,,,,,96155.0,115747.0,0.3867176233054514,0.1038557273238791,,,,,,,,,,,,,,,,,,,,
708.01,2015,,,,,,,,,,,,,,,92500.0,114105.0,-0.0380115438614736,-0.0141861128150189,,,,,,,,,,,,,,,,,,,,
708.01,2016,,,,,,,,,,,,,,,71667.0,114231.0,-0.2252216216216216,0.0011042460891284,,,,,,,,,,,,,,,,,,,,
708.01,2017,,,,,,,,,,,,,,,79500.0,120376.0,0.1092971660596927,0.0537945041188469,,,,,,,,,,,,,,,,,,,,
708.01,2018,,,,,,,,,,,,,,,90547.0,137799.0,0.1389559748427672,0.1447381537848076,,,,,,,,,,,,,,,,,,,,
708.01,2019,,,,,,,,,,,,,,,94653.0,146391.0,0.0453466155698145,0.0623516861515685,,,,,,,,,,,,,,,,,,,,
708.01,2020,1020.0,0.485,0.515,27.7,0.775,0.057,0.0,0.156,0.0,0.0,0.01,,,2536.0,,123690.0,,-0.155071008463635,1020.0,18.0,0.0,1002.0,37.0,0.0,0.0362745098039215,0.0,0.0,0.0179640718562874,0.0,,,,,,,,,
708.01,2021,1096.0,0.4529999999999999,0.547,28.7,0.807,0.0,0.0,0.125,0.0,0.0,0.061,,,3210.0,,160064.0,,0.294073894413453,1096.0,23.0,0.0,1073.0,22.0,0.0,0.0200729927007299,0.0,0.0,0.02143522833178,0.0,,,,,,,,,
709,2010,3057.0,0.467,0.5329999999999999,36.0,0.546,0.247,0.003,0.062,0.0,0.096,0.212,501600.0,2390.0,540.0,,,,,2955.0,1027.0,218.0,1928.0,287.0,0.0737732656514382,0.0971235194585448,0.2122687439143135,0.1130705394190871,0.5326763485477178,0.759581881533101,,,,,,,,,
709,2011,3226.0,0.485,0.515,34.4,0.614,0.16,0.001,0.077,0.0,0.103,0.2319999999999999,583600.0,2391.0,946.0,,,,,3203.0,1085.0,254.0,2118.0,259.0,0.0793006556353418,0.0808616921635966,0.2341013824884792,0.1199244570349386,0.512275731822474,0.9806949806949808,,,,,,,,,
709,2012,2979.0,0.507,0.493,35.9,0.613,0.182,0.0,0.089,0.0,0.069,0.171,629700.0,2471.0,1255.0,,,,,2955.0,979.0,286.0,1976.0,259.0,0.0967851099830795,0.087648054145516,0.2921348314606741,0.1447368421052631,0.4954453441295546,1.1042471042471045,,,,,,,,,
709,2013,3339.0,0.507,0.493,32.4,0.591,0.168,0.0,0.104,0.0,0.073,0.214,563600.0,2511.0,1504.0,,,,,3312.0,998.0,259.0,2314.0,274.0,0.0782004830917874,0.0827294685990338,0.2595190380761523,0.1119273984442523,0.4312878133102852,0.9452554744525548,,,,,,,,,
709,2014,3205.0,0.514,0.486,32.9,0.565,0.214,0.0,0.088,0.0,0.074,0.2019999999999999,597400.0,2428.0,1495.0,,,,,3176.0,958.0,224.0,2218.0,293.0,0.070528967254408,0.0922544080604534,0.2338204592901878,0.1009918845807033,0.4319206492335437,0.764505119453925,,,,,,,,,
709,2015,3153.0,0.471,0.529,31.2,0.503,0.285,0.0,0.104,0.0,0.064,0.195,578800.0,2679.0,1308.0,,,,,3121.0,647.0,73.0,2474.0,342.0,0.0233899391220762,0.1095802627363024,0.1128284389489953,0.0295068714632174,0.261519805982215,0.2134502923976608,,,,,,,,,
709,2016,3154.0,0.4429999999999999,0.557,32.2,0.496,0.296,0.0,0.094,0.0,0.069,0.217,616800.0,2710.0,1413.0,,,,,3121.0,730.0,116.0,2391.0,351.0,0.037167574495354,0.112463953860942,0.1589041095890411,0.0485152655792555,0.3053115851108323,0.3304843304843304,,,,,,,,,
709,2017,2966.0,0.4039999999999999,0.596,33.5,0.596,0.228,0.0,0.083,0.0,0.06,0.203,676400.0,2797.0,1218.0,,,,,2933.0,956.0,157.0,1977.0,187.0,0.0535288100920559,0.0637572451414933,0.1642259414225941,0.0794132524026302,0.4835609509357612,0.839572192513369,,,,,,,,,
709,2018,2809.0,0.402,0.598,36.2,0.54,0.316,0.0,0.053,0.0,0.062,0.208,794200.0,2943.0,1172.0,,,,,2775.0,777.0,132.0,1998.0,280.0,0.0475675675675675,0.1009009009009009,0.1698841698841698,0.066066066066066,0.3888888888888889,0.4714285714285714,,,,,,,,,
709,2019,3132.0,0.363,0.637,36.4,0.639,0.222,0.0,0.066,0.0,0.048,0.192,858700.0,3045.0,1171.0,,,,,3098.0,1146.0,275.0,1952.0,165.0,0.0887669464170432,0.0532601678502259,0.2399650959860384,0.1408811475409836,0.5870901639344263,1.6666666666666667,,,,,,,,,
709.01,2010,,,,,,,,,,,,,,,41364.0,78252.0,,,,,,,,,,,,,,,,,,,,,,
709.01,2011,,,,,,,,,,,,,,,51034.0,88304.0,0.233778164587564,0.1284567806573633,,,,,,,,,,,,,,,,,,,,
709.01,2012,,,,,,,,,,,,,,,53673.0,91900.0,0.0517106242896892,0.0407229570574379,,,,,,,,,,,,,,,,,,,,
709.01,2013,,,,,,,,,,,,,,,54367.0,98148.0,0.0129301511001807,0.067986942328618,,,,,,,,,,,,,,,,,,,,
709.01,2014,,,,,,,,,,,,,,,71000.0,103807.0,0.3059392646274394,0.0576578228797326,,,,,,,,,,,,,,,,,,,,
709.01,2015,,,,,,,,,,,,,,,46472.0,86391.0,-0.3454647887323944,-0.1677728862215457,,,,,,,,,,,,,,,,,,,,
709.01,2016,,,,,,,,,,,,,,,47688.0,89684.0,0.0261662936822172,0.0381173964880601,,,,,,,,,,,,,,,,,,,,
709.01,2017,,,,,,,,,,,,,,,61118.0,116135.0,0.2816222110384164,0.2949355514919049,,,,,,,,,,,,,,,,,,,,
709.01,2018,,,,,,,,,,,,,,,55875.0,124111.0,-0.0857848751595274,0.0686786929005037,,,,,,,,,,,,,,,,,,,,
709.01,2019,,,,,,,,,,,,,,,53000.0,137641.0,-0.0514541387024608,0.1090153169340348,,,,,,,,,,,,,,,,,,,,
709.01,2020,1350.0,0.276,0.7240000000000001,40.2,0.29,0.191,0.0,0.187,0.0,0.235,0.479,679700.0,3335.0,,36051.0,59464.0,-0.3197924528301887,-0.5679775648244346,1344.0,387.0,60.0,957.0,149.0,0.0446428571428571,0.1108630952380952,0.1550387596899224,0.0626959247648902,0.4043887147335423,0.4026845637583892,,,,,,,,,
709.01,2021,1148.0,0.345,0.655,40.4,0.369,0.204,0.0,0.181,0.0,0.113,0.3339999999999999,886400.0,3364.0,566.0,30357.0,60760.0,-0.1579429142048764,0.0217946993138705,1141.0,282.0,2.0,859.0,26.0,0.0017528483786152,0.0227870289219982,0.0070921985815602,0.0023282887077997,0.3282887077997671,0.0769230769230769,,,,,,,,,
801,2010,2724.0,0.6679999999999999,0.332,35.0,0.216,0.5479999999999999,0.019,0.03,0.0,0.155,0.158,394400.0,2475.0,820.0,,,,,1359.0,664.0,534.0,695.0,78.0,0.3929359823399558,0.0573951434878587,0.8042168674698795,0.7683453237410072,0.9553956834532374,6.846153846153846,,,,,,,,,
801,2011,3147.0,0.6459999999999999,0.354,32.6,0.226,0.532,0.016,0.062,0.0,0.133,0.173,290600.0,2602.0,866.0,40329.0,49454.0,,,1690.0,772.0,679.0,918.0,131.0,0.4017751479289941,0.0775147928994082,0.8795336787564767,0.7396514161220044,0.840958605664488,5.183206106870229,,,,,,,,,
801,2012,2999.0,0.6829999999999999,0.317,33.0,0.206,0.5329999999999999,0.018,0.0409999999999999,0.0,0.1639999999999999,0.2239999999999999,246600.0,2175.0,877.0,30882.0,43706.0,-0.234248307669419,-0.1162292231164314,1537.0,607.0,528.0,930.0,143.0,0.3435263500325309,0.0930383864671437,0.8698517298187809,0.567741935483871,0.6526881720430108,3.692307692307693,,,,,,,,,
801,2013,3014.0,0.669,0.331,34.6,0.1889999999999999,0.551,0.012,0.035,0.0,0.165,0.174,240200.0,1935.0,977.0,31712.0,45305.0,0.0268764976361634,0.0365853658536585,1592.0,700.0,612.0,892.0,170.0,0.3844221105527638,0.1067839195979899,0.8742857142857143,0.6860986547085202,0.7847533632286996,3.6,,,,,,,,,
801,2014,2864.0,0.6729999999999999,0.327,34.5,0.23,0.523,0.011,0.009,0.0,0.172,0.206,248100.0,1670.0,1007.0,27318.0,38028.0,-0.1385595358224016,-0.1606224478534378,1570.0,547.0,317.0,1023.0,143.0,0.2019108280254777,0.0910828025477707,0.5795246800731262,0.3098729227761486,0.5347018572825024,2.2167832167832167,,,,,,,,,
801,2015,2814.0,0.6679999999999999,0.332,33.4,0.226,0.537,0.018,0.019,0.0,0.19,0.254,323300.0,1850.0,1070.0,30524.0,38440.0,0.1173585181931327,0.0108341222257284,1618.0,485.0,204.0,1133.0,131.0,0.1260815822002472,0.0809641532756489,0.4206185567010309,0.1800529567519858,0.4280670785525154,1.5572519083969465,,,,,,,,,
801,2016,2771.0,0.6629999999999999,0.337,32.4,0.178,0.534,0.011,0.009,0.0,0.258,0.282,379300.0,2176.0,996.0,30598.0,42604.0,0.0024243218451054,0.1083246618106139,1684.0,603.0,267.0,1081.0,75.0,0.1585510688836104,0.0445368171021377,0.4427860696517413,0.2469935245143385,0.5578168362627197,3.56,,,,,,,,,
801,2017,2724.0,0.643,0.357,33.1,0.207,0.495,0.004,0.009,0.0,0.282,0.324,413600.0,2335.0,1044.0,31220.0,45261.0,0.0203281260213085,0.0623650361468406,1748.0,587.0,276.0,1161.0,113.0,0.1578947368421052,0.0646453089244851,0.4701873935264054,0.2377260981912144,0.5055986218776917,2.4424778761061945,,,,,,,,,
801,2018,2690.0,0.607,0.3929999999999999,30.6,0.193,0.499,0.021,0.016,0.0,0.257,0.325,446300.0,2336.0,1109.0,31222.0,43592.0,6.406149903907751e-05,-0.0368750138087978,,,,,,,,,,,,,,,,,,,,
801,2019,2749.0,0.593,0.407,30.5,0.182,0.511,0.024,0.016,0.0,0.238,0.272,477600.0,2175.0,1192.0,32258.0,44294.0,0.0331817308308244,0.0161038722701413,1809.0,496.0,291.0,1313.0,127.0,0.1608623548922056,0.0702045328911,0.5866935483870968,0.2216298552932216,0.3777608530083777,2.2913385826771653,,,,,,,,,
801,2020,2800.0,0.601,0.3989999999999999,33.1,0.241,0.485,0.018,0.0139999999999999,0.0,0.205,0.235,651800.0,2016.0,1303.0,41836.0,57767.0,0.2969185938371876,0.3041721226351199,1845.0,633.0,400.0,1212.0,139.0,0.2168021680216802,0.0753387533875338,0.631911532385466,0.33003300330033,0.5222772277227723,2.8776978417266186,,,,,,,,,
801,2021,2654.0,0.65,0.35,34.4,0.266,0.372,0.032,0.015,0.0,0.213,0.347,615900.0,2185.0,1429.0,42563.0,60228.0,0.0173773783344488,0.0426021777139197,1658.0,443.0,249.0,1215.0,141.0,0.1501809408926417,0.0850422195416164,0.5620767494356659,0.2049382716049382,0.3646090534979423,1.7659574468085106,,,,,,,,,
803,2010,1739.0,0.368,0.632,24.8,0.074,0.79,0.0,0.0,0.0,0.077,0.207,379200.0,1858.0,618.0,,,,,1648.0,250.0,118.0,1398.0,436.0,0.0716019417475728,0.2645631067961165,0.472,0.0844062947067239,0.1788268955650929,0.2706422018348624,,,,,,,,,
803,2011,1732.0,0.349,0.6509999999999999,27.2,0.113,0.7190000000000001,0.0,0.0,0.0,0.135,0.305,350800.0,1669.0,489.0,23315.0,27329.0,,,1699.0,255.0,77.0,1444.0,366.0,0.0453207769276044,0.2154208357857563,0.3019607843137254,0.0533240997229916,0.1765927977839335,0.2103825136612022,,,,,,,,,
803,2012,1685.0,0.362,0.638,27.8,0.166,0.632,0.0,0.0,0.0,0.1689999999999999,0.359,357100.0,1684.0,444.0,17841.0,41791.0,-0.2347844735149045,0.529181455596619,1656.0,328.0,119.0,1328.0,189.0,0.0718599033816425,0.1141304347826086,0.3628048780487805,0.0896084337349397,0.2469879518072289,0.6296296296296297,,,,,,,,,
803,2013,1850.0,0.431,0.569,30.1,0.176,0.557,0.0,0.001,0.0,0.237,0.356,325300.0,1576.0,738.0,21563.0,37626.0,0.2086205930160865,-0.0996626067813644,1826.0,239.0,98.0,1587.0,185.0,0.0536692223439211,0.1013143483023001,0.4100418410041841,0.0617517328292375,0.1505986137366099,0.5297297297297298,,,,,,,,,
803,2014,2049.0,0.45,0.55,30.5,0.138,0.597,0.005,0.0,0.0,0.226,0.298,223200.0,1353.0,950.0,22332.0,43288.0,0.0356629411491907,0.1504810503375325,2027.0,205.0,51.0,1822.0,218.0,0.0251603354711396,0.1075481006413418,0.248780487804878,0.0279912184412733,0.1125137211855104,0.2339449541284403,,,,,,,,,
803,2015,2071.0,0.465,0.535,30.8,0.131,0.5720000000000001,0.009,0.023,0.0,0.213,0.315,212500.0,1289.0,1017.0,28378.0,46554.0,0.2707325810496149,0.0754481611532064,2049.0,263.0,71.0,1786.0,141.0,0.0346510492923377,0.068814055636896,0.2699619771863117,0.0397536394176931,0.1472564389697648,0.5035460992907801,,,,,,,,,
803,2016,2075.0,0.4589999999999999,0.541,33.4,0.124,0.613,0.011,0.037,0.0,0.1669999999999999,0.228,266700.0,1389.0,1065.0,31625.0,51025.0,0.1144196208330396,0.0960390084632899,2054.0,272.0,87.0,1782.0,138.0,0.0423563777994157,0.0671859785783836,0.3198529411764705,0.0488215488215488,0.1526374859708193,0.6304347826086957,,,,,,,,,
803,2017,2342.0,0.4539999999999999,0.546,32.1,0.076,0.6940000000000001,0.0139999999999999,0.021,0.0,0.151,0.235,337200.0,1494.0,1143.0,39190.0,52292.0,0.2392094861660079,0.0248309652131308,2321.0,461.0,92.0,1860.0,128.0,0.0396380870314519,0.0551486428263679,0.1995661605206073,0.0494623655913978,0.2478494623655914,0.71875,,,,,,,,,
803,2018,2089.0,0.4579999999999999,0.542,31.3,0.092,0.695,0.021,0.022,0.0,0.11,0.296,294600.0,1494.0,1108.0,35833.0,51857.0,-0.0856596070426129,-0.0083186720722098,2067.0,489.0,170.0,1578.0,147.0,0.0822447992259313,0.0711175616835994,0.3476482617586912,0.1077313054499366,0.3098859315589353,1.1564625850340136,,,,,,,,,
803,2019,2205.0,0.427,0.573,30.9,0.122,0.71,0.01,0.024,0.0,0.0579999999999999,0.253,287900.0,2244.0,970.0,42617.0,53280.0,0.1893226913738732,0.0274408469444819,2185.0,565.0,168.0,1620.0,182.0,0.0768878718535469,0.0832951945080091,0.2973451327433628,0.1037037037037037,0.3487654320987654,0.9230769230769232,,,,,,,,,
803,2020,2200.0,0.369,0.631,30.6,0.204,0.62,0.0,0.048,0.0,0.061,0.182,345000.0,2119.0,1143.0,40063.0,61026.0,-0.0599291362601778,0.1453828828828829,2178.0,578.0,202.0,1600.0,147.0,0.0927456382001836,0.0674931129476584,0.3494809688581315,0.12625,0.36125,1.3741496598639455,,,,,,,,,
803,2021,2395.0,0.38,0.62,27.6,0.299,0.509,0.0,0.033,0.0,0.046,0.315,387300.0,2176.0,1374.0,41211.0,60163.0,0.0286548685819833,-0.0141415134532822,2371.0,516.0,75.0,1855.0,170.0,0.0316322226908477,0.0716997047659215,0.1453488372093023,0.0404312668463611,0.2781671159029649,0.4411764705882353,,,,,,,,,
804.01,2010,2415.0,0.381,0.619,29.7,0.12,0.598,0.0139999999999999,0.054,0.0,0.1639999999999999,0.31,,,,15073.0,25375.0,,,2415.0,286.0,11.0,2129.0,677.0,0.0045548654244306,0.2803312629399586,0.0384615384615384,0.005166744950681,0.1343353687177078,0.0162481536189069,,,,,,,,,
804.01,2011,2384.0,0.354,0.6459999999999999,31.1,0.133,0.534,0.015,0.0559999999999999,0.0,0.19,0.379,,,,13446.0,25538.0,-0.1079413520865123,0.006423645320197,2332.0,230.0,20.0,2102.0,727.0,0.0085763293310463,0.3117495711835334,0.0869565217391304,0.0095147478591817,0.1094196003805899,0.0275103163686382,0.0,0.0,73.5061292873,0.0,1320.3813139156,0.0,1393.8874432029,1411.53699377194,
804.01,2012,2514.0,0.365,0.635,32.3,0.152,0.578,0.012,0.054,0.0,0.157,0.3379999999999999,,,,16300.0,29483.0,0.2122564331399672,0.1544756832954812,2465.0,279.0,8.0,2186.0,657.0,0.0032454361054766,0.2665314401622718,0.028673835125448,0.0036596523330283,0.1276303751143641,0.0121765601217656,0.0,0.0,0.0,0.0,300.26790710390003,0.0,300.26790710390003,1711.8049008758398,
804.01,2013,2543.0,0.409,0.591,32.0,0.1939999999999999,0.542,0.009,0.024,0.0,0.175,0.425,,,,18203.0,32124.0,0.1167484662576687,0.0895770443984669,2496.0,202.0,14.0,2294.0,436.0,0.0056089743589743,0.1746794871794871,0.0693069306930693,0.006102877070619,0.088055797733217,0.0321100917431192,,,,,,,,,
804.01,2014,2839.0,0.431,0.569,32.2,0.193,0.579,0.0,0.024,0.0,0.159,0.381,,,,19034.0,36611.0,0.0456518156347854,0.1396774996887062,2796.0,263.0,11.0,2533.0,383.0,0.003934191702432,0.1369814020028612,0.0418250950570342,0.0043426766679826,0.1038294512435846,0.0287206266318537,,,,,,,,,
804.01,2015,2995.0,0.433,0.5670000000000001,32.4,0.15,0.583,0.0,0.012,0.0,0.203,0.37,,,,23854.0,46106.0,0.2532310602080487,0.2593482833028325,2955.0,387.0,58.0,2568.0,386.0,0.0196277495769881,0.1306260575296108,0.1498708010335917,0.0225856697819314,0.1507009345794392,0.1502590673575129,,,,,,,,,
804.01,2016,3129.0,0.472,0.528,32.9,0.159,0.5489999999999999,0.0,0.016,0.0,0.2189999999999999,0.4039999999999999,,,,31042.0,49139.0,0.3013331097509851,0.065783195245738,3087.0,467.0,69.0,2620.0,315.0,0.0223517978620019,0.1020408163265306,0.1477516059957173,0.0263358778625954,0.1782442748091603,0.219047619047619,,,,,,,,,
804.01,2017,3091.0,0.483,0.517,32.7,0.207,0.498,0.0,0.027,0.0,0.205,0.445,,,,19412.0,47343.0,-0.3746536949938792,-0.03654938032927,3050.0,431.0,88.0,2619.0,283.0,0.0288524590163934,0.0927868852459016,0.2041763341067285,0.0336006109201985,0.1645666284841542,0.3109540636042402,,,,,,,,,
804.01,2018,3265.0,0.478,0.522,32.5,0.171,0.483,0.0,0.032,0.0,0.254,0.4579999999999999,,,,19194.0,48115.0,-0.0112301669070677,0.0163065289483133,,,,,,,,,,,,,,,,,,,,
804.01,2019,3040.0,0.534,0.466,32.4,0.196,0.482,0.003,0.024,0.0,0.231,0.4539999999999999,,,,18602.0,45820.0,-0.0308429717620089,-0.0476982230073781,2998.0,289.0,39.0,2709.0,335.0,0.0130086724482988,0.1117411607738492,0.1349480968858131,0.0143964562569213,0.1066814322628276,0.1164179104477611,,,,,,,,,
804.01,2020,2914.0,0.497,0.503,33.9,0.226,0.439,0.005,0.025,0.0,0.241,0.535,,,,21250.0,36037.0,0.1423502849156004,-0.2135093845482322,2868.0,161.0,0.0,2707.0,311.0,0.0,0.1084379358437935,0.0,0.0,0.0594754340598448,0.0,,,,,,,,,
804.01,2021,2773.0,0.452,0.5479999999999999,33.7,0.179,0.4039999999999999,0.005,0.053,0.0,0.305,0.5329999999999999,,,,22212.0,35611.0,0.0452705882352941,-0.0118211837833337,2728.0,122.0,0.0,2606.0,285.0,0.0,0.1044721407624633,0.0,0.0,0.0468150422102839,0.0,,,,,,,,,
805,2010,2744.0,0.4379999999999999,0.562,28.3,0.266,0.535,0.004,0.0,0.0,0.171,0.425,165100.0,1401.0,472.0,15481.0,25180.0,,,2744.0,166.0,166.0,2578.0,613.0,0.0604956268221574,0.2233965014577259,1.0,0.0643910007757952,0.0643910007757952,0.2707993474714519,,,,,,,,,
805,2011,3067.0,0.469,0.531,23.8,0.161,0.574,0.002,0.0139999999999999,0.0,0.211,0.373,413500.0,2125.0,445.0,16136.0,24463.0,0.0423099282992054,-0.0284749801429706,3061.0,134.0,134.0,2927.0,511.0,0.0437765436131983,0.1669389088533159,1.0,0.0457806627946703,0.0457806627946703,0.2622309197651663,,,,,,,,,
805,2012,2629.0,0.461,0.539,33.1,0.171,0.4629999999999999,0.0,0.021,0.0,0.296,0.423,550000.0,,524.0,19841.0,30383.0,0.2296108081308874,0.2419981196092057,2623.0,46.0,25.0,2577.0,464.0,0.0095310712924132,0.1768966831871902,0.5434782608695652,0.0097012029491656,0.0178502134264648,0.0538793103448275,,,,,,,,,
805,2013,3168.0,0.427,0.573,25.7,0.2,0.3779999999999999,0.0,0.015,0.0,0.353,0.61,290000.0,,487.0,18021.0,26742.0,-0.0917292475177662,-0.1198367508146002,3163.0,82.0,30.0,3081.0,471.0,0.0094846664558963,0.1489092633575719,0.3658536585365853,0.0097370983446932,0.0266147354754949,0.0636942675159235,,,,,,,,,
805,2014,3073.0,0.4529999999999999,0.547,29.1,0.191,0.424,0.0,0.015,0.0,0.308,0.52,410700.0,4000.0,565.0,19311.0,28721.0,0.0715831529881804,0.0740034402812055,3068.0,103.0,34.0,2965.0,557.0,0.0110821382007822,0.1815514993481095,0.3300970873786408,0.0114671163575042,0.0347386172006745,0.0610412926391382,,,,,,,,,
805,2015,3286.0,0.4629999999999999,0.537,29.1,0.212,0.413,0.0,0.02,0.0,0.287,0.506,388200.0,,644.0,22721.0,32037.0,0.1765832944953653,0.115455589986421,3280.0,148.0,78.0,3132.0,666.0,0.023780487804878,0.2030487804878049,0.527027027027027,0.0249042145593869,0.0472541507024265,0.1171171171171171,,,,,,,,,
805,2016,3195.0,0.488,0.512,29.5,0.203,0.4479999999999999,0.0,0.021,0.0,0.311,0.473,420600.0,,635.0,23194.0,36643.0,0.0208177456978125,0.1437712644754502,3189.0,147.0,54.0,3042.0,557.0,0.0169332079021636,0.1746629037315773,0.3673469387755102,0.0177514792899408,0.0483234714003944,0.096947935368043,,,,,,,,,
805,2017,3123.0,0.496,0.504,30.4,0.215,0.408,0.0,0.037,0.0,0.305,0.488,484800.0,2350.0,646.0,23665.0,34706.0,0.0203069759420539,-0.0528613923532461,3116.0,187.0,43.0,2929.0,552.0,0.0137997432605905,0.1771501925545571,0.2299465240641711,0.0146807784226698,0.0638443154660293,0.0778985507246376,,,,,,,,,
805,2018,3212.0,0.509,0.491,28.8,0.195,0.461,0.0,0.059,0.0,0.267,0.437,492000.0,2329.0,611.0,22500.0,33390.0,-0.0492288189309106,-0.0379185155304558,3205.0,139.0,41.0,3066.0,491.0,0.012792511700468,0.153198127925117,0.2949640287769784,0.0133724722765818,0.0453359425962165,0.0835030549898167,,,,,,,,,
805,2019,3600.0,0.466,0.534,27.5,0.139,0.466,0.0,0.057,0.0,0.318,0.424,512100.0,,556.0,30047.0,39894.0,0.3354222222222222,0.1947888589398023,3593.0,114.0,31.0,3479.0,459.0,0.0086278875591427,0.1277483996660172,0.2719298245614035,0.0089106064961195,0.0327680367921816,0.0675381263616557,,,,,,,,,
805,2020,3455.0,0.446,0.5539999999999999,29.5,0.139,0.449,0.019,0.064,0.0,0.282,0.359,,,791.0,31480.0,40752.0,0.0476919492794621,0.021506993532862,3448.0,62.0,0.0,3386.0,366.0,0.0,0.1061484918793503,0.0,0.0,0.0183106910809214,0.0,,,,,,,,,
805,2021,3589.0,0.414,0.586,32.2,0.115,0.3779999999999999,0.059,0.049,0.0,0.294,0.354,546900.0,,993.0,39625.0,48267.0,0.2587357052096569,0.1844081272084805,3583.0,89.0,0.0,3494.0,309.0,0.0,0.086240580519118,0.0,0.0,0.0254722381224957,0.0,,,,,,,,,
806.01,2010,2349.0,0.495,0.505,22.3,0.4479999999999999,0.32,0.0,0.1169999999999999,0.0,0.1009999999999999,0.312,149600.0,1048.0,599.0,18897.0,33533.0,,,2349.0,167.0,10.0,2182.0,501.0,0.0042571306939123,0.2132822477650063,0.059880239520958,0.0045829514207149,0.0765352887259395,0.0199600798403193,0.0,0.0,0.0,0.0,115.33110835,0.0,115.33110835,217.395711373,
806.01,2011,2897.0,0.472,0.528,21.5,0.48,0.311,0.0,0.127,0.0,0.062,0.251,143900.0,1000.0,691.0,21422.0,33166.0,0.1336190929777213,-0.0109444427877016,2286.0,203.0,7.0,2083.0,439.0,0.0030621172353455,0.1920384951881014,0.0344827586206896,0.0033605376860297,0.0974555928948631,0.0159453302961275,0.0,0.0,0.0,0.0,490.5639213612,0.0,490.5639213612,707.9596327342,
806.01,2012,3365.0,0.4529999999999999,0.547,20.9,0.5329999999999999,0.245,0.0,0.124,0.0,0.072,0.193,161100.0,1311.0,901.0,22209.0,33362.0,0.0367379329661096,0.0059096665259603,2222.0,220.0,12.0,2002.0,291.0,0.0054005400540054,0.1309630963096309,0.0545454545454545,0.0059940059940059,0.1098901098901098,0.0412371134020618,,,,,,,,,
806.01,2013,3756.0,0.493,0.507,20.7,0.501,0.254,0.0,0.136,0.0,0.088,0.176,162500.0,1253.0,712.0,23412.0,32974.0,0.0541672295015534,-0.0116299982015466,2133.0,224.0,11.0,1909.0,238.0,0.0051570557899671,0.1115799343647444,0.0491071428571428,0.0057621791513881,0.1173389209009952,0.0462184873949579,,,,,,,,,
