,year,Median income (dollars),Mean income (dollars),median_income_difference,mean_income_difference,census_tract,Total population in occupied housing units:,Owner_occupied,Owner_occupied_Moved in 1999 or earlier,Renter_occupied,Renter_occupied_Moved in 1999 or earlier,percent_owners,percent_renters,percent_old_owners,percent_old_renters,renters_owners_ratio,old_renters_owners_ratio
250,2011,22375.0,37171.0,-0.1396547083477525,-0.1123767223058003,1001.0,5607.0,1480.0,524.0,4127.0,677.0,0.2639557695737471,0.7360442304262529,0.354054054054054,0.1269687424279137,0.3586140053307487,0.7740029542097489
251,2010,26007.0,41877.0,,,1001.0,5575.0,1665.0,529.0,3910.0,755.0,0.2986547085201794,0.7013452914798206,0.3177177177177177,0.1352941176470588,0.4258312020460358,0.7006622516556291
252,2021,58958.0,69201.0,-0.0369644403064308,-0.0486919703614093,1002.0,3748.0,1670.0,986.0,2078.0,168.0,0.4455709711846318,0.5544290288153682,0.5904191616766467,0.4744947064485081,0.8036573628488932,5.869047619047619
253,2020,61221.0,72743.0,0.1492800690833317,0.0279080940538096,1002.0,3742.0,1832.0,981.0,1910.0,100.0,0.4895777659005879,0.5104222340994121,0.5354803493449781,0.5136125654450262,0.9591623036649216,9.81
254,2019,53269.0,70768.0,0.1903687150837988,0.043591104819206,1002.0,3296.0,1166.0,543.0,2130.0,167.0,0.3537621359223301,0.6462378640776699,0.4656946826758147,0.2549295774647887,0.5474178403755868,3.251497005988024
255,2018,44750.0,67812.0,0.1410867735930846,0.1087095139218154,1002.0,3419.0,1199.0,549.0,2220.0,215.0,0.35068733547821,0.64931266452179,0.4578815679733111,0.2472972972972973,0.5400900900900901,2.5534883720930237
256,2017,39217.0,61163.0,0.0541354191866247,0.0994211964337072,1002.0,3159.0,1169.0,574.0,1990.0,268.0,0.3700538144982589,0.6299461855017411,0.4910179640718562,0.2884422110552764,0.5874371859296482,2.1417910447761197
257,2016,37203.0,55632.0,0.0180609145390362,-0.0289913252927931,1002.0,2909.0,1064.0,581.0,1845.0,274.0,0.3657614300446889,0.6342385699553111,0.5460526315789473,0.3149051490514905,0.5766937669376694,2.12043795620438
258,2015,36543.0,57293.0,-0.0059572384527501,0.1073250869733281,1002.0,2996.0,1197.0,609.0,1799.0,297.0,0.3995327102803738,0.6004672897196262,0.5087719298245614,0.3385214007782101,0.6653696498054474,2.0505050505050506
259,2014,36762.0,51740.0,-0.1830666666666666,-0.0627660537994746,1002.0,2941.0,1197.0,698.0,1744.0,256.0,0.4070044202652159,0.5929955797347841,0.5831244778613199,0.4002293577981651,0.6863532110091743,2.7265625
260,2013,45000.0,55205.0,-0.1152008494071845,-0.0913205932217339,1002.0,2668.0,1168.0,655.0,1500.0,225.0,0.4377811094452773,0.5622188905547226,0.5607876712328768,0.4366666666666666,0.7786666666666666,2.911111111111111
261,2012,50859.0,60753.0,0.2138765573535729,0.0909335775467327,1002.0,2664.0,1153.0,558.0,1511.0,169.0,0.4328078078078078,0.5671921921921922,0.4839549002601908,0.3692918596955658,0.7630708140304434,3.301775147928994
262,2011,41898.0,55689.0,-0.0915831924027579,-0.0386348334973328,1002.0,2597.0,1009.0,584.0,1588.0,176.0,0.3885252214093184,0.6114747785906816,0.578790882061447,0.3677581863979849,0.6353904282115869,3.3181818181818183
263,2010,46122.0,57927.0,,,1002.0,2893.0,1407.0,849.0,1486.0,177.0,0.4863463532665054,0.5136536467334947,0.603411513859275,0.5713324360699865,0.9468371467025573,4.796610169491525
264,2021,65417.0,84047.0,-0.0409330147048043,0.0786042452709119,1003.0,4094.0,1936.0,729.0,2158.0,57.0,0.4728871519296531,0.5271128480703469,0.3765495867768595,0.3378127896200185,0.897126969416126,12.789473684210526
265,2020,68209.0,77922.0,0.3207280472456191,0.0098755832037325,1003.0,4230.0,1980.0,919.0,2250.0,155.0,0.4680851063829787,0.5319148936170213,0.4641414141414141,0.4084444444444444,0.88,5.929032258064516
266,2019,51645.0,77160.0,-0.0017589299520643,0.0314542756693892,1003.0,4353.0,2090.0,1117.0,2263.0,91.0,0.4801286469101768,0.5198713530898231,0.5344497607655503,0.4935925762262483,0.9235528060097216,12.274725274725276
267,2018,51736.0,74807.0,0.0068307871947066,0.0164546986249252,1003.0,4069.0,1835.0,1126.0,2234.0,204.0,0.4509707544851314,0.5490292455148685,0.6136239782016348,0.5040286481647269,0.8213965980304386,5.519607843137255
268,2017,51385.0,73596.0,0.0217330788196929,0.1720974677496416,1003.0,4032.0,1918.0,1210.0,2114.0,200.0,0.4756944444444444,0.5243055555555556,0.6308654848800834,0.5723746452223274,0.9072847682119204,6.05
269,2016,50292.0,62790.0,0.0873945945945945,0.1097168710897458,1003.0,3701.0,1762.0,1069.0,1939.0,204.0,0.4760875439070521,0.5239124560929479,0.6066969353007946,0.5513151108818979,0.9087158329035584,5.240196078431373
270,2015,46250.0,56582.0,-0.0428394039735099,-0.0086724950505457,1003.0,3604.0,1979.0,1055.0,1625.0,100.0,0.5491120976692564,0.4508879023307436,0.5330975240020213,0.6492307692307693,1.2178461538461538,10.55
271,2014,48320.0,57077.0,-0.0029712776493892,0.0056912288120661,1003.0,3381.0,1683.0,768.0,1698.0,179.0,0.4977817213842058,0.5022182786157942,0.4563279857397504,0.4522968197879858,0.991166077738516,4.290502793296089
272,2013,48464.0,56754.0,0.1077485714285714,0.0265156996093184,1003.0,3173.0,1603.0,561.0,1570.0,209.0,0.5052001260636622,0.4947998739363378,0.3499688084840923,0.3573248407643312,1.0210191082802549,2.6842105263157894
273,2012,43750.0,55288.0,-0.0423552588376928,0.0011226596168471,1003.0,3582.0,1490.0,654.0,2092.0,370.0,0.4159687325516471,0.5840312674483529,0.4389261744966443,0.3126195028680688,0.7122370936902486,1.7675675675675675
274,2011,45685.0,55226.0,0.0366227224251775,0.0721205179476228,1003.0,3488.0,1364.0,716.0,2124.0,434.0,0.3910550458715596,0.6089449541284404,0.5249266862170088,0.3370998116760829,0.6421845574387948,1.6497695852534562
275,2010,44071.0,51511.0,,,1003.0,3555.0,1394.0,1069.0,2161.0,567.0,0.3921237693389592,0.6078762306610408,0.766857962697274,0.4946783896344285,0.6450717260527533,1.8853615520282188
276,2021,94352.0,97932.0,0.0535530841038009,0.0780594665404387,1004.0,5783.0,2656.0,1129.0,3127.0,292.0,0.459277191768978,0.5407228082310219,0.4250753012048193,0.3610489286856412,0.8493763991045731,3.866438356164384
277,2020,89556.0,90841.0,0.3132533653987154,0.1743390860319307,1004.0,5676.0,2781.0,1265.0,2895.0,302.0,0.4899577167019027,0.5100422832980972,0.4548723480762315,0.4369602763385147,0.960621761658031,4.188741721854305
278,2019,68194.0,77355.0,0.2437805500838987,0.0270589641116879,1004.0,5907.0,2648.0,992.0,3259.0,507.0,0.4482816996783477,0.5517183003216523,0.3746223564954682,0.3043878490334458,0.8125191776618594,1.9566074950690333
279,2018,54828.0,75317.0,0.0208535041334624,0.0904760525858574,1004.0,5568.0,2990.0,1086.0,2578.0,462.0,0.5369971264367817,0.4630028735632184,0.3632107023411371,0.4212567882079131,1.1598138091543833,2.3506493506493507
280,2017,53708.0,69068.0,-0.2153459560542309,-0.0697411308353311,1004.0,5531.0,2811.0,1259.0,2720.0,433.0,0.5082263605134696,0.4917736394865304,0.447883315546069,0.4628676470588235,1.0334558823529412,2.907621247113164
281,2016,68448.0,74246.0,0.1076982829770362,0.0560257157893239,1004.0,5461.0,2838.0,1496.0,2623.0,364.0,0.5196850393700787,0.4803149606299212,0.5271317829457365,0.5703393061380099,1.0819672131147542,4.1098901098901095
282,2015,61793.0,70307.0,0.177345908354768,0.0370987727165447,1004.0,5074.0,2368.0,1402.0,2706.0,416.0,0.4666929444225463,0.5333070555774537,0.5920608108108109,0.5181079083518108,0.8750923872875093,3.3701923076923075
283,2014,52485.0,67792.0,0.004055631014099,-0.0029415225320625,1004.0,4673.0,2026.0,1606.0,2647.0,365.0,0.4335544618018404,0.5664455381981597,0.792694965449161,0.606724593879864,0.7653947865508123,4.4
284,2013,52273.0,67992.0,-0.0913942048634649,-0.003415170392085,1004.0,4921.0,1989.0,1648.0,2932.0,467.0,0.4041861410282463,0.5958138589717538,0.8285570638511816,0.5620736698499318,0.6783765347885402,3.5289079229122056
285,2012,57531.0,68225.0,0.0869261288494237,0.0891602809706258,1004.0,4488.0,1946.0,1546.0,2542.0,447.0,0.4336007130124777,0.5663992869875223,0.7944501541623844,0.6081825334382376,0.7655389457120377,3.4586129753914987
286,2011,52930.0,62640.0,,,1004.0,4491.0,1639.0,1180.0,2852.0,523.0,0.3649521264751725,0.6350478735248274,0.7199511897498475,0.4137447405329593,0.5746844319775596,2.2562141491395797
287,2010,,,,,1004.0,4635.0,1788.0,1130.0,2847.0,558.0,0.3857605177993528,0.6142394822006473,0.6319910514541387,0.3969090270460133,0.6280295047418335,2.025089605734767
288,2021,49644.0,81963.0,0.25789286981199,0.113763911347855,1005.0,7049.0,2960.0,1220.0,4089.0,333.0,0.4199177188253653,0.5800822811746347,0.4121621621621621,0.2983614575690878,0.7238933724627048,3.663663663663664
289,2020,39466.0,73591.0,-0.3412781867040542,-0.1335099493700694,1005.0,6908.0,2720.0,839.0,4188.0,249.0,0.3937463810075275,0.6062536189924725,0.3084558823529412,0.2003342884431709,0.6494746895893028,3.3694779116465865
290,2019,59913.0,84930.0,0.2818082625532188,0.1975465313028764,1005.0,6592.0,2811.0,899.0,3781.0,279.0,0.4264259708737864,0.5735740291262136,0.319815012451085,0.2377677862999206,0.7434541126686062,3.2222222222222223
291,2018,46741.0,70920.0,-0.087980487804878,0.0163224946618707,1005.0,6876.0,2659.0,1037.0,4217.0,259.0,0.3867073880162885,0.6132926119837114,0.3899962391876645,0.2459094142755513,0.6305430400758834,4.003861003861004
292,2017,51250.0,69781.0,-0.0132465632099811,0.000659640065964,1005.0,7303.0,2522.0,907.0,4781.0,292.0,0.3453375325208818,0.6546624674791182,0.359635210150674,0.1897092658439657,0.527504706128425,3.106164383561644
293,2016,51938.0,69735.0,0.007370340199387,-0.0199702063072685,1005.0,7314.0,2476.0,1066.0,4838.0,284.0,0.3385288487831556,0.6614711512168444,0.4305331179321486,0.2203389830508474,0.5117817279867714,3.753521126760564
294,2015,51558.0,71156.0,0.0413653807311654,0.1224406095214058,1005.0,7190.0,2413.0,1289.0,4777.0,384.0,0.3356050069541029,0.6643949930458971,0.5341898052217157,0.2698346242411555,0.5051287418882143,3.356770833333333
295,2014,49510.0,63394.0,-0.1000636190129964,-0.110334568317054,1005.0,6559.0,1761.0,1075.0,4798.0,309.0,0.2684860497026985,0.7315139502973014,0.6104486087450313,0.2240516882034181,0.3670279283034597,3.4789644012944985
296,2013,55015.0,71256.0,0.0459920906532816,-0.0217865821012314,1005.0,6818.0,2399.0,1604.0,4419.0,493.0,0.3518627163391024,0.6481372836608976,0.6686119216340142,0.3629780493324281,0.5428830052047975,3.253549695740365
297,2012,52596.0,72843.0,0.12854843900869,0.1291387648809523,1005.0,5659.0,2206.0,1331.0,3453.0,430.0,0.389821523237321,0.6101784767626789,0.6033544877606528,0.3854619171734723,0.6388647552852592,3.0953488372093023
298,2011,46605.0,64512.0,-0.0999942065928972,-0.021507659639011,1005.0,5222.0,1811.0,1317.0,3411.0,396.0,0.3468019915741095,0.6531980084258905,0.7272225289895086,0.386103781882146,0.5309293462327763,3.325757575757576
299,2010,51783.0,65930.0,,,1005.0,4803.0,1891.0,1398.0,2912.0,441.0,0.3937122631688528,0.6062877368311472,0.7392913802221047,0.4800824175824176,0.6493818681318682,3.1700680272108843
300,2021,99207.0,112671.0,0.0700325732899022,0.1226907670539468,1006.01,5681.0,2504.0,761.0,3177.0,228.0,0.4407674705157542,0.5592325294842457,0.3039137380191693,0.2395341517154548,0.7881649354737174,3.337719298245614
301,2020,92714.0,100358.0,0.2104761531732664,0.0636214297069577,1006.01,6126.0,2428.0,633.0,3698.0,266.0,0.396343454129938,0.603656545870062,0.2607084019769357,0.1711736073553272,0.6565711195240671,2.3796992481203008
302,2019,76593.0,94355.0,0.0774695439327012,0.102574289820863,1006.01,6316.0,2529.0,747.0,3787.0,321.0,0.4004116529449018,0.5995883470550981,0.295373665480427,0.1972537628729865,0.6678109321362556,2.3271028037383177
303,2018,71086.0,85577.0,0.101971848452905,0.0693248697347211,1006.01,5973.0,1905.0,489.0,4068.0,308.0,0.3189352084379708,0.6810647915620291,0.2566929133858268,0.1202064896755162,0.4682890855457227,1.5876623376623376
304,2017,64508.0,80029.0,0.030759151846348,0.087128981865109,1006.01,5898.0,2102.0,844.0,3796.0,463.0,0.356391997287216,0.643608002712784,0.4015223596574691,0.2223393045310853,0.553740779768177,1.8228941684665227
305,2016,62583.0,73615.0,0.0570559918925766,0.0560026394686634,1006.01,5621.0,2022.0,863.0,3599.0,387.0,0.3597224693115104,0.6402775306884896,0.4268051434223541,0.2397888302306196,0.5618227285357044,2.2299741602067185
306,2015,59205.0,69711.0,0.0133331051244309,-0.0061021685510201,1006.01,5180.0,2380.0,1009.0,2800.0,265.0,0.4594594594594595,0.5405405405405406,0.4239495798319327,0.3603571428571429,0.85,3.807547169811321
307,2014,58426.0,70139.0,0.0356649058744283,0.0127644213414193,1006.01,5391.0,2689.0,1426.0,2702.0,229.0,0.4987942867742533,0.5012057132257466,0.5303086649312012,0.5277572168763879,0.9951887490747594,6.22707423580786
308,2013,56414.0,69255.0,0.0676179481841751,0.0307797639424293,1006.01,5147.0,2611.0,1537.0,2536.0,370.0,0.507285797551972,0.492714202448028,0.5886633473764841,0.6060725552050473,1.0295741324921135,4.154054054054054
309,2012,52841.0,67187.0,-0.014454640405849,-0.0114325231004649,1006.01,4902.0,2514.0,1225.0,2388.0,328.0,0.5128518971848225,0.4871481028151774,0.4872712808273667,0.5129815745393634,1.0527638190954771,3.734756097560976
310,2011,53616.0,67964.0,,,1006.01,4938.0,2516.0,1397.0,2422.0,625.0,0.509518023491292,0.490481976508708,0.5552464228934817,0.5767960363336085,1.0388109000825765,2.2352
311,2010,,,,,1006.01,4653.0,2416.0,1776.0,2237.0,496.0,0.5192349022136257,0.4807650977863744,0.7350993377483444,0.7939204291461779,1.0800178810907466,3.5806451612903225
312,2021,123169.0,140596.0,0.3328391641687678,0.2503535061585664,1006.03,2051.0,1404.0,463.0,647.0,22.0,0.6845441248171623,0.3154558751828376,0.3297720797720798,0.7156105100463679,2.170015455950541,21.045454545454547
313,2020,92411.0,112445.0,0.0167009560692242,-0.0006310213658501,1006.03,2032.0,1344.0,476.0,688.0,9.0,0.6614173228346457,0.3385826771653543,0.3541666666666667,0.6918604651162791,1.9534883720930232,52.888888888888886
314,2019,90893.0,112516.0,0.0169846153846153,0.0725615801113399,1006.03,1894.0,1136.0,217.0,758.0,18.0,0.5997888067581837,0.4002111932418162,0.1910211267605633,0.2862796833773087,1.4986807387862795,12.055555555555555
315,2018,89375.0,104904.0,0.0313412340322413,0.037092692186017,1006.03,1953.0,1094.0,298.0,859.0,0.0,0.5601638504864311,0.4398361495135688,0.2723948811700182,0.3469150174621653,1.2735739231664729,inf
316,2017,86659.0,101152.0,0.0656017903693866,0.1152739340882278,1006.03,2049.0,1210.0,321.0,839.0,11.0,0.5905319668130795,0.4094680331869204,0.2652892561983471,0.3825983313468414,1.4421930870083433,29.181818181818183
317,2016,81324.0,90697.0,0.0147868079212368,0.036714865405498,1006.03,2004.0,1152.0,477.0,852.0,11.0,0.5748502994011976,0.4251497005988024,0.4140625,0.5598591549295775,1.352112676056338,43.36363636363637
318,2015,80139.0,87485.0,0.0468433634214204,-4.572003337562436e-05,1006.03,1950.0,1084.0,442.0,866.0,23.0,0.5558974358974359,0.4441025641025641,0.4077490774907749,0.5103926096997691,1.251732101616628,19.217391304347824
319,2014,76553.0,87489.0,0.1802624073017684,0.1189854961246258,1006.03,1905.0,1041.0,381.0,864.0,29.0,0.5464566929133858,0.4535433070866141,0.3659942363112392,0.4409722222222222,1.2048611111111112,13.137931034482758
320,2013,64861.0,78186.0,-0.0163335254329825,-0.0066952091776453,1006.03,1723.0,1103.0,328.0,620.0,79.0,0.6401625072547882,0.3598374927452118,0.2973708068902992,0.5290322580645161,1.779032258064516,4.151898734177215
321,2012,65938.0,78713.0,0.0368588231594175,0.0224592123038553,1006.03,1813.0,1057.0,451.0,756.0,63.0,0.583011583011583,0.416988416988417,0.4266792809839167,0.5965608465608465,1.398148148148148,7.158730158730159
322,2011,63594.0,76984.0,0.0525845374646208,0.0796740670098032,1006.03,1617.0,976.0,487.0,641.0,69.0,0.603586889301175,0.396413110698825,0.4989754098360656,0.7597503900156006,1.5226209048361934,7.057971014492754
323,2010,60417.0,71303.0,,,1006.03,1651.0,1155.0,860.0,496.0,97.0,0.6995760145366444,0.3004239854633555,0.7445887445887446,1.7338709677419355,2.3286290322580645,8.8659793814433
324,2021,125094.0,174077.0,0.10115049778615,0.1249935373797952,1007.0,4238.0,2909.0,1217.0,1329.0,52.0,0.6864086833411986,0.3135913166588013,0.418356823650739,0.9157261098570354,2.188863807373965,23.403846153846157
325,2020,113603.0,154736.0,0.180290909090909,0.2937251787132645,1007.0,4738.0,3081.0,1455.0,1657.0,73.0,0.6502743773744196,0.3497256226255804,0.4722492697176241,0.8780929390464696,1.8593844296922148,19.931506849315067
326,2019,96250.0,119605.0,0.1055212891813973,0.1724141311166875,1007.0,4405.0,2939.0,1517.0,1466.0,114.0,0.6671963677639047,0.3328036322360953,0.5161619598502892,1.034788540245566,2.004774897680764,13.307017543859647
327,2018,87063.0,102016.0,0.1215845410628019,0.1086406068311979,1007.0,4384.0,2796.0,1347.0,1588.0,120.0,0.6377737226277372,0.3622262773722627,0.4817596566523605,0.8482367758186398,1.760705289672544,11.225
328,2017,77625.0,92019.0,0.0880839909729328,0.0320080749172881,1007.0,4412.0,2667.0,1482.0,1745.0,204.0,0.6044877606527652,0.3955122393472348,0.5556805399325084,0.8492836676217765,1.5283667621776504,7.264705882352941
329,2016,71341.0,89165.0,-0.0137825209433492,-0.0102894818629845,1007.0,4468.0,2806.0,1474.0,1662.0,169.0,0.6280214861235452,0.3719785138764548,0.5253029223093372,0.8868832731648616,1.6883273164861612,8.721893491124261
330,2015,72338.0,90092.0,0.0136057281376546,0.0439760362469147,1007.0,4365.0,2667.0,1285.0,1698.0,404.0,0.6109965635738832,0.3890034364261168,0.4818147731533558,0.7567726737338045,1.5706713780918728,3.18069306930693
331,2014,71367.0,86297.0,0.0218057385029494,0.0338560697727354,1007.0,4464.0,2669.0,1273.0,1795.0,496.0,0.597894265232975,0.4021057347670251,0.47695766204571,0.7091922005571031,1.486908077994429,2.566532258064516
332,2013,69844.0,83471.0,-0.0022285714285714,0.063392572775336,1007.0,4393.0,2876.0,1370.0,1517.0,509.0,0.6546778966537674,0.3453221033462326,0.476356050069541,0.9030982201713909,1.8958470665787737,2.6915520628683693
333,2012,70000.0,78495.0,0.0223903486351088,0.0297532370419929,1007.0,4353.0,2834.0,1407.0,1519.0,456.0,0.6510452561451873,0.3489547438548128,0.4964714184897671,0.9262672811059908,1.8657011191573405,3.085526315789474
334,2011,68467.0,76227.0,0.0282646241646016,0.0639393685620969,1007.0,4354.0,2537.0,1509.0,1817.0,589.0,0.5826825907211759,0.417317409278824,0.5947970043358297,0.8304898183819482,1.3962575674188222,2.561969439728353
335,2010,66585.0,71646.0,,,1007.0,4186.0,2412.0,1454.0,1774.0,356.0,0.5762064022933588,0.4237935977066412,0.6028192371475953,0.8196166854565953,1.359639233370913,4.084269662921348
336,2021,88984.0,107190.0,0.0844565773758744,0.0487232169063692,1008.0,6001.0,2874.0,1146.0,3127.0,214.0,0.478920179970005,0.521079820029995,0.3987473903966597,0.36648544931244,0.9190917812599936,5.355140186915888
337,2020,82054.0,102210.0,-0.0831955307262569,-0.0393706707769809,1008.0,6269.0,3184.0,1456.0,3085.0,224.0,0.5078959961716382,0.4921040038283618,0.457286432160804,0.4719611021069692,1.0320907617504052,6.5
338,2019,89500.0,106399.0,0.0121571953633022,0.0434957435957789,1008.0,6230.0,3317.0,1356.0,2913.0,344.0,0.5324237560192616,0.4675762439807384,0.40880313536328,0.4654994850669413,1.138688637143838,3.941860465116279
339,2018,88425.0,101964.0,0.1507528532944652,0.032379563817508,1008.0,6572.0,3464.0,1536.0,3108.0,339.0,0.527084601339014,0.472915398660986,0.4434180138568129,0.4942084942084942,1.1145431145431146,4.530973451327434
340,2017,76841.0,98766.0,0.040247468457248,-0.0579808288425771,1008.0,6583.0,3538.0,1673.0,3045.0,291.0,0.5374449339207048,0.4625550660792951,0.4728660260033917,0.5494252873563218,1.161904761904762,5.74914089347079
341,2016,73868.0,104845.0,0.0114470369153247,0.0168168284664099,1008.0,6409.0,3493.0,2006.0,2916.0,428.0,0.5450148229052895,0.4549851770947105,0.574291440022903,0.6879286694101509,1.1978737997256517,4.686915887850467
342,2015,73032.0,103111.0,0.1105501657492168,0.4098335999562465,1008.0,6716.0,3588.0,2189.0,3128.0,330.0,0.5342465753424658,0.4657534246575342,0.6100891861761427,0.6998081841432225,1.1470588235294117,6.633333333333334
343,2014,65762.0,73137.0,-0.0431834715553615,-0.014764323144693,1008.0,6380.0,3683.0,1997.0,2697.0,404.0,0.5772727272727273,0.4227272727272727,0.5422210154765137,0.7404523544679273,1.3655913978494625,4.943069306930693
344,2013,68730.0,74233.0,0.0229048533285707,-0.0146803116579726,1008.0,6373.0,3434.0,1647.0,2939.0,630.0,0.5388357131649145,0.4611642868350855,0.4796156086196855,0.5603946920721333,1.1684246342293296,2.6142857142857143
345,2012,67191.0,75339.0,0.1048788910265897,0.0542968695335786,1008.0,6590.0,3532.0,1506.0,3058.0,576.0,0.5359635811836115,0.4640364188163884,0.4263873159682899,0.4924787442773054,1.155003270111184,2.614583333333333
346,2011,60813.0,71459.0,0.0706514084507042,0.043989597942964,1008.0,6238.0,3425.0,1878.0,2813.0,576.0,0.549054184033344,0.450945815966656,0.5483211678832117,0.6676146462851049,1.2175613224315678,3.2604166666666665
347,2010,56800.0,68448.0,,,1008.0,5602.0,3305.0,1766.0,2297.0,709.0,0.5899678686183506,0.4100321313816494,0.5343419062027231,0.7688289072703526,1.438833260774924,2.4908321579689705
348,2021,,160064.0,,0.294073894413453,708.01,1096.0,23.0,0.0,1073.0,22.0,0.020985401459854,0.979014598540146,0.0,0.0,0.02143522833178,0.0
349,2020,,123690.0,,-0.155071008463635,708.01,1020.0,18.0,0.0,1002.0,37.0,0.0176470588235294,0.9823529411764704,0.0,0.0,0.0179640718562874,0.0
350,2019,94653.0,146391.0,0.0453466155698145,0.0623516861515685,708.01,,,,,,,,,,,
351,2018,90547.0,137799.0,0.1389559748427672,0.1447381537848076,708.01,,,,,,,,,,,
352,2017,79500.0,120376.0,0.1092971660596927,0.0537945041188469,708.01,,,,,,,,,,,
353,2016,71667.0,114231.0,-0.2252216216216216,0.0011042460891284,708.01,,,,,,,,,,,
354,2015,92500.0,114105.0,-0.0380115438614736,-0.0141861128150189,708.01,,,,,,,,,,,
355,2014,96155.0,115747.0,0.3867176233054514,0.1038557273238791,708.01,,,,,,,,,,,
356,2013,69340.0,104857.0,0.077745655755541,0.1656346921306846,708.01,,,,,,,,,,,
357,2012,64338.0,89957.0,0.1369347399671314,-0.0215577720010006,708.01,,,,,,,,,,,
358,2011,56589.0,91939.0,,,708.01,,,,,,,,,,,
360,2021,30357.0,60760.0,-0.1579429142048764,0.0217946993138705,709.01,1141.0,282.0,2.0,859.0,26.0,0.2471516213847502,0.7528483786152498,0.0070921985815602,0.0023282887077997,0.3282887077997671,0.0769230769230769
361,2020,36051.0,59464.0,-0.3197924528301887,-0.5679775648244346,709.01,1344.0,387.0,60.0,957.0,149.0,0.2879464285714285,0.7120535714285714,0.1550387596899224,0.0626959247648902,0.4043887147335423,0.4026845637583892
362,2019,53000.0,137641.0,-0.0514541387024608,0.1090153169340348,709.01,,,,,,,,,,,
363,2018,55875.0,124111.0,-0.0857848751595274,0.0686786929005037,709.01,,,,,,,,,,,
364,2017,61118.0,116135.0,0.2816222110384164,0.2949355514919049,709.01,,,,,,,,,,,
365,2016,47688.0,89684.0,0.0261662936822172,0.0381173964880601,709.01,,,,,,,,,,,
366,2015,46472.0,86391.0,-0.3454647887323944,-0.1677728862215457,709.01,,,,,,,,,,,
367,2014,71000.0,103807.0,0.3059392646274394,0.0576578228797326,709.01,,,,,,,,,,,
368,2013,54367.0,98148.0,0.0129301511001807,0.067986942328618,709.01,,,,,,,,,,,
369,2012,53673.0,91900.0,0.0517106242896892,0.0407229570574379,709.01,,,,,,,,,,,
370,2011,51034.0,88304.0,0.233778164587564,0.1284567806573633,709.01,,,,,,,,,,,
372,2021,42563.0,60228.0,0.0173773783344488,0.0426021777139197,801.0,1658.0,443.0,249.0,1215.0,141.0,0.267189384800965,0.732810615199035,0.5620767494356659,0.2049382716049382,0.3646090534979423,1.7659574468085106
373,2020,41836.0,57767.0,0.2969185938371876,0.3041721226351199,801.0,1845.0,633.0,400.0,1212.0,139.0,0.3430894308943089,0.656910569105691,0.631911532385466,0.33003300330033,0.5222772277227723,2.8776978417266186
374,2019,32258.0,44294.0,0.0331817308308244,0.0161038722701413,801.0,1809.0,496.0,291.0,1313.0,127.0,0.2741846323935876,0.7258153676064124,0.5866935483870968,0.2216298552932216,0.3777608530083777,2.2913385826771653
375,2018,31222.0,43592.0,6.406149903907751e-05,-0.0368750138087978,801.0,,,,,,,,,,,
376,2017,31220.0,45261.0,0.0203281260213085,0.0623650361468406,801.0,1748.0,587.0,276.0,1161.0,113.0,0.335812356979405,0.664187643020595,0.4701873935264054,0.2377260981912144,0.5055986218776917,2.4424778761061945
377,2016,30598.0,42604.0,0.0024243218451054,0.1083246618106139,801.0,1684.0,603.0,267.0,1081.0,75.0,0.3580760095011877,0.6419239904988123,0.4427860696517413,0.2469935245143385,0.5578168362627197,3.56
378,2015,30524.0,38440.0,0.1173585181931327,0.0108341222257284,801.0,1618.0,485.0,204.0,1133.0,131.0,0.299752781211372,0.700247218788628,0.4206185567010309,0.1800529567519858,0.4280670785525154,1.5572519083969465
379,2014,27318.0,38028.0,-0.1385595358224016,-0.1606224478534378,801.0,1570.0,547.0,317.0,1023.0,143.0,0.3484076433121019,0.6515923566878981,0.5795246800731262,0.3098729227761486,0.5347018572825024,2.2167832167832167
380,2013,31712.0,45305.0,0.0268764976361634,0.0365853658536585,801.0,1592.0,700.0,612.0,892.0,170.0,0.4396984924623116,0.5603015075376885,0.8742857142857143,0.6860986547085202,0.7847533632286996,3.6
381,2012,30882.0,43706.0,-0.234248307669419,-0.1162292231164314,801.0,1537.0,607.0,528.0,930.0,143.0,0.394925178919974,0.605074821080026,0.8698517298187809,0.567741935483871,0.6526881720430108,3.692307692307693
382,2011,40329.0,49454.0,,,801.0,1690.0,772.0,679.0,918.0,131.0,0.4568047337278106,0.5431952662721894,0.8795336787564767,0.7396514161220044,0.840958605664488,5.183206106870229
383,2010,,,,,801.0,1359.0,664.0,534.0,695.0,78.0,0.4885945548197203,0.5114054451802796,0.8042168674698795,0.7683453237410072,0.9553956834532374,6.846153846153846
384,2021,41211.0,60163.0,0.0286548685819833,-0.0141415134532822,803.0,2371.0,516.0,75.0,1855.0,170.0,0.2176296921130324,0.7823703078869675,0.1453488372093023,0.0404312668463611,0.2781671159029649,0.4411764705882353
385,2020,40063.0,61026.0,-0.0599291362601778,0.1453828828828829,803.0,2178.0,578.0,202.0,1600.0,147.0,0.2653810835629017,0.7346189164370982,0.3494809688581315,0.12625,0.36125,1.3741496598639455
386,2019,42617.0,53280.0,0.1893226913738732,0.0274408469444819,803.0,2185.0,565.0,168.0,1620.0,182.0,0.2585812356979405,0.7414187643020596,0.2973451327433628,0.1037037037037037,0.3487654320987654,0.9230769230769232
