route_id,direction_id,route_pattern_name,from_stop_id,from_station_id,from_stop_name,to_stop_id,to_station_id,to_stop_name,from_to_meters,cumulative_meters,from_to_miles,cumulative_miles,ObjectId
Orange,0,Oak Grove - Forest Hills,70012,place-masta,Massachusetts Avenue,70010,place-rugg,Ruggles,669.288189999999,13278.277057,0.415876400570667,8.25073884576573,175
Orange,0,Oak Grove - Forest Hills,70010,place-rugg,Ruggles,70008,place-rcmnl,Roxbury Crossing,835.416798,14113.693855,0.519103931788356,8.76984277755408,176
Orange,0,Oak Grove - Forest Hills,70008,place-rcmnl,Roxbury Crossing,70006,place-jaksn,Jackson Square,885.079875000001,14998.77373,0.549963137154021,9.3198059147081,177
Orange,0,Oak Grove - Forest Hills,70006,place-jaksn,Jackson Square,70004,place-sbmnl,Stony Brook,775.906820999999,15774.680551,0.482126146429849,9.80193206113795,178
Orange,0,Oak Grove - Forest Hills,70004,place-sbmnl,Stony Brook,70002,place-grnst,Green Street,865.563727999999,16640.244279,0.537836365624751,10.3397684267627,179
Orange,0,Oak Grove - Forest Hills,70002,place-grnst,Green Street,70001,place-forhl,Forest Hills,1109.497653,17749.741932,0.689409879429135,11.0291783061918,180
Orange,1,Forest Hills - Oak Grove,70001,place-forhl,Forest Hills,70003,place-grnst,Green Street,1108.412159,1108.412159,0.688735384728187,0.688735384728187,181
Orange,1,Forest Hills - Oak Grove,70003,place-grnst,Green Street,70005,place-sbmnl,Stony Brook,866.649235,1975.061394,0.538510868403523,1.22724625313171,182
Orange,1,Forest Hills - Oak Grove,70005,place-sbmnl,Stony Brook,70007,place-jaksn,Jackson Square,775.925115,2750.986509,0.48213751379444,1.70938376692615,183
Orange,1,Forest Hills - Oak Grove,70007,place-jaksn,Jackson Square,70009,place-rcmnl,Roxbury Crossing,885.537571,3636.52408,0.550247536263223,2.25963130318937,184
Orange,1,Forest Hills - Oak Grove,70009,place-rcmnl,Roxbury Crossing,70011,place-rugg,Ruggles,834.452463,4470.976543,0.51850472179969,2.77813602498906,185
Orange,1,Forest Hills - Oak Grove,70011,place-rugg,Ruggles,70013,place-masta,Massachusetts Avenue,670.474624,5141.451167,0.416613616479758,3.19474964146882,186
Orange,1,Forest Hills - Oak Grove,70013,place-masta,Massachusetts Avenue,70015,place-bbsta,Back Bay,1002.360308,6143.811475,0.622837819633341,3.81758746110216,187
Orange,1,Forest Hills - Oak Grove,70015,place-bbsta,Back Bay,70017,place-tumnl,Tufts Medical Center,1081.433556,7225.245031,0.67197165801718,4.48955911911934,188
Orange,1,Forest Hills - Oak Grove,70017,place-tumnl,Tufts Medical Center,70019,place-chncl,Chinatown,348.311983,7573.557014,0.21643103214726,4.7059901512666,189
Orange,1,Forest Hills - Oak Grove,70019,place-chncl,Chinatown,70021,place-dwnxg,Downtown Crossing,395.473011,7969.030025,0.245735536342758,4.95172568760936,190
Orange,1,Forest Hills - Oak Grove,70021,place-dwnxg,Downtown Crossing,70023,place-state,State,453.479641999999,8422.509667,0.281779185804899,5.23350487341426,191
Orange,1,Forest Hills - Oak Grove,70023,place-state,State,70025,place-haecl,Haymarket,461.060475,8883.570142,0.286489697044262,5.51999457045852,192
Orange,1,Forest Hills - Oak Grove,70025,place-haecl,Haymarket,70027,place-north,North Station,379.982803000001,9263.552945,0.236110367329794,5.75610493778832,193
Orange,1,Forest Hills - Oak Grove,70027,place-north,North Station,70029,place-ccmnl,Community College,1137.504566,10401.057511,0.706812568350831,6.46291750613915,194
Orange,1,Forest Hills - Oak Grove,70029,place-ccmnl,Community College,70031,place-sull,Sullivan Square,1396.587971,11797.645482,0.86779953260459,7.33071703874374,195
Orange,1,Forest Hills - Oak Grove,70031,place-sull,Sullivan Square,70279,place-astao,Assembly,929.477813,12727.123295,0.577550736821959,7.9082677755657,196
Orange,1,Forest Hills - Oak Grove,70279,place-astao,Assembly,70033,place-welln,Wellington,1019.154063,13746.277358,0.633272975199833,8.54154075076553,197
Orange,1,Forest Hills - Oak Grove,70033,place-welln,Wellington,70035,place-mlmnl,Malden Center,2821.191127,16567.468485,1.75300689411338,10.2945476448789,198
Orange,1,Forest Hills - Oak Grove,70035,place-mlmnl,Malden Center,70036,place-ogmnl,Oak Grove,1182.272335,17749.74082,0.734629970348168,11.0291776152271,199
Red,0,Alewife - Ashmont,70061,place-alfcl,Alewife,70063,place-davis,Davis,1595.523052,1595.523052,0.99141206106339,0.99141206106339,200
Red,0,Alewife - Ashmont,70063,place-davis,Davis,70065,place-portr,Porter,1027.370006,2622.893058,0.638378125497097,1.62979018656049,201
Red,0,Alewife - Ashmont,70065,place-portr,Porter,70067,place-harsq,Harvard,1715.034715,4337.927773,1.06567316558797,2.69546335214845,202
Red,0,Alewife - Ashmont,70067,place-harsq,Harvard,70069,place-cntsq,Central,1563.837695,5901.765468,0.971723693007834,3.66718704515629,203
Red,0,Alewife - Ashmont,70069,place-cntsq,Central,70071,place-knncl,Kendall/MIT,1557.302746,7459.068214,0.967663063956494,4.63485010911278,204
Red,0,Alewife - Ashmont,70071,place-knncl,Kendall/MIT,70073,place-chmnl,Charles/MGH,1169.228072,8628.296286,0.726524641095999,5.36137475020878,205
Red,0,Alewife - Ashmont,70073,place-chmnl,Charles/MGH,70075,place-pktrm,Park Street,939.877604000001,9568.17389,0.58401286735465,5.94538761756343,206
Red,0,Alewife - Ashmont,70075,place-pktrm,Park Street,70077,place-dwnxg,Downtown Crossing,204.706189999999,9772.88008,0.127198529338662,6.07258614690209,207
Red,0,Alewife - Ashmont,70077,place-dwnxg,Downtown Crossing,70079,place-sstat,South Station,540.04725,10312.92733,0.335569803596993,6.40815595049908,208
Red,0,Alewife - Ashmont,70079,place-sstat,South Station,70081,place-brdwy,Broadway,1328.310627,11641.237957,0.825373957960511,7.23352990845959,209
Red,0,Alewife - Ashmont,70081,place-brdwy,Broadway,70083,place-andrw,Andrew,1383.988484,13025.226441,0.85997057434582,8.09350048280542,210
Red,0,Alewife - Ashmont,70083,place-andrw,Andrew,70085,place-jfk,JFK/UMass,1228.353275,14253.579716,0.763263338975384,8.8567638217808,211
Red,0,Alewife - Ashmont,70085,place-jfk,JFK/UMass,70087,place-shmnl,Savin Hill,1135.295127,15388.874843,0.705439686605225,9.56220350838603,212
Red,0,Alewife - Ashmont,70087,place-shmnl,Savin Hill,70089,place-fldcr,Fields Corner,1602.327403,16991.202246,0.995640088756661,10.5578435971427,213
Red,0,Alewife - Ashmont,70089,place-fldcr,Fields Corner,70091,place-smmnl,Shawmut,942.830172000002,17934.032418,0.585847508052972,11.1436911051957,214
Red,0,Alewife - Ashmont,70091,place-smmnl,Shawmut,70093,place-asmnl,Ashmont,972.921294,18906.953712,0.60454526440587,11.7482363696015,215
Red,1,Ashmont - Alewife,70094,place-asmnl,Ashmont,70092,place-smmnl,Shawmut,973.747206,973.747206,0.605058462329993,0.605058462329993,216
Red,1,Ashmont - Alewife,70092,place-smmnl,Shawmut,70090,place-fldcr,Fields Corner,946.547532,1920.294738,0.588157368468146,1.19321583079814,217
Red,1,Ashmont - Alewife,70090,place-fldcr,Fields Corner,70088,place-shmnl,Savin Hill,1598.958653,3519.253391,0.993546844552811,2.18676267535095,218
Red,1,Ashmont - Alewife,70088,place-shmnl,Savin Hill,70086,place-jfk,JFK/UMass,1135.127841,4654.381232,0.705335739903961,2.89209841525491,219
Red,1,Ashmont - Alewife,70086,place-jfk,JFK/UMass,70084,place-andrw,Andrew,1228.17218,5882.553412,0.763150811759325,3.65524922701424,220
Red,1,Ashmont - Alewife,70084,place-andrw,Andrew,70082,place-brdwy,Broadway,1383.988645,7266.542057,0.859970674386582,4.51521990140082,221
Red,1,Ashmont - Alewife,70082,place-brdwy,Broadway,70080,place-sstat,South Station,1328.310602,8594.852659,0.825373942426231,5.34059384382705,222
Red,1,Ashmont - Alewife,70080,place-sstat,South Station,70078,place-dwnxg,Downtown Crossing,540.002504,9134.855163,0.335541999721626,5.67613584354868,223
Red,1,Ashmont - Alewife,70078,place-dwnxg,Downtown Crossing,70076,place-pktrm,Park Street,204.750677,9339.60584,0.127226172278891,5.80336201582757,224
Red,1,Ashmont - Alewife,70076,place-pktrm,Park Street,70074,place-chmnl,Charles/MGH,948.677484,10288.283324,0.589480859281794,6.39284287510936,225
Red,1,Ashmont - Alewife,70074,place-chmnl,Charles/MGH,70072,place-knncl,Kendall/MIT,1160.368865,11448.652189,0.721019785080131,7.11386266018949,226
Red,1,Ashmont - Alewife,70072,place-knncl,Kendall/MIT,70070,place-cntsq,Central,1558.111015,13006.763204,0.968165299028673,8.08202795921816,227
Red,1,Ashmont - Alewife,70070,place-cntsq,Central,70068,place-harsq,Harvard,1563.088669,14569.851873,0.971258269829198,9.05328622904736,228
Red,1,Ashmont - Alewife,70068,place-harsq,Harvard,70066,place-portr,Porter,1715.031093,16284.882966,1.06567091498151,10.1189571440289,229
Red,1,Ashmont - Alewife,70066,place-portr,Porter,70064,place-davis,Davis,1027.373742,17312.256708,0.638380446939871,10.7573375909687,230
Red,1,Ashmont - Alewife,70064,place-davis,Davis,70061,place-alfcl,Alewife,1595.5231,18907.779808,0.991412090889208,11.7487496818579,231
Red,0,Alewife - Braintree,70061,place-alfcl,Alewife,70063,place-davis,Davis,1595.523052,1595.523052,0.99141206106339,0.99141206106339,232
Red,0,Alewife - Braintree,70063,place-davis,Davis,70065,place-portr,Porter,1027.370006,2622.893058,0.638378125497097,1.62979018656049,233
Red,0,Alewife - Braintree,70065,place-portr,Porter,70067,place-harsq,Harvard,1715.034715,4337.927773,1.06567316558797,2.69546335214845,234
Red,0,Alewife - Braintree,70067,place-harsq,Harvard,70069,place-cntsq,Central,1563.837695,5901.765468,0.971723693007834,3.66718704515629,235
Red,0,Alewife - Braintree,70069,place-cntsq,Central,70071,place-knncl,Kendall/MIT,1557.302746,7459.068214,0.967663063956494,4.63485010911278,236
Red,0,Alewife - Braintree,70071,place-knncl,Kendall/MIT,70073,place-chmnl,Charles/MGH,1169.228072,8628.296286,0.726524641095999,5.36137475020878,237
Red,0,Alewife - Braintree,70073,place-chmnl,Charles/MGH,70075,place-pktrm,Park Street,939.877604000001,9568.17389,0.58401286735465,5.94538761756343,238
Red,0,Alewife - Braintree,70075,place-pktrm,Park Street,70077,place-dwnxg,Downtown Crossing,204.706189999999,9772.88008,0.127198529338662,6.07258614690209,239
Red,0,Alewife - Braintree,70077,place-dwnxg,Downtown Crossing,70079,place-sstat,South Station,540.04725,10312.92733,0.335569803596993,6.40815595049908,240
Red,0,Alewife - Braintree,70079,place-sstat,South Station,70081,place-brdwy,Broadway,1328.310627,11641.237957,0.825373957960511,7.23352990845959,241
Red,0,Alewife - Braintree,70081,place-brdwy,Broadway,70083,place-andrw,Andrew,1383.988484,13025.226441,0.85997057434582,8.09350048280542,242
Red,0,Alewife - Braintree,70083,place-andrw,Andrew,70095,place-jfk,JFK/UMass,1264.510537,14289.736978,0.785730419972361,8.87923090277778,243
Red,0,Alewife - Braintree,70095,place-jfk,JFK/UMass,70097,place-nqncy,North Quincy,5703.767642,19993.50462,3.54415689995427,12.423387802732,244
Red,0,Alewife - Braintree,70097,place-nqncy,North Quincy,70099,place-wlsta,Wollaston,1278.836769,21272.341389,0.794632327830471,13.2180201305625,245
Red,0,Alewife - Braintree,70099,place-wlsta,Wollaston,70101,place-qnctr,Quincy Center,2083.897226,23356.238615,1.29487370381969,14.5128938343822,246
Red,0,Alewife - Braintree,70101,place-qnctr,Quincy Center,70103,place-qamnl,Quincy Adams,2108.399076,25464.637691,1.31009844756621,15.8229922819484,247
Red,0,Alewife - Braintree,70103,place-qamnl,Quincy Adams,70105,place-brntn,Braintree,2901.377442,28366.015133,1.80283236026605,17.6258246422145,248
Red,1,Braintree - Alewife,70105,place-brntn,Braintree,70104,place-qamnl,Quincy Adams,2901.377424,2901.377424,1.80283234908136,1.80283234908136,249
Red,1,Braintree - Alewife,70104,place-qamnl,Quincy Adams,70102,place-qnctr,Quincy Center,2108.39906,5009.776484,1.31009843762427,3.11293078670564,250
Red,1,Braintree - Alewife,70102,place-qnctr,Quincy Center,70100,place-wlsta,Wollaston,2081.702353,7091.478837,1.29350987296687,4.40644065967251,251
Red,1,Braintree - Alewife,70100,place-wlsta,Wollaston,70098,place-nqncy,North Quincy,1281.343586,8372.822423,0.796189991698481,5.20263065137099,252
Red,1,Braintree - Alewife,70098,place-nqncy,North Quincy,70096,place-jfk,JFK/UMass,5704.874229,14077.696652,3.54484450123777,8.74747515260876,253
Red,1,Braintree - Alewife,70096,place-jfk,JFK/UMass,70084,place-andrw,Andrew,1263.091933,15340.788585,0.784848940313569,9.53232409292233,254
Red,1,Braintree - Alewife,70084,place-andrw,Andrew,70082,place-brdwy,Broadway,1383.988645,16724.77723,0.859970674386582,10.3922947673089,255
Red,1,Braintree - Alewife,70082,place-brdwy,Broadway,70080,place-sstat,South Station,1328.310602,18053.087832,0.825373942426232,11.2176687097351,256
Red,1,Braintree - Alewife,70080,place-sstat,South Station,70078,place-dwnxg,Downtown Crossing,540.002504,18593.090336,0.335541999721626,11.5532107094568,257
Red,1,Braintree - Alewife,70078,place-dwnxg,Downtown Crossing,70076,place-pktrm,Park Street,204.750677,18797.841013,0.127226172278891,11.6804368817357,258
Red,1,Braintree - Alewife,70076,place-pktrm,Park Street,70074,place-chmnl,Charles/MGH,948.677484,19746.518497,0.589480859281794,12.2699177410175,259
Red,1,Braintree - Alewife,70074,place-chmnl,Charles/MGH,70072,place-knncl,Kendall/MIT,1160.368865,20906.887362,0.721019785080132,12.9909375260976,260
Red,1,Braintree - Alewife,70072,place-knncl,Kendall/MIT,70070,place-cntsq,Central,1558.111015,22464.998377,0.968165299028672,13.9591028251263,261
Red,1,Braintree - Alewife,70070,place-cntsq,Central,70068,place-harsq,Harvard,1563.088669,24028.087046,0.971258269829198,14.9303610949555,262
Red,1,Braintree - Alewife,70068,place-harsq,Harvard,70066,place-portr,Porter,1715.031093,25743.118139,1.06567091498151,15.996032009937,263
Red,1,Braintree - Alewife,70066,place-portr,Porter,70064,place-davis,Davis,1027.373742,26770.491881,0.638380446939873,16.6344124568768,264
Red,1,Braintree - Alewife,70064,place-davis,Davis,70061,place-alfcl,Alewife,1595.5231,28366.014981,0.991412090889206,17.625824547766,265
Green-E,0,Medford/Tufts - Heath Street,70206,place-north,North Station,70204,place-haecl,Haymarket,377.611301,7272.548639,0.234636784304661,4.51895221841943,266
Green-E,0,Medford/Tufts - Heath Street,70204,place-haecl,Haymarket,70202,place-gover,Government Center,408.474636,7681.023275,0.253814371570031,4.77276658998946,267
Green-E,0,Medford/Tufts - Heath Street,70202,place-gover,Government Center,70199,place-pktrm,Park Street,457.004197,8138.027472,0.283969242747356,5.05673583273682,268
Green-E,0,Medford/Tufts - Heath Street,70199,place-pktrm,Park Street,70159,place-boyls,Boylston,394.981945,8533.009417,0.245430402076871,5.30216623481369,269
Green-E,0,Medford/Tufts - Heath Street,70159,place-boyls,Boylston,70157,place-armnl,Arlington,594.466154000002,9127.475571,0.369384142855724,5.67155037766941,270
Green-E,0,Medford/Tufts - Heath Street,70157,place-armnl,Arlington,70155,place-coecl,Copley,569.240502999999,9696.716074,0.353709650018889,6.0252600276883,271
Green-E,0,Medford/Tufts - Heath Street,70155,place-coecl,Copley,70239,place-prmnl,Prudential,685.811473,10382.527547,0.426143492628052,6.45140352031635,272
Green-E,0,Medford/Tufts - Heath Street,70239,place-prmnl,Prudential,70241,place-symcl,Symphony,422.700394,10805.227941,0.26265384777897,6.71405736809532,273
Green-E,0,Medford/Tufts - Heath Street,70241,place-symcl,Symphony,70243,place-nuniv,Northeastern University,535.362739,11340.59068,0.332658983411875,7.0467163515072,274
Green-E,0,Medford/Tufts - Heath Street,70243,place-nuniv,Northeastern University,70245,place-mfa,Museum of Fine Arts,471.914187,11812.504867,0.293233881009902,7.3399502325171,275
Green-E,0,Medford/Tufts - Heath Street,70245,place-mfa,Museum of Fine Arts,70247,place-lngmd,Longwood Medical Area,430.963339,12243.468206,0.267788203765012,7.60773843628211,276
Green-E,0,Medford/Tufts - Heath Street,70247,place-lngmd,Longwood Medical Area,70249,place-brmnl,Brigham Circle,426.320819,12669.789025,0.264903475577627,7.87264191185974,277
Green-E,0,Medford/Tufts - Heath Street,70249,place-brmnl,Brigham Circle,70251,place-fenwd,Fenwood Road,120.939197,12790.728222,0.0751481330281156,7.94779004488785,278
Green-E,0,Medford/Tufts - Heath Street,70251,place-fenwd,Fenwood Road,70253,place-mispk,Mission Park,310.167507,13100.895729,0.192729153617872,8.14051919850573,279
Green-E,0,Medford/Tufts - Heath Street,70253,place-mispk,Mission Park,70255,place-rvrwy,Riverway,330.456029999999,13431.351759,0.205335857343116,8.34585505584884,280
Green-E,0,Medford/Tufts - Heath Street,70255,place-rvrwy,Riverway,70257,place-bckhl,Back of the Hill,235.353259000001,13666.705018,0.146241735141773,8.49209679099062,281
Green-E,0,Medford/Tufts - Heath Street,70257,place-bckhl,Back of the Hill,70260,place-hsmnl,Heath Street,142.325514,13809.030532,0.0884369743199714,8.58053376531059,282
Green-E,1,Heath Street - Medford/Tufts,70260,place-hsmnl,Heath Street,70258,place-bckhl,Back of the Hill,142.208149,142.208149,0.0883640470899944,0.0883640470899944,283
Green-E,1,Heath Street - Medford/Tufts,70258,place-bckhl,Back of the Hill,70256,place-rvrwy,Riverway,287.639059,429.847208,0.178730625024855,0.267094672114849,284
Green-E,1,Heath Street - Medford/Tufts,70256,place-rvrwy,Riverway,70254,place-mispk,Mission Park,243.109269,672.956477,0.151061096322477,0.418155768437326,285
Green-E,1,Heath Street - Medford/Tufts,70254,place-mispk,Mission Park,70252,place-fenwd,Fenwood Road,352.446751,1025.403228,0.219000257869045,0.637156026306371,286
Green-E,1,Heath Street - Medford/Tufts,70252,place-fenwd,Fenwood Road,70250,place-brmnl,Brigham Circle,247.124945,1272.528173,0.153556321706236,0.790712348012606,287
Green-E,1,Heath Street - Medford/Tufts,70250,place-brmnl,Brigham Circle,70248,place-lngmd,Longwood Medical Area,340.29516,1612.823333,0.211449609281794,1.0021619572944,288
Green-E,1,Heath Street - Medford/Tufts,70248,place-lngmd,Longwood Medical Area,70246,place-mfa,Museum of Fine Arts,431.964227,2044.78756,0.268410126734868,1.27057208402927,289
Green-E,1,Heath Street - Medford/Tufts,70246,place-mfa,Museum of Fine Arts,70244,place-nuniv,Northeastern University,514.00895,2558.79651,0.31939035408216,1.58996243811143,290
Green-E,1,Heath Street - Medford/Tufts,70244,place-nuniv,Northeastern University,70242,place-symcl,Symphony,445.006647,3003.803157,0.276514310799928,1.86647674891136,291
Green-E,1,Heath Street - Medford/Tufts,70242,place-symcl,Symphony,70240,place-prmnl,Prudential,422.696187,3426.499344,0.262651233670365,2.12912798258172,292
Green-E,1,Heath Street - Medford/Tufts,70240,place-prmnl,Prudential,70154,place-coecl,Copley,623.787827,4050.287171,0.387603785766126,2.51673176834785,293
Green-E,1,Heath Street - Medford/Tufts,70154,place-coecl,Copley,70156,place-armnl,Arlington,631.228791,4681.515962,0.392227386438201,2.90895915478605,294
Green-E,1,Heath Street - Medford/Tufts,70156,place-armnl,Arlington,70158,place-boyls,Boylston,520.858821,5202.374783,0.323646666592102,3.23260582137815,295
Green-E,1,Heath Street - Medford/Tufts,70158,place-boyls,Boylston,70200,place-pktrm,Park Street,468.548003,5670.922786,0.291142231244532,3.52374805262268,296
Green-E,1,Heath Street - Medford/Tufts,70200,place-pktrm,Park Street,70201,place-gover,Government Center,457.084992,6128.007778,0.284019446432832,3.80776749905552,297
Green-E,1,Heath Street - Medford/Tufts,70201,place-gover,Government Center,70203,place-haecl,Haymarket,408.480446,6536.488224,0.253817981736658,4.06158548079217,298
Green-E,1,Heath Street - Medford/Tufts,70203,place-haecl,Haymarket,70205,place-north,North Station,377.605452000001,6914.093676,0.234633149904558,4.29621863069673,299
Green-E,1,Heath Street - Medford/Tufts,70205,place-north,North Station,70207,place-spmnl,Science Park/West End,654.735788,7568.829464,0.40683395719001,4.70305258788674,300
Green-E,1,Heath Street - Medford/Tufts,70207,place-spmnl,Science Park/West End,70501,place-lech,Lechmere,912.157338999999,8480.986803,0.566788293242464,5.2698408811292,301
Green-E,1,Heath Street - Medford/Tufts,70501,place-lech,Lechmere,70513,place-esomr,East Somerville,1301.61149,9782.598293,0.808783883371112,6.07862476450032,302
Green-E,1,Heath Street - Medford/Tufts,70513,place-esomr,East Somerville,70505,place-gilmn,Gilman Square,1238.248783,11020.847076,0.769412122579138,6.84803688707946,303
Green-E,1,Heath Street - Medford/Tufts,70505,place-gilmn,Gilman Square,70507,place-mgngl,Magoun Square,1094.679817,12115.526893,0.680202503007437,7.52823939008689,304
Green-E,1,Heath Street - Medford/Tufts,70507,place-mgngl,Magoun Square,70509,place-balsq,Ball Square,765.107534000001,12880.634427,0.475415780591347,8.00365517067824,305
Green-E,1,Heath Street - Medford/Tufts,70509,place-balsq,Ball Square,70511,place-mdftf,Medford/Tufts,923.721088999999,13804.355516,0.573973674366698,8.57762884504494,306
Mattapan,0,Ashmont - Mattapan,70261,place-asmnl,Ashmont,70263,place-cedgr,Cedar Grove,523.028862,523.028862,0.324995067555476,0.324995067555476,307
Mattapan,0,Ashmont - Mattapan,70263,place-cedgr,Cedar Grove,70265,place-butlr,Butler,937.944689,1460.973551,0.582811809656605,0.907806877212081,308
Mattapan,0,Ashmont - Mattapan,70265,place-butlr,Butler,70267,place-miltt,Milton,467.485859,1928.45941,0.290482245560924,1.19828912277301,309
Mattapan,0,Ashmont - Mattapan,70267,place-miltt,Milton,70269,place-cenav,Central Avenue,518.762931,2447.222341,0.322344340924004,1.52063346369701,310
Mattapan,0,Ashmont - Mattapan,70269,place-cenav,Central Avenue,70271,place-valrd,Valley Road,684.335538,3131.557879,0.425226389137437,1.94585985283445,311
Mattapan,0,Ashmont - Mattapan,70271,place-valrd,Valley Road,70273,place-capst,Capen Street,488.069051,3619.62693,0.303272048114014,2.24913190094846,312
Mattapan,0,Ashmont - Mattapan,70273,place-capst,Capen Street,70275,place-matt,Mattapan,415.549898,4035.176828,0.258210735554363,2.50734263650282,313
Mattapan,1,Mattapan - Ashmont,70276,place-matt,Mattapan,70274,place-capst,Capen Street,396.55523,396.55523,0.24640799605305,0.24640799605305,314
Mattapan,1,Mattapan - Ashmont,70274,place-capst,Capen Street,70272,place-valrd,Valley Road,513.833733,910.388963,0.31928147928597,0.56568947533902,315
Mattapan,1,Mattapan - Ashmont,70272,place-valrd,Valley Road,70270,place-cenav,Central Avenue,685.634329,1596.023292,0.426033420449574,0.991722895788595,316
Mattapan,1,Mattapan - Ashmont,70270,place-cenav,Central Avenue,70268,place-miltt,Milton,502.872044,2098.895336,0.312470201523105,1.3041930973117,317
Mattapan,1,Mattapan - Ashmont,70268,place-miltt,Milton,70266,place-butlr,Butler,477.707966,2576.603302,0.296833968374692,1.60102706568639,318
