tract,year,total_population,male,female,median_age,race_white,race_black,race_ai_alaskan,race_asian,race_hawaiian,race_other,race_hispanic,median_value,median_monthly_mort,median_monthly_rent
912,2020,3200,0.588,0.412,35.5,0.486,0.233,0.004,0.14,0,0.05,0.195,621400,2350,1213
912,2021,3099,0.535,0.465,35.5,0.471,0.256,0.007,0.112,0,0.089,0.246,639800,2458,1310
913,2010,1741,0.441,0.559,31.4,0.082,0.373,0.026,0.079,0,0.435,0.218,444400,2652,1215
913,2011,1887,0.523,0.477,31.2,0.115,0.368,0.011,0.081,0,0.394,0.164,295900,1704,1155
913,2012,2241,0.521,0.479,29.5,0.116,0.419,0.008,0.07,0,0.364,0.203,321200,1872,1152
913,2013,2525,0.485,0.515,29.4,0.131,0.404,0,0.072,0,0.358,0.212,292400,1729,1140
913,2014,2583,0.491,0.509,31.6,0.145,0.397,0,0.014,0,0.404,0.235,245300,1685,1167
913,2015,2596,0.503,0.497,32.2,0.232,0.408,0,0.009,0,0.311,0.291,295500,1693,1096
913,2016,2696,0.511,0.489,33.8,0.181,0.49,0,0.029,0,0.259,0.268,373300,1710,1121
913,2017,2559,0.496,0.504,32.4,0.193,0.54,0.008,0.038,0,0.188,0.246,413700,1693,1067
913,2018,2561,0.497,0.503,30.5,0.184,0.592,0.008,0.034,0,0.145,0.227,429400,1721,1215
913,2019,2676,0.493,0.507,30.9,0.157,0.674,0.008,0.042,0,0.102,0.231,463400,2434,1164
913,2020,2759,0.459,0.541,29.2,0.077,0.669,0.029,0.047,0,0.09,0.119,507700,2526,990
913,2021,2401,0.461,0.539,28.6,0.103,0.56,0.033,0.025,0,0.072,0.125,514200,2432,850
914,2010,2171,0.404,0.596,37.9,0.14,0.601,0.006,0.047,0,0.188,0.236,259500,1733,915
914,2011,2093,0.449,0.551,35.6,0.193,0.559,0.002,0.034,0,0.196,0.323,295800,1966,759
914,2012,2197,0.468,0.532,36.2,0.186,0.504,0.002,0.044,0,0.231,0.345,277900,1933,818
914,2013,2357,0.511,0.489,36.3,0.165,0.449,0.002,0.022,0,0.334,0.296,251300,1831,804
914,2014,2608,0.53,0.47,32.5,0.156,0.454,0.01,0.025,0,0.326,0.325,232300,1953,954
914,2015,2721,0.534,0.466,36.1,0.142,0.477,0.007,0.01,0,0.34,0.328,245800,1895,966
914,2016,2952,0.544,0.456,35.7,0.152,0.474,0.008,0.008,0,0.298,0.342,271900,1918,964
914,2017,3089,0.538,0.462,36,0.129,0.509,0.006,0.008,0,0.296,0.354,296200,2024,1003
914,2018,3165,0.544,0.456,35.1,0.141,0.497,0.013,0.008,0,0.278,0.355,355100,1815,1029
914,2019,3244,0.502,0.498,35.2,0.137,0.507,0,0.014,0,0.295,0.375,389200,1718,1006
914,2020,3337,0.476,0.524,36.2,0.135,0.506,0,0.015,0,0.234,0.387,393700,1748,1065
914,2021,3023,0.457,0.543,38.3,0.139,0.485,0,0.02,0,0.222,0.401,395600,2093,1150
915,2010,4851,0.502,0.498,32.2,0.124,0.425,0,0.067,0,0.362,0.243,373300,2196,989
915,2011,4859,0.469,0.531,30.9,0.11,0.431,0.004,0.053,0,0.375,0.201,361100,1981,1063
915,2012,4992,0.451,0.549,32.2,0.071,0.45,0.005,0.066,0,0.378,0.127,339900,2150,1242
915,2013,4779,0.464,0.536,31.1,0.074,0.413,0.009,0.08,0,0.374,0.144,283500,2364,1238
915,2014,4616,0.479,0.521,32,0.1,0.334,0.005,0.091,0,0.403,0.157,282300,2389,1170
915,2015,4801,0.472,0.528,32.4,0.121,0.399,0.002,0.052,0,0.364,0.186,290300,,1230
915,2016,4873,0.487,0.513,33,0.129,0.394,0,0.071,0,0.311,0.211,286900,2581,1298
915,2017,5206,0.472,0.528,31.6,0.119,0.449,0,0.03,0,0.308,0.24,327100,2535,1296
915,2018,5048,0.467,0.533,32.6,0.145,0.497,0,0.046,0,0.236,0.228,398500,2274,1331
915,2019,5192,0.454,0.546,32.6,0.171,0.538,0,0.038,0,0.177,0.276,554800,2257,1323
915,2020,4752,0.464,0.536,31.7,0.224,0.419,0,0.046,0,0.198,0.322,596500,2227,1340
915,2021,4194,0.484,0.516,33.8,0.236,0.431,0,0.039,0,0.189,0.287,584600,2563,1293
916,2010,3363,0.494,0.506,27.9,0.139,0.401,0,0.3,0,0.127,0.172,368200,2143,1099
916,2011,3589,0.498,0.502,28.1,0.157,0.42,0,0.268,0,0.138,0.139,320700,2153,1117
916,2012,3807,0.496,0.504,28.9,0.167,0.402,0,0.3,0,0.116,0.157,312500,2164,1163
916,2013,3358,0.492,0.508,30.8,0.156,0.489,0,0.205,0,0.13,0.158,346800,1994,1181
916,2014,3353,0.537,0.463,31.2,0.151,0.503,0,0.182,0,0.137,0.175,340200,2159,1219
916,2015,3382,0.512,0.488,31.2,0.158,0.466,0,0.235,0,0.118,0.131,336400,1939,1283
916,2016,3401,0.567,0.433,31.5,0.156,0.442,0,0.276,0,0.096,0.181,385600,1862,1392
916,2017,2958,0.555,0.445,34.5,0.205,0.455,0,0.19,0,0.129,0.222,430300,1511,1381
916,2018,3106,0.544,0.456,35,0.207,0.362,0,0.326,0,0.091,0.165,376800,1504,1390
916,2019,3089,0.516,0.484,32.1,0.199,0.377,0,0.311,0,0.097,0.167,368800,1480,1378
916,2020,2837,0.539,0.461,35.6,0.176,0.33,0,0.221,0,0.079,0.153,389200,1477,1363
916,2021,2630,0.507,0.493,40.9,0.167,0.263,0,0.209,0,0.09,0.13,496900,1950,1428
917,2010,3248,0.41,0.59,26.4,0.096,0.425,0,0.009,0,0.394,0.272,338200,2042,1326
917,2011,3225,0.456,0.544,27.7,0.086,0.442,0,0.009,0,0.438,0.309,317300,2125,1290
917,2012,3330,0.462,0.538,28.8,0.094,0.533,0.001,0.007,0,0.33,0.319,300500,2125,1360
917,2013,3424,0.473,0.527,28.9,0.111,0.539,0.002,0.024,0,0.305,0.338,325300,2117,1321
917,2014,3797,0.445,0.555,30,0.089,0.551,0.001,0.038,0,0.301,0.242,333800,2305,1351
917,2015,3304,0.482,0.518,31.7,0.111,0.592,0.002,0.061,0,0.222,0.242,382700,2461,1337
917,2016,3315,0.45,0.55,31.6,0.129,0.606,0.002,0.071,0,0.165,0.266,410500,2588,1402
917,2017,3245,0.433,0.567,30.9,0.111,0.571,0,0.114,0,0.178,0.229,410300,2563,1410
917,2018,3214,0.43,0.57,31.5,0.105,0.577,0.003,0.099,0,0.175,0.211,444400,2523,1466
917,2019,3267,0.444,0.556,31.4,0.085,0.666,0.003,0.091,0,0.107,0.181,449200,1984,1467
917,2020,3532,0.502,0.498,30.8,0.076,0.597,0.006,0.061,0,0.089,0.275,503000,2343,1661
917,2021,3476,0.504,0.496,29.6,0.084,0.559,0.003,0.043,0,0.086,0.303,538800,2639,1720
918,2010,2929,0.447,0.553,28.7,0.102,0.565,0.029,0.004,0,0.255,0.286,372500,1976,1267
918,2011,3322,0.419,0.581,28.8,0.101,0.586,0.019,0.004,0,0.252,0.211,284200,1968,1215
918,2012,3442,0.432,0.568,28.6,0.116,0.595,0.02,0.006,0,0.217,0.228,240400,2354,1269
918,2013,3537,0.448,0.552,28.9,0.158,0.495,0.02,0.006,0,0.274,0.271,248200,2542,1267
918,2014,3814,0.464,0.536,30.7,0.166,0.535,0,0.001,0,0.251,0.233,304900,1984,1101
918,2015,3811,0.479,0.521,34,0.111,0.582,0,0.001,0,0.263,0.144,333000,2114,1111
918,2016,3825,0.494,0.506,34.5,0.087,0.602,0,0.002,0,0.231,0.149,355000,2128,1087
918,2017,3631,0.464,0.536,33.1,0.043,0.687,0,0.001,0,0.181,0.064,365400,2145,1184
918,2018,3528,0.461,0.539,32.8,0.037,0.734,0,0.02,0,0.156,0.148,373600,2107,1349
918,2019,3579,0.469,0.531,31.3,0.059,0.666,0.008,0.023,0,0.188,0.232,397800,2000,1381
918,2020,3582,0.44,0.56,33.4,0.061,0.653,0.008,0.034,0,0.137,0.138,413000,2032,1450
918,2021,3328,0.446,0.554,35,0.063,0.694,0.005,0.036,0,0.132,0.151,466300,2033,1548
919,2010,3577,0.457,0.543,24.9,0.086,0.743,0,0,0,0.139,0.221,367400,2316,1187
919,2011,3887,0.448,0.552,31.8,0.074,0.719,0.003,0,0,0.162,0.214,359600,2535,1358
919,2012,4102,0.466,0.534,34.1,0.096,0.719,0.004,0,0,0.159,0.223,295200,2314,1326
919,2013,4140,0.493,0.507,31.5,0.097,0.745,0.003,0,0,0.141,0.188,282100,2450,1287
919,2014,3893,0.501,0.499,34.5,0.081,0.779,0.004,0.002,0,0.119,0.158,292000,1986,1233
919,2015,4016,0.479,0.521,36.2,0.088,0.735,0.002,0.011,0,0.153,0.232,312400,1961,1194
919,2016,4018,0.465,0.535,35.8,0.087,0.785,0,0.011,0,0.114,0.204,337200,2138,1225
919,2017,4010,0.438,0.562,35.8,0.07,0.779,0,0.005,0,0.136,0.282,373800,2318,1228
919,2018,4194,0.431,0.569,34.8,0.077,0.762,0,0.009,0,0.118,0.288,389500,2223,1341
919,2019,4528,0.445,0.555,34.1,0.156,0.718,0,0,0,0.068,0.315,382900,2760,1458
919,2020,4549,0.485,0.515,32.6,0.09,0.725,0,0.031,0,0.031,0.26,450000,3107,1489
919,2021,4580,0.509,0.491,32.4,0.083,0.625,0,0,0,0.055,0.374,509100,2125,1468
920,2010,5174,0.454,0.546,31.8,0.063,0.646,0.005,0.124,0.001,0.139,0.188,367900,2712,1157
920,2011,5353,0.457,0.543,28.8,0.092,0.685,0.002,0.062,0.001,0.137,0.237,342100,2809,1233
920,2012,5314,0.459,0.541,30.6,0.106,0.663,0.004,0.086,0,0.106,0.277,326300,2592,1176
920,2013,5226,0.476,0.524,31.1,0.094,0.713,0.002,0.05,0,0.1,0.238,284100,2408,1293
920,2014,5502,0.481,0.519,31,0.116,0.639,0.002,0.08,0,0.132,0.272,315600,2638,1300
920,2015,5567,0.485,0.515,31.7,0.119,0.627,0.003,0.085,0,0.137,0.294,324500,2043,1291
920,2016,5294,0.472,0.528,32.1,0.165,0.578,0.004,0.086,0,0.128,0.278,382000,2094,1319
920,2017,5425,0.478,0.522,32,0.204,0.548,0,0.062,0,0.146,0.304,406400,2047,1350
920,2018,5347,0.457,0.543,36,0.182,0.621,0.007,0.047,0,0.12,0.258,396000,1994,1445
920,2019,5590,0.453,0.547,36.6,0.172,0.632,0.006,0.11,0,0.056,0.211,439400,2160,1438
920,2020,5902,0.454,0.546,34.4,0.151,0.582,0.004,0.157,0,0.053,0.176,444400,2593,1615
920,2021,5599,0.466,0.534,36.2,0.126,0.523,0.004,0.176,0,0.063,0.171,447900,2574,1690
921.01,2010,5884,0.459,0.541,35,0.353,0.193,0,0.342,0,0.097,0.082,357900,2137,1170
921.01,2011,6992,0.477,0.523,34,0.338,0.155,0,0.38,0,0.084,0.047,346200,2142,1211
921.01,2012,6767,0.446,0.554,34.6,0.28,0.135,0,0.461,0,0.059,0.077,298300,1968,1204
921.01,2013,6595,0.459,0.541,34.4,0.319,0.17,0,0.321,0,0.129,0.119,282700,1836,1181
921.01,2014,6734,0.501,0.499,36.2,0.293,0.207,0,0.346,0,0.098,0.101,300000,2005,1203
921.01,2015,7099,0.508,0.492,36.3,0.288,0.242,0,0.366,0,0.061,0.073,304400,1661,1258
921.01,2016,6750,0.524,0.476,36.7,0.369,0.23,0,0.34,0,0.059,0.073,367800,1955,1212
921.01,2017,7141,0.532,0.468,35.1,0.326,0.263,0,0.348,0,0.064,0.065,500900,2188,1365
921.01,2018,7178,0.531,0.469,34.8,0.299,0.255,0.003,0.383,0,0.059,0.086,516400,2306,1360
921.01,2019,7321,0.512,0.488,34.7,0.301,0.213,0.003,0.389,0,0.086,0.104,517600,2358,1460
921.01,2020,7036,0.506,0.494,37.8,0.292,0.24,0.007,0.306,0,0.117,0.146,569000,2390,1411
921.01,2021,6467,0.515,0.485,39.5,0.29,0.227,0.002,0.274,0,0.169,0.172,556700,2365,1631
922,2010,2932,0.613,0.387,38.4,0.349,0.332,0.016,0.055,0,0.226,0.272,466200,2551,1319
922,2011,2870,0.549,0.451,38.9,0.262,0.469,0.016,0.068,0,0.172,0.195,465500,2561,1184
922,2012,2890,0.551,0.449,36.7,0.263,0.491,0.017,0.072,0,0.136,0.161,451200,2717,1194
922,2013,2992,0.541,0.459,36.8,0.27,0.424,0.015,0.096,0,0.177,0.168,425300,2843,1215
922,2014,3153,0.48,0.52,41.4,0.257,0.434,0.001,0.14,0,0.148,0.152,406400,2924,1298
922,2015,3264,0.444,0.556,41,0.272,0.469,0,0.176,0,0.057,0.067,388700,2833,1340
922,2016,3216,0.439,0.561,40.3,0.317,0.426,0,0.173,0,0.063,0.119,377100,2690,1337
922,2017,3265,0.451,0.549,42.8,0.285,0.417,0,0.209,0,0.066,0.141,392300,2472,1346
922,2018,3107,0.442,0.558,40.8,0.276,0.477,0,0.159,0,0.063,0.151,467000,2586,1366
922,2019,3282,0.486,0.514,40.6,0.286,0.406,0,0.199,0,0.073,0.155,582300,2522,1432
922,2020,3482,0.514,0.486,40.8,0.349,0.348,0.001,0.196,0,0.086,0.169,608400,2555,1342
922,2021,3545,0.502,0.498,41.5,0.286,0.318,0.001,0.236,0,0.048,0.21,669100,2446,1473
923,2010,2662,0.535,0.465,34.1,0.005,0.855,0,0.004,0,0.134,0.117,380400,3160,1169
923,2011,2974,0.514,0.486,31.7,0.021,0.819,0.014,0.003,0,0.131,0.145,366400,3009,1123
923,2012,3167,0.529,0.471,32,0.036,0.846,0.015,0.003,0,0.092,0.117,339700,2750,1122
923,2013,3418,0.535,0.465,30.5,0.03,0.831,0.014,0.006,0,0.089,0.112,330600,2686,1197
923,2014,3376,0.523,0.477,31,0.059,0.852,0.018,0.003,0,0.042,0.098,305600,2543,1146
923,2015,3452,0.487,0.513,34.2,0.101,0.835,0.016,0.004,0,0.019,0.112,301500,2413,1157
923,2016,3383,0.489,0.511,34.6,0.097,0.817,0.006,0.005,0,0.037,0.171,303200,2416,1207
923,2017,3519,0.469,0.531,35,0.085,0.849,0.007,0.005,0,0.021,0.184,316200,2365,1317
923,2018,3392,0.462,0.538,34.4,0.123,0.797,0.013,0.01,0,0.044,0.258,342200,2246,1495
923,2019,3443,0.432,0.568,33.4,0.13,0.791,0.006,0.009,0,0.047,0.281,422900,2480,1458
923,2020,3559,0.455,0.545,34.1,0.085,0.816,0.006,0.018,0,0.038,0.182,432400,2488,1702
923,2021,3859,0.416,0.584,33.6,0.074,0.751,0.004,0.035,0,0.036,0.15,460700,2506,1485
924,2010,5995,0.477,0.523,24.5,0.106,0.655,0.013,0.02,0,0.196,0.327,384500,2609,834
924,2011,5653,0.473,0.527,29.1,0.115,0.667,0.013,0.017,0,0.172,0.319,357400,2487,943
924,2012,5905,0.482,0.518,29.6,0.091,0.717,0.005,0.007,0,0.167,0.303,329900,2382,1043
924,2013,5629,0.484,0.516,31.8,0.079,0.763,0.012,0.008,0,0.128,0.258,294900,2320,1010
924,2014,5593,0.48,0.52,32,0.053,0.823,0.022,0.01,0,0.083,0.262,314900,2127,964
924,2015,5732,0.476,0.524,32.1,0.085,0.853,0.027,0,0,0.026,0.276,316500,2097,965
924,2016,5817,0.475,0.525,27.9,0.095,0.838,0.023,0,0,0.036,0.335,372000,2181,696
924,2017,5984,0.453,0.547,31.2,0.081,0.825,0.029,0.003,0,0.057,0.328,393200,2178,741
924,2018,6549,0.434,0.566,30.2,0.079,0.792,0.015,0.005,0,0.101,0.358,415500,2182,737
924,2019,6413,0.423,0.577,30.1,0.117,0.744,0.01,0.007,0,0.112,0.36,479400,2395,911
924,2020,6389,0.442,0.558,28.1,0.087,0.592,0,0.012,0,0.18,0.451,602800,2718,1067
924,2021,5994,0.389,0.611,29.6,0.054,0.498,0,0.009,0,0.237,0.477,390200,2592,1067
1001,2010,5617,0.481,0.519,23.9,0.063,0.638,0.012,0.018,0,0.252,0.301,280400,2680,525
1001,2011,5657,0.48,0.52,24.5,0.109,0.619,0.014,0.003,0,0.245,0.365,276900,2823,474
1001,2012,6189,0.451,0.549,25.2,0.074,0.701,0.004,0.015,0,0.186,0.287,268000,2561,510
1001,2013,6295,0.433,0.567,27.3,0.112,0.727,0.001,0.011,0,0.119,0.266,261700,2155,538
1001,2014,6371,0.455,0.545,31.2,0.131,0.75,0.001,0.018,0,0.076,0.259,279300,1908,538
1001,2015,6146,0.436,0.564,32.9,0.169,0.75,0.001,0.018,0,0.034,0.267,274700,1978,686
1001,2016,6072,0.413,0.587,33.3,0.146,0.772,0,0.007,0,0.033,0.274,290100,1867,666
1001,2017,6742,0.412,0.588,30.7,0.147,0.787,0.002,0.007,0,0.013,0.236,326300,2124,924
1001,2018,7140,0.41,0.59,30.6,0.123,0.779,0.002,0.006,0,0.031,0.266,366700,2216,947
1001,2019,7013,0.415,0.585,29.8,0.102,0.789,0.003,0.013,0,0.04,0.253,319100,1906,1134
1001,2020,7024,0.428,0.572,28.9,0.055,0.811,0.002,0.005,0,0.062,0.209,310300,1661,1320
1001,2021,7328,0.454,0.546,29.6,0.033,0.785,0.002,0,0,0.077,0.2,350800,1952,1558
1002,2010,2997,0.409,0.591,32.7,0.061,0.865,0.003,0,0,0.06,0.185,301400,1869,1157
1002,2011,2616,0.392,0.608,32.3,0.065,0.85,0.003,0,0,0.068,0.197,311600,1818,1226
1002,2012,2680,0.419,0.581,32.4,0.032,0.902,0.004,0.015,0,0.028,0.1,317400,2023,1187
1002,2013,2681,0.462,0.538,32.5,0.052,0.806,0,0.012,0,0.064,0.126,278400,1844,1339
1002,2014,2953,0.462,0.538,31.8,0.051,0.831,0,0.019,0,0.047,0.114,273800,2010,1366
1002,2015,3005,0.462,0.538,30,0.049,0.822,0,0.019,0,0.058,0.125,254800,1746,1292
1002,2016,2919,0.458,0.542,31.1,0.052,0.816,0,0.03,0,0.043,0.134,265600,1733,1365
1002,2017,3173,0.47,0.53,29.3,0.089,0.808,0,0.022,0,0.022,0.137,275300,1940,1467
1002,2018,3440,0.464,0.536,30.9,0.143,0.814,0,0.02,0,0.019,0.197,312300,1957,1528
1002,2019,3328,0.46,0.54,31.6,0.108,0.835,0,0.011,0,0.023,0.163,357300,1998,1728
1002,2020,3783,0.498,0.502,33.9,0.105,0.859,0,0.009,0,0.005,0.124,464700,2326,1740
1002,2021,3799,0.497,0.503,33.1,0.101,0.81,0,0.008,0,0.012,0.142,466400,2462,1745
1003,2010,3555,0.491,0.509,36.7,0.086,0.83,0,0,0,0.051,0.164,281300,1859,1147
1003,2011,3505,0.504,0.496,35.3,0.065,0.86,0,0,0,0.044,0.148,245300,2000,1191
1003,2012,3606,0.514,0.486,34.1,0.102,0.825,0,0.001,0,0.04,0.164,244100,2021,1280
1003,2013,3201,0.496,0.504,35.4,0.114,0.843,0,0.002,0,0.022,0.14,267200,2156,1203
1003,2014,3412,0.484,0.516,35.1,0.149,0.813,0,0.003,0,0.022,0.163,255200,2206,1219
1003,2015,3642,0.445,0.555,34.8,0.091,0.857,0,0.03,0,0.009,0.102,274700,2256,1260
1003,2016,3731,0.429,0.571,32.9,0.061,0.89,0,0.031,0,0.006,0.134,321100,2250,1303
1003,2017,4064,0.428,0.572,34,0.041,0.878,0,0.03,0,0.037,0.146,341300,2224,1434
1003,2018,4106,0.434,0.566,34,0.033,0.845,0,0.03,0,0.033,0.121,348000,2396,1531
1003,2019,4394,0.403,0.597,33.2,0.047,0.833,0,0.027,0,0.027,0.08,421000,2197,1779
1003,2020,4270,0.444,0.556,33.9,0.045,0.872,0,0.002,0,0.024,0.078,426200,2193,1807
1003,2021,4130,0.467,0.533,35,0.05,0.77,0,0.003,0,0.026,0.086,468000,2349,1889
1004,2010,4866,0.424,0.576,35,0.136,0.753,0,0.071,0,0.036,0.102,340900,2423,1347
1004,2011,4617,0.423,0.577,36.3,0.161,0.742,0,0.075,0,0.011,0.091,333100,2377,1311
1004,2012,4617,0.441,0.559,36.5,0.154,0.763,0,0.05,0,0.016,0.096,317400,2401,1295
1004,2013,5048,0.419,0.581,37,0.138,0.7,0.035,0.066,0,0.027,0.098,330000,2370,1301
1004,2014,4803,0.43,0.57,37.6,0.125,0.721,0.04,0.051,0,0.031,0.086,316100,2251,1288
1004,2015,5209,0.448,0.552,37.7,0.103,0.688,0.03,0.072,0,0.067,0.112,325200,2389,1286
1004,2016,5596,0.44,0.56,35.6,0.108,0.687,0.039,0.043,0,0.073,0.131,347900,2471,1323
1004,2017,5667,0.445,0.555,33.6,0.129,0.652,0.031,0.072,0,0.063,0.151,362300,2426,1469
1004,2018,5703,0.441,0.559,34.5,0.157,0.645,0.001,0.1,0,0.045,0.115,370000,2204,1513
1004,2019,6040,0.43,0.57,33.9,0.229,0.562,0.001,0.082,0,0.071,0.243,397100,2614,1545
1004,2020,5807,0.421,0.579,35.4,0.244,0.554,0.001,0.07,0,0.041,0.251,453100,2290,1600
1004,2021,5906,0.413,0.587,37.1,0.189,0.513,0,0.096,0,0.113,0.27,465800,2515,1691
1005,2010,4803,0.468,0.532,34.2,0.136,0.67,0.007,0.066,0,0.088,0.153,436500,2276,1097
1005,2011,5229,0.454,0.546,34.3,0.131,0.67,0.007,0.087,0,0.061,0.168,425700,2301,1144
1005,2012,5672,0.457,0.543,35,0.131,0.674,0.009,0.074,0,0.059,0.209,409800,2281,1150
1005,2013,6838,0.457,0.543,37,0.156,0.667,0.006,0.12,0,0.011,0.128,374600,2299,1188
1005,2014,6585,0.475,0.525,33.4,0.181,0.66,0.004,0.102,0,0.01,0.138,343100,2412,1214
1005,2015,7227,0.498,0.502,33.6,0.191,0.639,0.002,0.108,0,0.012,0.163,299800,2429,1329
1005,2016,7350,0.496,0.504,33,0.196,0.664,0.004,0.101,0,0.012,0.126,314900,2424,1421
1005,2017,7337,0.5,0.5,31.9,0.217,0.642,0.004,0.085,0,0.023,0.135,333600,2451,1525
1005,2018,6909,0.46,0.54,31.7,0.213,0.635,0.005,0.103,0,0.017,0.143,315800,2562,1574
1005,2019,6623,0.449,0.551,32.5,0.261,0.577,0,0.089,0,0.04,0.177,388300,2574,1524
1005,2020,6934,0.449,0.551,35.5,0.277,0.543,0,0.093,0,0.05,0.131,430200,2494,1480
1005,2021,7072,0.486,0.514,36.2,0.244,0.539,0,0.099,0,0.043,0.131,574700,3008,1607
1006.01,2010,4653,0.501,0.499,35.4,0.468,0.276,0.008,0.183,0,0.023,0.033,326500,2209,1186
1006.01,2011,5004,0.513,0.487,35.2,0.374,0.336,0.002,0.196,0,0.023,0.055,321800,2181,1275
1006.01,2012,4954,0.507,0.493,34.1,0.416,0.268,0.002,0.208,0,0.023,0.079,287500,2158,1300
1006.01,2013,5183,0.513,0.487,36.9,0.445,0.259,0.002,0.202,0,0.015,0.06,249400,2046,1261
1006.01,2014,5406,0.478,0.522,36.9,0.377,0.293,0.004,0.276,0,0,0.083,249600,2120,1211
1006.01,2015,5185,0.459,0.541,37.4,0.369,0.333,0.004,0.192,0,0.053,0.101,266400,2073,1188
1006.01,2016,5626,0.445,0.555,34.1,0.334,0.438,0,0.116,0,0.05,0.084,275500,2039,1336
1006.01,2017,5903,0.449,0.551,33.6,0.308,0.441,0,0.161,0,0.038,0.067,339700,2124,1346
1006.01,2018,5978,0.448,0.552,33.4,0.317,0.391,0,0.178,0,0.045,0.077,363900,2273,1567
1006.01,2019,6321,0.499,0.501,33.5,0.403,0.33,0,0.126,0,0.058,0.099,425000,2268,1631
1006.01,2020,6131,0.482,0.518,32.6,0.377,0.298,0,0.176,0,0.018,0.085,416200,2208,1711
1006.01,2021,5686,0.494,0.506,35,0.452,0.231,0,0.177,0,0.007,0.078,431500,2264,2001
1006.03,2010,1971,0.411,0.589,45.4,0.698,0.129,0,0.093,0,0.016,0.024,297200,1910,957
1006.03,2011,1852,0.458,0.542,41.8,0.757,0.139,0.003,0.056,0,0.017,0.029,286200,2088,1020
1006.03,2012,2023,0.505,0.495,41.8,0.655,0.174,0.003,0.115,0,0.017,0.02,300500,1973,1070
1006.03,2013,1910,0.509,0.491,41.4,0.682,0.127,0.005,0.176,0,0.01,0.021,288500,1785,995
1006.03,2014,2043,0.493,0.507,37.7,0.734,0.172,0.003,0.079,0,0.01,0.034,314900,1840,1155
1006.03,2015,2038,0.462,0.538,37.4,0.736,0.159,0.002,0.088,0,0,0.03,345500,1929,1186
1006.03,2016,2070,0.45,0.55,35.1,0.795,0.143,0,0.05,0,0,0.038,374900,1977,1210
1006.03,2017,2092,0.453,0.547,34.3,0.748,0.183,0,0.058,0,0,0.018,421800,2100,1426
1006.03,2018,1973,0.443,0.557,33.7,0.802,0.127,0,0.058,0,0.001,0.024,500700,2148,1438
1006.03,2019,1912,0.417,0.583,34.5,0.808,0.078,0,0.087,0,0.006,0.019,548600,2247,1540
1006.03,2020,2051,0.518,0.482,37.3,0.82,0.074,0,0.074,0,0.02,0.035,584000,2509,1702
1006.03,2021,2067,0.502,0.498,37,0.824,0.075,0,0.066,0,0.02,0.037,601400,2773,1947
1007,2010,4212,0.466,0.534,35.5,0.952,0.025,0,0,0,0.017,0.021,392300,2308,1115
1007,2011,4359,0.468,0.532,34.6,0.955,0.025,0,0,0,0.013,0.019,365800,2335,986
1007,2012,4358,0.478,0.522,34.6,0.923,0.037,0,0.02,0,0.009,0.017,366800,2323,1251
1007,2013,4398,0.468,0.532,34.7,0.921,0.048,0,0.019,0,0.002,0.033,363700,2242,1175
1007,2014,4469,0.487,0.513,34.1,0.93,0.042,0,0.015,0,0.002,0.023,369000,2244,1253
1007,2015,4370,0.495,0.505,34.5,0.927,0.041,0,0.019,0,0.002,0.024,352600,2249,1194
1007,2016,4473,0.479,0.521,37.5,0.906,0.048,0,0.029,0,0.002,0.024,371500,2199,1176
1007,2017,4417,0.494,0.506,39.1,0.898,0.055,0,0.035,0,0.002,0.03,384300,2302,1173
1007,2018,4389,0.539,0.461,42.6,0.939,0.019,0,0.033,0,0,0.001,438700,2474,1178
1007,2019,4410,0.528,0.472,42.9,0.904,0.025,0,0.052,0.003,0.002,0.007,484200,2664,1169
1007,2020,4743,0.508,0.492,40,0.872,0.026,0,0.066,0.003,0.006,0.011,577700,2717,1214
1007,2021,4243,0.499,0.501,38.7,0.874,0.027,0,0.077,0.001,0.002,0.012,616800,2670,1504
1008,2010,5602,0.46,0.54,38.7,0.571,0.295,0,0.075,0,0.041,0.094,347600,2209,1205
1008,2011,6254,0.459,0.541,37.8,0.553,0.335,0,0.076,0,0.017,0.08,343100,2390,1159
1008,2012,6601,0.44,0.56,37.2,0.451,0.397,0,0.117,0,0.009,0.064,302800,2188,1206
1008,2013,6379,0.465,0.535,38.2,0.484,0.383,0,0.102,0,0.003,0.011,305500,2166,1243
1008,2014,6380,0.483,0.517,38.4,0.525,0.296,0,0.131,0,0,0.002,300000,1947,1294
1008,2015,6716,0.488,0.512,35.1,0.47,0.337,0,0.148,0,0,0.002,353600,2109,1479
1008,2016,6409,0.529,0.471,37.1,0.508,0.316,0,0.142,0,0,0.049,364300,2057,1556
1008,2017,6583,0.539,0.461,36.5,0.546,0.292,0,0.094,0,0.01,0.062,409300,2124,1564
1008,2018,6572,0.502,0.498,36.4,0.57,0.271,0,0.098,0,0.01,0.073,438800,2204,1535
1008,2019,6230,0.478,0.522,36.7,0.623,0.244,0,0.088,0,0.013,0.08,484100,2506,1687
1008,2020,6269,0.465,0.535,39.7,0.674,0.202,0,0.029,0,0.015,0.114,505900,2569,1483
1008,2021,6001,0.464,0.536,38.3,0.591,0.236,0,0.048,0,0.016,0.085,554700,2562,1538
1101.03,2010,5742,0.44,0.56,30.7,0.454,0.159,0.08,0.083,0,0.183,0.324,294100,2102,1066
1101.03,2011,5867,0.479,0.521,30.6,0.419,0.195,0.04,0.092,0,0.219,0.344,311500,2150,1019
