tract,year,neighborhood,total_population,male,female,median_age,race_white,race_black,race_ai_alaskan,race_asian,race_hawaiian,race_other,race_hispanic,median_value,median_monthly_mort,median_monthly_rent,median_income,mean_income,housed_population,owner_occupied,owner_occupied_pre-2000,renter_occupied,renter_occupied_pre-2000,percent_owners,percent_renters,percent_owners_pre-2000,percent_renters_pre-2000,owners_renters_ratio,renters_owners_pre-2000_ratio,BFBL,BL,BLSL,SBL,SLM,SLMTC,SUP,total_built_all_lanes,cumulative_length
1006.03,2011,Dorchester,1852.0,0.458,0.542,41.8,0.757,0.139,0.003,0.056,0.0,0.017,0.029,286200.0,2088.0,1020.0,63594.0,76984.0,1617.0,976.0,487.0,641.0,69.0,0.603586889,0.396413111,0.49897541,0.75975039,1.522620905,7.057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006.03,2012,Dorchester,2023.0,0.505,0.495,41.8,0.655,0.174,0.003,0.115,0.0,0.017,0.02,300500.0,1973.0,1070.0,65938.0,78713.0,1813.0,1057.0,451.0,756.0,63.0,0.583011583,0.416988417,0.426679281,0.596560847,1.398148148,7.158730159,0.0,548.4268452403,675.0722837891,0.0,0.0,0.0,0.0,1223.4991290294,1223.4991290294
1006.03,2013,Dorchester,1910.0,0.509,0.491,41.4,0.682,0.127,0.005,0.176,0.0,0.01,0.021,288500.0,1785.0,995.0,64861.0,78186.0,1723.0,1103.0,328.0,620.0,79.0,0.640162507,0.359837493,0.297370807,0.529032258,1.779032258,4.151898734,0.0,0.0,0.0,0.0,1063.0985173595,0.0,0.0,1063.0985173595,2286.5976463889
1006.03,2014,Dorchester,2043.0,0.493,0.507,37.7,0.734,0.172,0.003,0.079,0.0,0.01,0.034,314900.0,1840.0,1155.0,76553.0,87489.0,1905.0,1041.0,381.0,864.0,29.0,0.546456693,0.453543307,0.365994236,0.440972222,1.204861111,13.13793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.5976463889
1006.03,2015,Dorchester,2038.0,0.462,0.538,37.4,0.736,0.159,0.002,0.088,0.0,0.0,0.03,345500.0,1929.0,1186.0,80139.0,87485.0,1950.0,1084.0,442.0,866.0,23.0,0.555897436,0.444102564,0.407749077,0.51039261,1.251732102,19.2173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006.03,2016,Dorchester,2070.0,0.45,0.55,35.1,0.795,0.143,0.0,0.05,0.0,0.0,0.038,374900.0,1977.0,1210.0,81324.0,90697.0,2004.0,1152.0,477.0,852.0,11.0,0.574850299,0.425149701,0.4140625,0.559859155,1.352112676,43.36363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006.03,2017,Dorchester,2092.0,0.453,0.547,34.3,0.748,0.183,0.0,0.058,0.0,0.0,0.018,421800.0,2100.0,1426.0,86659.0,101152.0,2049.0,1210.0,321.0,839.0,11.0,0.590531967,0.409468033,0.265289256,0.382598331,1.442193087,29.18181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006.03,2018,Dorchester,1973.0,0.443,0.557,33.7,0.802,0.127,0.0,0.058,0.0,0.001,0.024,500700.0,2148.0,1438.0,89375.0,104904.0,1953.0,1094.0,298.0,859.0,0.0,0.56016385,0.43983615,0.272394881,0.346915017,1.273573923,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006.03,2019,Dorchester,1912.0,0.417,0.583,34.5,0.808,0.078,0.0,0.087,0.0,0.006,0.019,548600.0,2247.0,1540.0,90893.0,112516.0,1894.0,1136.0,217.0,758.0,18.0,0.599788807,0.400211193,0.191021127,0.286279683,1.498680739,12.05555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006.03,2020,Dorchester,2051.0,0.518,0.482,37.3,0.82,0.074,0.0,0.074,0.0,0.02,0.035,584000.0,2509.0,1702.0,92411.0,112445.0,2032.0,1344.0,476.0,688.0,9.0,0.661417323,0.338582677,0.354166667,0.691860465,1.953488372,52.88888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006.03,2021,Dorchester,2067.0,0.502,0.498,37.0,0.824,0.075,0.0,0.066,0.0,0.02,0.037,601400.0,2773.0,1947.0,123169.0,140596.0,2051.0,1404.0,463.0,647.0,22.0,0.684544125,0.315455875,0.32977208,0.71561051,2.170015456,21.04545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2010,Dorchester,4212.0,0.466,0.534,35.5,0.952,0.025,0.0,0.0,0.0,0.017,0.021,392300.0,2308.0,1115.0,66585.0,71646.0,4186.0,2412.0,1454.0,1774.0,356.0,0.576206402,0.423793598,0.602819237,0.819616685,1.359639233,4.084269663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2011,Dorchester,4359.0,0.468,0.532,34.6,0.955,0.025,0.0,0.0,0.0,0.013,0.019,365800.0,2335.0,986.0,68467.0,76227.0,4354.0,2537.0,1509.0,1817.0,589.0,0.582682591,0.417317409,0.594797004,0.830489818,1.396257567,2.56196944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2012,Dorchester,4358.0,0.478,0.522,34.6,0.923,0.037,0.0,0.02,0.0,0.009,0.017,366800.0,2323.0,1251.0,70000.0,78495.0,4353.0,2834.0,1407.0,1519.0,456.0,0.651045256,0.348954744,0.496471418,0.926267281,1.865701119,3.085526316,0.0,548.4268452403,80.6494378548,0.0,0.0,0.0,0.0,629.0762830951,629.0762830951
1007,2013,Dorchester,4398.0,0.468,0.532,34.7,0.921,0.048,0.0,0.019,0.0,0.002,0.033,363700.0,2242.0,1175.0,69844.0,83471.0,4393.0,2876.0,1370.0,1517.0,509.0,0.654677897,0.345322103,0.47635605,0.90309822,1.895847067,2.691552063,0.0,0.0,0.0,0.0,817.8189811952,0.0,0.0,817.8189811952,1446.8952642903
1007,2014,Dorchester,4469.0,0.487,0.513,34.1,0.93,0.042,0.0,0.015,0.0,0.002,0.023,369000.0,2244.0,1253.0,71367.0,86297.0,4464.0,2669.0,1273.0,1795.0,496.0,0.597894265,0.402105735,0.476957662,0.709192201,1.486908078,2.566532258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.8952642903
1007,2015,Dorchester,4370.0,0.495,0.505,34.5,0.927,0.041,0.0,0.019,0.0,0.002,0.024,352600.0,2249.0,1194.0,72338.0,90092.0,4365.0,2667.0,1285.0,1698.0,404.0,0.610996564,0.389003436,0.481814773,0.756772674,1.570671378,3.180693069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2016,Dorchester,4473.0,0.479,0.521,37.5,0.906,0.048,0.0,0.029,0.0,0.002,0.024,371500.0,2199.0,1176.0,71341.0,89165.0,4468.0,2806.0,1474.0,1662.0,169.0,0.628021486,0.371978514,0.525302922,0.886883273,1.688327316,8.721893491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2017,Dorchester,4417.0,0.494,0.506,39.1,0.898,0.055,0.0,0.035,0.0,0.002,0.03,384300.0,2302.0,1173.0,77625.0,92019.0,4412.0,2667.0,1482.0,1745.0,204.0,0.604487761,0.395512239,0.55568054,0.849283668,1.528366762,7.264705882,321.07288379219995,209.905438213,0.0,0.0,0.0,0.0,0.0,530.9783220052,1977.8735862955
1007,2018,Dorchester,4389.0,0.539,0.461,42.6,0.939,0.019,0.0,0.033,0.0,0.0,0.001,438700.0,2474.0,1178.0,87063.0,102016.0,4384.0,2796.0,1347.0,1588.0,120.0,0.637773723,0.362226277,0.481759657,0.848236776,1.76070529,11.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.8735862955
1007,2019,Dorchester,4410.0,0.528,0.472,42.9,0.904,0.025,0.0,0.052,0.003,0.002,0.007,484200.0,2664.0,1169.0,96250.0,119605.0,4405.0,2939.0,1517.0,1466.0,114.0,0.667196368,0.332803632,0.51616196,1.03478854,2.004774898,13.30701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2020,Dorchester,4743.0,0.508,0.492,40.0,0.872,0.026,0.0,0.066,0.003,0.006,0.011,577700.0,2717.0,1214.0,113603.0,154736.0,4738.0,3081.0,1455.0,1657.0,73.0,0.650274377,0.349725623,0.47224927,0.878092939,1.85938443,19.93150685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2021,Dorchester,4243.0,0.499,0.501,38.7,0.874,0.027,0.0,0.077,0.001,0.002,0.012,616800.0,2670.0,1504.0,125094.0,174077.0,4238.0,2909.0,1217.0,1329.0,52.0,0.686408683,0.313591317,0.418356824,0.91572611,2.188863807,23.40384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,2010,Dorchester,5602.0,0.46,0.54,38.7,0.571,0.295,0.0,0.075,0.0,0.041,0.094,347600.0,2209.0,1205.0,56800.0,68448.0,5602.0,3305.0,1766.0,2297.0,709.0,0.589967869,0.410032131,0.534341906,0.768828907,1.438833261,2.490832158,0.0,446.983238464,0.0,0.0,1669.0642805615,0.0,0.0,2116.0475190255,2116.0475190255
1008,2011,Dorchester,6254.0,0.459,0.541,37.8,0.553,0.335,0.0,0.076,0.0,0.017,0.08,343100.0,2390.0,1159.0,60813.0,71459.0,6238.0,3425.0,1878.0,2813.0,576.0,0.549054184,0.450945816,0.548321168,0.667614646,1.217561322,3.260416667,0.0,0.0,0.0,0.0,344.033074543,0.0,0.0,344.033074543,2460.0805935685003
1008,2012,Dorchester,6601.0,0.44,0.56,37.2,0.451,0.397,0.0,0.117,0.0,0.009,0.064,302800.0,2188.0,1206.0,67191.0,75339.0,6590.0,3532.0,1506.0,3058.0,576.0,0.535963581,0.464036419,0.426387316,0.492478744,1.15500327,2.614583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.0805935685003
1008,2013,Dorchester,6379.0,0.465,0.535,38.2,0.484,0.383,0.0,0.102,0.0,0.003,0.011,305500.0,2166.0,1243.0,68730.0,74233.0,6373.0,3434.0,1647.0,2939.0,630.0,0.538835713,0.461164287,0.479615609,0.560394692,1.168424634,2.614285714,0.0,0.0,0.0,0.0,1024.6880578462,0.0,0.0,1024.6880578462,3484.7686514147003
1008,2014,Dorchester,6380.0,0.483,0.517,38.4,0.525,0.296,0.0,0.131,0.0,0.0,0.002,300000.0,1947.0,1294.0,65762.0,73137.0,6380.0,3683.0,1997.0,2697.0,404.0,0.577272727,0.422727273,0.542221015,0.740452354,1.365591398,4.943069307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3484.7686514147003
1008,2015,Dorchester,6716.0,0.488,0.512,35.1,0.47,0.337,0.0,0.148,0.0,0.0,0.002,353600.0,2109.0,1479.0,73032.0,103111.0,6716.0,3588.0,2189.0,3128.0,330.0,0.534246575,0.465753425,0.610089186,0.699808184,1.147058824,6.633333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,2016,Dorchester,6409.0,0.529,0.471,37.1,0.508,0.316,0.0,0.142,0.0,0.0,0.049,364300.0,2057.0,1556.0,73868.0,104845.0,6409.0,3493.0,2006.0,2916.0,428.0,0.545014823,0.454985177,0.57429144,0.687928669,1.1978738,4.686915888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,2017,Dorchester,6583.0,0.539,0.461,36.5,0.546,0.292,0.0,0.094,0.0,0.01,0.062,409300.0,2124.0,1564.0,76841.0,98766.0,6583.0,3538.0,1673.0,3045.0,291.0,0.537444934,0.462555066,0.472866026,0.549425287,1.161904762,5.749140893,421.4886876596,1084.8524700183,0.0,0.0,0.0,0.0,0.0,1506.3411576779,4991.109809092601
1008,2018,Dorchester,6572.0,0.502,0.498,36.4,0.57,0.271,0.0,0.098,0.0,0.01,0.073,438800.0,2204.0,1535.0,88425.0,101964.0,6572.0,3464.0,1536.0,3108.0,339.0,0.527084601,0.472915399,0.443418014,0.494208494,1.114543115,4.530973451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991.109809092601
1008,2019,Dorchester,6230.0,0.478,0.522,36.7,0.623,0.244,0.0,0.088,0.0,0.013,0.08,484100.0,2506.0,1687.0,89500.0,106399.0,6230.0,3317.0,1356.0,2913.0,344.0,0.532423756,0.467576244,0.408803135,0.465499485,1.138688637,3.941860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,2020,Dorchester,6269.0,0.465,0.535,39.7,0.674,0.202,0.0,0.029,0.0,0.015,0.114,505900.0,2569.0,1483.0,82054.0,102210.0,6269.0,3184.0,1456.0,3085.0,224.0,0.507895996,0.492104004,0.457286432,0.471961102,1.032090762,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,2021,Dorchester,6001.0,0.464,0.536,38.3,0.591,0.236,0.0,0.048,0.0,0.016,0.085,554700.0,2562.0,1538.0,88984.0,107190.0,6001.0,2874.0,1146.0,3127.0,214.0,0.47892018,0.52107982,0.39874739,0.366485449,0.919091781,5.355140187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101.03,2010,Jamaica Plain,5742.0,0.44,0.56,30.7,0.454,0.159,0.08,0.083,0.0,0.183,0.324,294100.0,2102.0,1066.0,56487.0,64237.0,6803.0,3303.0,1638.0,3500.0,152.0,0.485521094,0.514478906,0.495912807,0.468,0.943714286,10.77631579,,,,,,,,,
1101.03,2011,Jamaica Plain,5867.0,0.479,0.521,30.6,0.419,0.195,0.04,0.092,0.0,0.219,0.344,311500.0,2150.0,1019.0,58935.0,68893.0,6657.0,3327.0,1728.0,3330.0,344.0,0.499774673,0.500225327,0.519386835,0.518918919,0.999099099,5.023255814,,,,,,,,,
1101.03,2012,Jamaica Plain,5896.0,0.457,0.543,30.7,0.507,0.23,0.048,0.068,0.0,0.116,0.281,337300.0,2093.0,1179.0,66735.0,79321.0,6293.0,3135.0,1374.0,3158.0,288.0,0.498172573,0.501827427,0.438277512,0.435085497,0.992716909,4.770833333,,,,,,,,,
1101.03,2013,Jamaica Plain,5857.0,0.453,0.547,32.0,0.498,0.191,0.044,0.111,0.0,0.1,0.239,343900.0,2061.0,1252.0,65455.0,75231.0,6538.0,3248.0,1618.0,3290.0,341.0,0.496788009,0.503211991,0.498152709,0.491793313,0.987234043,4.744868035,,,,,,,,,
1101.03,2014,Jamaica Plain,6227.0,0.429,0.571,32.0,0.519,0.225,0.026,0.103,0.0,0.092,0.279,336700.0,2107.0,1190.0,68429.0,78190.0,6548.0,2911.0,1641.0,3637.0,260.0,0.444563225,0.555436775,0.563723806,0.451196041,0.800384933,6.311538462,,,,,,,,,
1101.03,2015,Jamaica Plain,6557.0,0.463,0.537,32.3,0.517,0.252,0.0,0.081,0.0,0.111,0.289,335200.0,1997.0,1262.0,64116.0,76673.0,6218.0,3236.0,1679.0,2982.0,275.0,0.520424574,0.479575426,0.518850433,0.563044936,1.085177733,6.105454545,,,,,,,,,
1101.03,2016,Jamaica Plain,6547.0,0.451,0.549,33.2,0.56,0.23,0.0,0.069,0.0,0.098,0.256,382000.0,2179.0,1385.0,67027.0,85876.0,5849.0,2634.0,1123.0,3215.0,173.0,0.45033339,0.54966661,0.42634776,0.349300156,0.819284603,6.49132948,,,,,,,,,
1101.03,2017,Jamaica Plain,6303.0,0.41,0.59,34.0,0.566,0.242,0.0,0.067,0.0,0.078,0.214,443500.0,2345.0,1368.0,82422.0,91710.0,5888.0,2569.0,918.0,3319.0,258.0,0.436311141,0.563688859,0.357337485,0.276589334,0.774028322,3.558139535,,,,,,,,,
1101.03,2018,Jamaica Plain,6667.0,0.431,0.569,35.1,0.589,0.273,0.0,0.037,0.0,0.071,0.224,486000.0,2593.0,1461.0,83080.0,93098.0,5859.0,2228.0,738.0,3631.0,281.0,0.380269671,0.619730329,0.331238779,0.203249793,0.613605067,2.62633452,,,,,,,,,
1101.03,2019,Jamaica Plain,6812.0,0.46,0.54,35.4,0.554,0.32,0.0,0.035,0.0,0.063,0.192,574100.0,2806.0,1665.0,87214.0,103580.0,5742.0,2093.0,566.0,3649.0,395.0,0.36450714,0.63549286,0.270425227,0.155110989,0.573581803,1.432911392,,,,,,,,,
1101.03,2020,Jamaica Plain,2934.0,0.428,0.572,32.4,0.706,0.214,0.0,0.04,0.0,0.0,0.049,550600.0,2540.0,2304.0,109412.0,129022.0,2934.0,1167.0,267.0,1767.0,106.0,0.397750511,0.602249489,0.228791774,0.151103565,0.660441426,2.518867925,,,,,,,,,
1101.03,2021,Jamaica Plain,2539.0,0.423,0.577,32.3,0.709,0.193,0.0,0.038,0.0,0.023,0.074,556000.0,2260.0,2181.0,106959.0,126998.0,2539.0,955.0,188.0,1584.0,20.0,0.376132336,0.623867664,0.196858639,0.118686869,0.60290404,9.4,,,,,,,,,
1201.04,2010,Jamaica Plain,1945.0,0.409,0.591,32.6,0.641,0.119,0.0,0.129,0.0,0.07,0.128,318700.0,1718.0,1346.0,63125.0,80398.0,1945.0,1058.0,418.0,887.0,226.0,0.543958869,0.456041131,0.395085066,0.471251409,1.192784667,1.849557522,0.0,299.1251069728,0.0,0.0,713.6679343144,0.0,0.0,1012.7930412872,1012.7930412872
1201.04,2011,Jamaica Plain,1845.0,0.393,0.607,31.7,0.679,0.077,0.0,0.098,0.0,0.102,0.188,338400.0,2015.0,1355.0,65526.0,82001.0,1839.0,925.0,277.0,914.0,169.0,0.502990756,0.497009244,0.299459459,0.303063457,1.012035011,1.639053254,0.0,6.33711389556,0.0,0.0,509.9492017852,0.0,0.0,516.28631568076,1529.07935696796
1201.04,2012,Jamaica Plain,1973.0,0.358,0.642,31.7,0.721,0.077,0.0,0.044,0.0,0.084,0.211,350400.0,2066.0,1370.0,66136.0,85134.0,1966.0,993.0,297.0,973.0,177.0,0.50508647,0.49491353,0.299093656,0.305241521,1.020554985,1.677966102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.07935696796
1201.04,2013,Jamaica Plain,2150.0,0.352,0.648,31.5,0.716,0.119,0.0,0.045,0.0,0.066,0.244,365600.0,2134.0,1366.0,67083.0,85679.0,2142.0,919.0,308.0,1223.0,157.0,0.429038282,0.570961718,0.335146899,0.251839738,0.751430908,1.961783439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201.04,2014,Jamaica Plain,2171.0,0.372,0.628,31.9,0.741,0.084,0.0,0.049,0.0,0.053,0.235,392100.0,1827.0,1459.0,71477.0,83107.0,2162.0,850.0,374.0,1312.0,69.0,0.393154487,0.606845513,0.44,0.285060976,0.647865854,5.420289855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201.04,2015,Jamaica Plain,2273.0,0.387,0.613,31.8,0.768,0.072,0.0,0.048,0.0,0.053,0.226,379800.0,2056.0,1523.0,81919.0,90859.0,2264.0,918.0,358.0,1346.0,86.0,0.405477032,0.594522968,0.389978214,0.265973254,0.682020802,4.162790698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201.04,2016,Jamaica Plain,2295.0,0.402,0.598,32.8,0.775,0.077,0.0,0.044,0.0,0.036,0.195,390300.0,2211.0,1683.0,85321.0,97786.0,2286.0,908.0,276.0,1378.0,78.0,0.39720035,0.60279965,0.303964758,0.200290276,0.65892598,3.538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201.04,2017,Jamaica Plain,2303.0,0.417,0.583,33.4,0.776,0.107,0.0,0.023,0.0,0.041,0.155,408700.0,2607.0,1780.0,86824.0,103122.0,2298.0,1018.0,238.0,1280.0,111.0,0.442993908,0.557006092,0.233791749,0.1859375,0.7953125,2.144144144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201.04,2018,Jamaica Plain,2210.0,0.417,0.583,36.3,0.79,0.082,0.0,0.025,0.0,0.047,0.103,456300.0,2429.0,1783.0,89800.0,111290.0,2205.0,976.0,210.0,1229.0,94.0,0.442630385,0.557369615,0.215163934,0.170870627,0.794141579,2.234042553,0.0,0.0,0.0,962.7908786745,0.0,0.0,0.0,962.7908786745,2491.87023564246
1201.04,2019,Jamaica Plain,2335.0,0.43,0.57,35.6,0.766,0.107,0.0,0.04,0.0,0.057,0.099,503300.0,2783.0,1850.0,100977.0,121218.0,2330.0,1130.0,230.0,1200.0,83.0,0.484978541,0.515021459,0.203539823,0.191666667,0.941666667,2.771084337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.87023564246
1201.04,2020,Jamaica Plain,2429.0,0.457,0.543,37.8,0.757,0.089,0.0,0.023,0.0,0.103,0.157,583900.0,2505.0,1832.0,106929.0,138839.0,2424.0,1431.0,280.0,993.0,67.0,0.590346535,0.409653465,0.195667365,0.281973817,1.441087613,4.179104478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201.04,2021,Jamaica Plain,2443.0,0.472,0.528,34.7,0.708,0.071,0.0,0.027,0.0,0.115,0.201,587900.0,2345.0,2114.0,112056.0,155364.0,2435.0,1276.0,273.0,1159.0,83.0,0.524024641,0.475975359,0.213949843,0.235547886,1.100949094,3.289156627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202.01,2010,Jamaica Plain,3920.0,0.524,0.476,30.9,0.671,0.162,0.005,0.035,0.0,0.114,0.223,342000.0,2189.0,1363.0,60560.0,71068.0,3920.0,1072.0,346.0,2848.0,475.0,0.273469388,0.726530612,0.322761194,0.121488764,0.376404494,0.728421053,0.0,91.4905319174,0.0,0.0,713.6679343144,0.0,0.0,805.1584662318,805.1584662318
1202.01,2011,Jamaica Plain,3640.0,0.526,0.474,33.5,0.666,0.179,0.005,0.033,0.0,0.101,0.226,349500.0,2317.0,1403.0,64636.0,72657.0,3635.0,1188.0,309.0,2447.0,551.0,0.326822558,0.673177442,0.26010101,0.126277074,0.48549244,0.560798548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.1584662318
1202.01,2012,Jamaica Plain,3837.0,0.455,0.545,32.6,0.636,0.167,0.003,0.03,0.0,0.145,0.3,353700.0,2340.0,1366.0,59167.0,68891.0,3832.0,1121.0,305.0,2711.0,633.0,0.292536534,0.707463466,0.272078501,0.112504611,0.413500553,0.481832543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202.01,2013,Jamaica Plain,3807.0,0.481,0.519,33.3,0.657,0.154,0.0,0.024,0.0,0.135,0.296,333200.0,2269.0,1305.0,66081.0,76867.0,3802.0,1261.0,345.0,2541.0,589.0,0.331667543,0.668332457,0.273592387,0.135773318,0.496261314,0.58573854,289.8741270631,0.0,0.0,0.0,0.0,0.0,0.0,289.8741270631,1095.0325932949
1202.01,2014,Jamaica Plain,4072.0,0.49,0.51,33.3,0.65,0.114,0.01,0.027,0.0,0.158,0.333,342000.0,2237.0,1235.0,54513.0,70540.0,4067.0,1215.0,293.0,2852.0,651.0,0.298746004,0.701253996,0.241152263,0.102734923,0.42601683,0.450076805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0325932949
1202.01,2015,Jamaica Plain,3679.0,0.463,0.537,33.0,0.71,0.095,0.01,0.009,0.0,0.125,0.348,347100.0,2147.0,896.0,50705.0,66931.0,3673.0,1235.0,309.0,2438.0,558.0,0.336237408,0.663762592,0.250202429,0.126743232,0.506562756,0.553763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202.01,2016,Jamaica Plain,3638.0,0.477,0.523,33.2,0.707,0.083,0.011,0.009,0.0,0.142,0.363,363400.0,1984.0,1046.0,50366.0,69027.0,3632.0,1165.0,288.0,2467.0,521.0,0.320759912,0.679240088,0.2472103,0.116740981,0.472233482,0.552783109,0.0,0.0,282.221226608,0.0,981.3331508182,0.0,0.0,1263.5543774262,2358.5869707211
1202.01,2017,Jamaica Plain,3777.0,0.533,0.467,34.0,0.698,0.099,0.014,0.017,0.0,0.126,0.331,383600.0,1958.0,1044.0,62917.0,89685.0,3770.0,1219.0,302.0,2551.0,318.0,0.323342175,0.676657825,0.247744053,0.118384947,0.477851823,0.949685535,0.0,0.0,0.0,0.0,0.0,927.6780943758,0.0,0.0,2358.5869707211
1202.01,2018,Jamaica Plain,3919.0,0.519,0.481,33.9,0.685,0.116,0.014,0.038,0.0,0.104,0.317,440400.0,2097.0,1347.0,71743.0,100966.0,3912.0,1366.0,407.0,2546.0,327.0,0.349182004,0.650817996,0.29795022,0.159858602,0.536527887,1.244648318,0.0,0.0,0.0,1966.9546814507,0.0,0.0,0.0,1966.9546814507,4325.5416521718
1202.01,2019,Jamaica Plain,3991.0,0.532,0.468,33.0,0.621,0.178,0.003,0.05,0.0,0.102,0.258,473500.0,2151.0,1666.0,84321.0,112926.0,3984.0,1437.0,337.0,2547.0,217.0,0.360692771,0.639307229,0.234516354,0.132312525,0.564193168,1.552995392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.5416521718
1202.01,2020,Jamaica Plain,4205.0,0.546,0.454,34.1,0.561,0.172,0.003,0.105,0.0,0.096,0.211,504300.0,2201.0,1813.0,91646.0,124082.0,4199.0,1422.0,264.0,2777.0,122.0,0.33865206,0.66134794,0.185654008,0.095066619,0.512063378,2.163934426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202.01,2021,Jamaica Plain,4256.0,0.561,0.439,33.5,0.554,0.182,0.003,0.114,0.0,0.073,0.182,580700.0,2340.0,1934.0,91200.0,128784.0,4248.0,1571.0,271.0,2677.0,48.0,0.369821092,0.630178908,0.172501591,0.101232723,0.586850953,5.645833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2010,Roxbury,2724.0,0.668,0.332,35.0,0.216,0.548,0.019,0.03,0.0,0.155,0.158,394400.0,2475.0,820.0,,,1359.0,664.0,534.0,695.0,78.0,0.488594555,0.511405445,0.804216867,0.768345324,0.955395683,6.846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2011,Roxbury,3147.0,0.646,0.354,32.6,0.226,0.532,0.016,0.062,0.0,0.133,0.173,290600.0,2602.0,866.0,40329.0,49454.0,1690.0,772.0,679.0,918.0,131.0,0.456804734,0.543195266,0.879533679,0.739651416,0.840958606,5.183206107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2012,Roxbury,2999.0,0.683,0.317,33.0,0.206,0.533,0.018,0.041,0.0,0.164,0.224,246600.0,2175.0,877.0,30882.0,43706.0,1537.0,607.0,528.0,930.0,143.0,0.394925179,0.605074821,0.86985173,0.567741935,0.652688172,3.692307692,0.0,469.8779652246,0.0,0.0,599.1956242084,0.0,0.0,1069.073589433,1069.073589433
801,2013,Roxbury,3014.0,0.669,0.331,34.6,0.189,0.551,0.012,0.035,0.0,0.165,0.174,240200.0,1935.0,977.0,31712.0,45305.0,1592.0,700.0,612.0,892.0,170.0,0.439698492,0.560301508,0.874285714,0.686098655,0.784753363,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.073589433
801,2014,Roxbury,2864.0,0.673,0.327,34.5,0.23,0.523,0.011,0.009,0.0,0.172,0.206,248100.0,1670.0,1007.0,27318.0,38028.0,1570.0,547.0,317.0,1023.0,143.0,0.348407643,0.651592357,0.57952468,0.309872923,0.534701857,2.216783217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2015,Roxbury,2814.0,0.668,0.332,33.4,0.226,0.537,0.018,0.019,0.0,0.19,0.254,323300.0,1850.0,1070.0,30524.0,38440.0,1618.0,485.0,204.0,1133.0,131.0,0.299752781,0.700247219,0.420618557,0.180052957,0.428067079,1.557251908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
