tract,year,male,female,race_white,race_black,race_ai_alaskan,race_asian,race_hawaiian,race_other,race_hispanic
1006.01,2015,0.45899999999999996,0.541,0.369,0.33299999999999996,0.004,0.192,0.0,0.053,0.10099999999999999
1006.03,2015,0.462,0.5379999999999999,0.736,0.159,0.002,0.08800000000000001,0.0,0.0,0.03
1007.0,2015,0.495,0.505,0.927,0.040999999999999995,0.0,0.019,0.0,0.002,0.024
1008.0,2015,0.488,0.512,0.47,0.337,0.0,0.14800000000000002,0.0,0.0,0.002
708.0,2016,0.583,0.41700000000000004,0.7240000000000001,0.19,0.004,0.07200000000000001,0.0,0.003,0.152
709.0,2016,0.44299999999999995,0.557,0.496,0.29600000000000004,0.0,0.094,0.0,0.069,0.217
801.0,2016,0.6629999999999999,0.337,0.17800000000000002,0.534,0.011000000000000001,0.009000000000000001,0.0,0.258,0.282
803.0,2016,0.45899999999999996,0.541,0.124,0.613,0.011000000000000001,0.037000000000000005,0.0,0.16699999999999998,0.228
805.0,2016,0.488,0.512,0.203,0.44799999999999995,0.0,0.021,0.0,0.311,0.473
806.01,2016,0.493,0.507,0.47100000000000003,0.28300000000000003,0.005,0.16,0.0,0.057999999999999996,0.141
813.0,2016,0.475,0.525,0.209,0.397,0.003,0.024,0.0,0.273,0.418
814.0,2016,0.528,0.47200000000000003,0.366,0.446,0.0,0.065,0.0,0.08800000000000001,0.152
815.0,2016,0.49200000000000005,0.508,0.154,0.605,0.0,0.013000000000000001,0.0,0.21100000000000002,0.297
817.0,2016,0.43700000000000006,0.563,0.076,0.742,0.0,0.046,0.0,0.096,0.158
818.0,2016,0.42,0.58,0.03,0.809,0.0,0.0,0.0,0.109,0.302
819.0,2016,0.402,0.598,0.127,0.7140000000000001,0.0,0.006999999999999999,0.0,0.10300000000000001,0.298
820.0,2016,0.45899999999999996,0.541,0.098,0.836,0.0,0.006999999999999999,0.0,0.047,0.142
821.0,2016,0.455,0.545,0.085,0.631,0.0,0.018000000000000002,0.0,0.145,0.33899999999999997
901.0,2016,0.44,0.56,0.081,0.7190000000000001,0.0,0.008,0.0,0.145,0.276
902.0,2016,0.52,0.48,0.073,0.528,0.0,0.006999999999999999,0.0,0.294,0.402
903.0,2016,0.38,0.62,0.05,0.695,0.0,0.0,0.0,0.22699999999999998,0.313
904.0,2016,0.45799999999999996,0.542,0.10400000000000001,0.687,0.0,0.025,0.0,0.16399999999999998,0.37200000000000005
906.0,2016,0.491,0.509,0.102,0.6659999999999999,0.016,0.027999999999999997,0.0,0.159,0.196
907.0,2016,0.583,0.41700000000000004,0.589,0.043,0.006999999999999999,0.157,0.0,0.184,0.177
909.01,2016,0.48100000000000004,0.519,0.358,0.138,0.011000000000000001,0.311,0.0,0.17600000000000002,0.24
910.01,2016,0.515,0.485,0.597,0.14800000000000002,0.0,0.243,0.0,0.002,0.024
911.0,2016,0.519,0.48100000000000004,0.569,0.054000000000000006,0.001,0.265,0.0,0.053,0.064
912.0,2016,0.51,0.49,0.381,0.302,0.024,0.057,0.0,0.11800000000000001,0.17600000000000002
913.0,2016,0.511,0.489,0.18100000000000002,0.49,0.0,0.028999999999999998,0.0,0.259,0.268
914.0,2016,0.544,0.456,0.152,0.474,0.008,0.008,0.0,0.298,0.342
915.0,2016,0.48700000000000004,0.513,0.129,0.39399999999999996,0.0,0.071,0.0,0.311,0.21100000000000002
916.0,2016,0.5670000000000001,0.433,0.156,0.442,0.0,0.276,0.0,0.096,0.18100000000000002
917.0,2016,0.45,0.55,0.129,0.606,0.002,0.071,0.0,0.165,0.266
918.0,2016,0.494,0.506,0.087,0.602,0.0,0.002,0.0,0.231,0.149
919.0,2016,0.465,0.535,0.087,0.785,0.0,0.011000000000000001,0.0,0.114,0.204
920.0,2016,0.47200000000000003,0.528,0.165,0.578,0.004,0.086,0.0,0.128,0.278
921.01,2016,0.524,0.47600000000000003,0.369,0.23,0.0,0.34,0.0,0.059000000000000004,0.073
922.0,2016,0.439,0.561,0.317,0.426,0.0,0.17300000000000001,0.0,0.063,0.11900000000000001
923.0,2016,0.489,0.511,0.09699999999999999,0.8170000000000001,0.006,0.005,0.0,0.037000000000000005,0.171
924.0,2016,0.475,0.525,0.095,0.838,0.023,0.0,0.0,0.036000000000000004,0.335
1001.0,2016,0.413,0.5870000000000001,0.146,0.772,0.0,0.006999999999999999,0.0,0.033,0.27399999999999997
1002.0,2016,0.45799999999999996,0.542,0.052000000000000005,0.816,0.0,0.03,0.0,0.043,0.134
1003.0,2016,0.429,0.5710000000000001,0.061,0.89,0.0,0.031,0.0,0.006,0.134
1004.0,2016,0.44,0.56,0.10800000000000001,0.687,0.039,0.043,0.0,0.073,0.131
1005.0,2016,0.496,0.504,0.196,0.664,0.004,0.10099999999999999,0.0,0.012,0.126
1006.01,2016,0.445,0.555,0.33399999999999996,0.43799999999999994,0.0,0.11599999999999999,0.0,0.05,0.084
1006.03,2016,0.45,0.55,0.795,0.14300000000000002,0.0,0.05,0.0,0.0,0.038
1007.0,2016,0.479,0.521,0.9059999999999999,0.048,0.0,0.028999999999999998,0.0,0.002,0.024
1008.0,2016,0.529,0.47100000000000003,0.508,0.316,0.0,0.142,0.0,0.0,0.049
708.0,2017,0.506,0.494,0.725,0.18100000000000002,0.006999999999999999,0.067,0.0,0.003,0.105
709.0,2017,0.40399999999999997,0.596,0.596,0.228,0.0,0.083,0.0,0.06,0.203
801.0,2017,0.643,0.35700000000000004,0.207,0.495,0.004,0.009000000000000001,0.0,0.282,0.324
803.0,2017,0.45399999999999996,0.546,0.076,0.6940000000000001,0.013999999999999999,0.021,0.0,0.151,0.235
805.0,2017,0.496,0.504,0.215,0.408,0.0,0.037000000000000005,0.0,0.305,0.488
806.01,2017,0.491,0.509,0.44,0.28600000000000003,0.01,0.17800000000000002,0.0,0.064,0.159
813.0,2017,0.491,0.509,0.162,0.45399999999999996,0.0,0.025,0.0,0.28800000000000003,0.43700000000000006
814.0,2017,0.551,0.449,0.36200000000000004,0.44799999999999995,0.0,0.073,0.0,0.08800000000000001,0.174
815.0,2017,0.469,0.531,0.122,0.584,0.0,0.019,0.003,0.247,0.326
817.0,2017,0.446,0.5539999999999999,0.07,0.7,0.075,0.040999999999999995,0.0,0.065,0.145
818.0,2017,0.42700000000000005,0.573,0.05,0.716,0.0,0.0,0.0,0.107,0.391
819.0,2017,0.431,0.569,0.081,0.696,0.0,0.006,0.0,0.13699999999999998,0.313
820.0,2017,0.466,0.534,0.11900000000000001,0.69,0.0,0.003,0.0,0.152,0.266
821.0,2017,0.47200000000000003,0.528,0.067,0.6559999999999999,0.0,0.006,0.0,0.134,0.258
901.0,2017,0.444,0.556,0.062,0.684,0.0,0.013000000000000001,0.0,0.201,0.307
902.0,2017,0.507,0.493,0.08199999999999999,0.5920000000000001,0.0,0.006999999999999999,0.0,0.205,0.365
903.0,2017,0.419,0.581,0.05,0.693,0.0,0.0,0.0,0.23600000000000002,0.34299999999999997
904.0,2017,0.449,0.551,0.087,0.6579999999999999,0.0,0.033,0.0,0.136,0.308
906.0,2017,0.511,0.489,0.121,0.6629999999999999,0.002,0.055999999999999994,0.0,0.141,0.204
907.0,2017,0.608,0.392,0.573,0.078,0.008,0.121,0.0,0.19,0.198
909.01,2017,0.469,0.531,0.366,0.133,0.01,0.281,0.0,0.18899999999999997,0.271
910.01,2017,0.48700000000000004,0.513,0.619,0.121,0.0,0.244,0.0,0.005,0.027999999999999997
911.0,2017,0.521,0.479,0.568,0.049,0.002,0.27699999999999997,0.0,0.038,0.069
912.0,2017,0.544,0.456,0.41200000000000003,0.311,0.027000000000000003,0.066,0.0,0.073,0.18
913.0,2017,0.496,0.504,0.193,0.54,0.008,0.038,0.0,0.188,0.24600000000000002
914.0,2017,0.5379999999999999,0.462,0.129,0.509,0.006,0.008,0.0,0.29600000000000004,0.354
915.0,2017,0.47200000000000003,0.528,0.11900000000000001,0.449,0.0,0.03,0.0,0.308,0.24
916.0,2017,0.555,0.445,0.205,0.455,0.0,0.19,0.0,0.129,0.222
917.0,2017,0.433,0.5670000000000001,0.111,0.5710000000000001,0.0,0.114,0.0,0.17800000000000002,0.22899999999999998
918.0,2017,0.46399999999999997,0.536,0.043,0.687,0.0,0.001,0.0,0.18100000000000002,0.064
919.0,2017,0.43799999999999994,0.562,0.07,0.779,0.0,0.005,0.0,0.136,0.282
920.0,2017,0.478,0.522,0.204,0.5479999999999999,0.0,0.062,0.0,0.146,0.304
921.01,2017,0.532,0.46799999999999997,0.326,0.263,0.0,0.348,0.0,0.064,0.065
922.0,2017,0.451,0.5489999999999999,0.285,0.41700000000000004,0.0,0.209,0.0,0.066,0.141
923.0,2017,0.469,0.531,0.085,0.8490000000000001,0.006999999999999999,0.005,0.0,0.021,0.184
924.0,2017,0.45299999999999996,0.547,0.081,0.825,0.028999999999999998,0.003,0.0,0.057,0.32799999999999996
1001.0,2017,0.41200000000000003,0.588,0.147,0.787,0.002,0.006999999999999999,0.0,0.013000000000000001,0.23600000000000002
1002.0,2017,0.47,0.53,0.08900000000000001,0.8079999999999999,0.0,0.022000000000000002,0.0,0.022000000000000002,0.13699999999999998
1003.0,2017,0.428,0.5720000000000001,0.040999999999999995,0.878,0.0,0.03,0.0,0.037000000000000005,0.146
1004.0,2017,0.445,0.555,0.129,0.652,0.031,0.07200000000000001,0.0,0.063,0.151
1005.0,2017,0.5,0.5,0.217,0.642,0.004,0.085,0.0,0.023,0.135
1006.01,2017,0.449,0.551,0.308,0.441,0.0,0.161,0.0,0.038,0.067
1006.03,2017,0.45299999999999996,0.547,0.748,0.183,0.0,0.057999999999999996,0.0,0.0,0.018000000000000002
1007.0,2017,0.494,0.506,0.898,0.055,0.0,0.035,0.0,0.002,0.03
1008.0,2017,0.539,0.461,0.546,0.292,0.0,0.094,0.0,0.01,0.062
708.0,2018,0.517,0.483,0.708,0.20199999999999999,0.0,0.075,0.0,0.003,0.083
709.0,2018,0.402,0.598,0.54,0.316,0.0,0.053,0.0,0.062,0.20800000000000002
801.0,2018,0.607,0.39299999999999996,0.193,0.499,0.021,0.016,0.0,0.257,0.325
803.0,2018,0.45799999999999996,0.542,0.092,0.695,0.021,0.022000000000000002,0.0,0.11,0.29600000000000004
805.0,2018,0.509,0.491,0.195,0.461,0.0,0.059000000000000004,0.0,0.267,0.43700000000000006
806.01,2018,0.452,0.5479999999999999,0.452,0.275,0.012,0.17600000000000002,0.0,0.061,0.168
813.0,2018,0.501,0.499,0.17600000000000002,0.46,0.0,0.036000000000000004,0.0,0.265,0.39799999999999996
814.0,2018,0.507,0.493,0.415,0.413,0.0,0.054000000000000006,0.0,0.086,0.193
815.0,2018,0.414,0.586,0.15,0.557,0.003,0.019,0.003,0.23600000000000002,0.304
817.0,2018,0.46,0.54,0.09300000000000001,0.6709999999999999,0.07200000000000001,0.05,0.0,0.08800000000000001,0.18899999999999997
818.0,2018,0.46399999999999997,0.536,0.054000000000000006,0.616,0.0,0.0,0.0,0.182,0.361
819.0,2018,0.452,0.5479999999999999,0.107,0.654,0.0,0.006999999999999999,0.0,0.134,0.33
820.0,2018,0.444,0.556,0.129,0.6729999999999999,0.0,0.003,0.0,0.16,0.282
821.0,2018,0.442,0.5579999999999999,0.08,0.626,0.0,0.003,0.0,0.191,0.29100000000000004
901.0,2018,0.45399999999999996,0.546,0.055999999999999994,0.7,0.0,0.013000000000000001,0.0,0.185,0.308
902.0,2018,0.499,0.501,0.102,0.574,0.0,0.002,0.0,0.184,0.34700000000000003
903.0,2018,0.44799999999999995,0.552,0.13,0.703,0.0,0.0,0.0,0.153,0.326
904.0,2018,0.431,0.569,0.07200000000000001,0.6709999999999999,0.0,0.028999999999999998,0.0,0.133,0.40399999999999997
906.0,2018,0.56,0.44,0.115,0.674,0.002,0.054000000000000006,0.0,0.142,0.18100000000000002
907.0,2018,0.555,0.445,0.7490000000000001,0.085,0.0,0.079,0.0,0.068,0.096
909.01,2018,0.495,0.505,0.331,0.10800000000000001,0.01,0.284,0.0,0.247,0.345
910.01,2018,0.47100000000000003,0.529,0.594,0.147,0.002,0.251,0.0,0.006,0.049
911.0,2018,0.507,0.493,0.604,0.07,0.0,0.215,0.0,0.043,0.07
912.0,2018,0.546,0.45399999999999996,0.408,0.305,0.008,0.142,0.0,0.052000000000000005,0.196
913.0,2018,0.49700000000000005,0.503,0.184,0.5920000000000001,0.008,0.034,0.0,0.145,0.22699999999999998
914.0,2018,0.544,0.456,0.141,0.49700000000000005,0.013000000000000001,0.008,0.0,0.278,0.355
915.0,2018,0.467,0.5329999999999999,0.145,0.49700000000000005,0.0,0.046,0.0,0.23600000000000002,0.228
916.0,2018,0.544,0.456,0.207,0.36200000000000004,0.0,0.326,0.0,0.091,0.165
917.0,2018,0.43,0.57,0.105,0.5770000000000001,0.003,0.099,0.0,0.175,0.21100000000000002
918.0,2018,0.461,0.539,0.037000000000000005,0.7340000000000001,0.0,0.02,0.0,0.156,0.14800000000000002
919.0,2018,0.431,0.569,0.077,0.762,0.0,0.009000000000000001,0.0,0.11800000000000001,0.28800000000000003
920.0,2018,0.457,0.5429999999999999,0.182,0.621,0.006999999999999999,0.047,0.0,0.12,0.258
921.01,2018,0.531,0.469,0.299,0.255,0.003,0.38299999999999995,0.0,0.059000000000000004,0.086
922.0,2018,0.442,0.5579999999999999,0.276,0.47700000000000004,0.0,0.159,0.0,0.063,0.151
923.0,2018,0.462,0.5379999999999999,0.12300000000000001,0.797,0.013000000000000001,0.01,0.0,0.044000000000000004,0.258
924.0,2018,0.434,0.5660000000000001,0.079,0.792,0.015,0.005,0.0,0.10099999999999999,0.358
1001.0,2018,0.41,0.59,0.12300000000000001,0.779,0.002,0.006,0.0,0.031,0.266
1002.0,2018,0.46399999999999997,0.536,0.14300000000000002,0.8140000000000001,0.0,0.02,0.0,0.019,0.19699999999999998
1003.0,2018,0.434,0.5660000000000001,0.033,0.845,0.0,0.03,0.0,0.033,0.121
1004.0,2018,0.441,0.5589999999999999,0.157,0.645,0.001,0.1,0.0,0.045,0.115
1005.0,2018,0.46,0.54,0.213,0.635,0.005,0.10300000000000001,0.0,0.017,0.14300000000000002
1006.01,2018,0.44799999999999995,0.552,0.317,0.391,0.0,0.17800000000000002,0.0,0.045,0.077
1006.03,2018,0.44299999999999995,0.557,0.802,0.127,0.0,0.057999999999999996,0.0,0.001,0.024
1007.0,2018,0.539,0.461,0.9390000000000001,0.019,0.0,0.033,0.0,0.0,0.001
1008.0,2018,0.502,0.498,0.57,0.271,0.0,0.098,0.0,0.01,0.073
708.0,2019,0.469,0.531,0.7140000000000001,0.18,0.0,0.084,0.0,0.009000000000000001,0.10400000000000001
709.0,2019,0.363,0.637,0.639,0.222,0.0,0.066,0.0,0.048,0.192
801.0,2019,0.593,0.40700000000000003,0.182,0.511,0.024,0.016,0.0,0.23800000000000002,0.272
803.0,2019,0.42700000000000005,0.573,0.122,0.71,0.01,0.024,0.0,0.057999999999999996,0.253
805.0,2019,0.466,0.534,0.139,0.466,0.0,0.057,0.0,0.318,0.424
806.01,2019,0.441,0.5589999999999999,0.43200000000000005,0.273,0.013000000000000001,0.203,0.0,0.057999999999999996,0.146
813.0,2019,0.431,0.569,0.226,0.44,0.0,0.023,0.0,0.22,0.44299999999999995
814.0,2019,0.495,0.505,0.433,0.43799999999999994,0.0,0.07200000000000001,0.0,0.028999999999999998,0.136
815.0,2019,0.392,0.608,0.162,0.561,0.006,0.02,0.004,0.19399999999999998,0.244
817.0,2019,0.41600000000000004,0.584,0.057,0.6709999999999999,0.076,0.011000000000000001,0.0,0.14300000000000002,0.276
818.0,2019,0.449,0.551,0.067,0.583,0.0,0.005,0.0,0.225,0.359
819.0,2019,0.44299999999999995,0.557,0.149,0.6809999999999999,0.0,0.0,0.0,0.08,0.318
820.0,2019,0.457,0.5429999999999999,0.14400000000000002,0.679,0.0,0.005,0.0,0.133,0.248
821.0,2019,0.44299999999999995,0.557,0.12,0.5820000000000001,0.0,0.0,0.0,0.175,0.31
901.0,2019,0.502,0.498,0.073,0.6579999999999999,0.0,0.017,0.0,0.2,0.35100000000000003
902.0,2019,0.498,0.502,0.12300000000000001,0.628,0.0,0.003,0.0,0.064,0.35700000000000004
903.0,2019,0.47600000000000003,0.524,0.153,0.642,0.0,0.0,0.0,0.196,0.349
904.0,2019,0.45799999999999996,0.542,0.068,0.7020000000000001,0.0,0.02,0.0,0.12300000000000001,0.41600000000000004
906.0,2019,0.557,0.44299999999999995,0.105,0.674,0.002,0.061,0.0,0.142,0.18100000000000002
907.0,2019,0.541,0.45899999999999996,0.765,0.084,0.0,0.076,0.0,0.045,0.102
909.01,2019,0.495,0.505,0.36,0.127,0.011000000000000001,0.268,0.0,0.214,0.336
910.01,2019,0.45799999999999996,0.542,0.557,0.225,0.002,0.205,0.0,0.006,0.045
911.0,2019,0.511,0.489,0.563,0.075,0.001,0.249,0.0,0.034,0.087
912.0,2019,0.58,0.42,0.478,0.268,0.006999999999999999,0.14,0.0,0.039,0.175
913.0,2019,0.493,0.507,0.157,0.674,0.008,0.042,0.0,0.102,0.231
914.0,2019,0.502,0.498,0.13699999999999998,0.507,0.0,0.013999999999999999,0.0,0.295,0.375
915.0,2019,0.45399999999999996,0.546,0.171,0.5379999999999999,0.0,0.038,0.0,0.177,0.276
916.0,2019,0.516,0.484,0.19899999999999998,0.377,0.0,0.311,0.0,0.09699999999999999,0.16699999999999998
917.0,2019,0.444,0.556,0.085,0.6659999999999999,0.003,0.091,0.0,0.107,0.18100000000000002
918.0,2019,0.469,0.531,0.059000000000000004,0.6659999999999999,0.008,0.023,0.0,0.188,0.23199999999999998
919.0,2019,0.445,0.555,0.156,0.718,0.0,0.0,0.0,0.068,0.315
920.0,2019,0.45299999999999996,0.547,0.172,0.632,0.006,0.11,0.0,0.055999999999999994,0.21100000000000002
921.01,2019,0.512,0.488,0.301,0.213,0.003,0.389,0.0,0.086,0.10400000000000001
922.0,2019,0.486,0.514,0.28600000000000003,0.406,0.0,0.19899999999999998,0.0,0.073,0.155
923.0,2019,0.43200000000000005,0.568,0.13,0.7909999999999999,0.006,0.009000000000000001,0.0,0.047,0.281
924.0,2019,0.423,0.5770000000000001,0.11699999999999999,0.7440000000000001,0.01,0.006999999999999999,0.0,0.11199999999999999,0.36
1001.0,2019,0.415,0.585,0.102,0.789,0.003,0.013000000000000001,0.0,0.04,0.253
1002.0,2019,0.46,0.54,0.10800000000000001,0.835,0.0,0.011000000000000001,0.0,0.023,0.163
1003.0,2019,0.40299999999999997,0.597,0.047,0.833,0.0,0.027000000000000003,0.0,0.027000000000000003,0.08
1004.0,2019,0.43,0.57,0.22899999999999998,0.562,0.001,0.08199999999999999,0.0,0.071,0.243
1005.0,2019,0.449,0.551,0.261,0.5770000000000001,0.0,0.08900000000000001,0.0,0.04,0.177
1006.01,2019,0.499,0.501,0.40299999999999997,0.33,0.0,0.126,0.0,0.057999999999999996,0.099
1006.03,2019,0.41700000000000004,0.583,0.8079999999999999,0.078,0.0,0.087,0.0,0.006,0.019
1007.0,2019,0.528,0.47200000000000003,0.904,0.025,0.0,0.052000000000000005,0.003,0.002,0.006999999999999999
1008.0,2019,0.478,0.522,0.623,0.244,0.0,0.08800000000000001,0.0,0.013000000000000001,0.08
708.01,2020,0.485,0.515,0.775,0.057,0.0,0.156,0.0,0.0,0.01
709.01,2020,0.276,0.7240000000000001,0.29,0.191,0.0,0.187,0.0,0.235,0.479
801.0,2020,0.601,0.39899999999999997,0.24100000000000002,0.485,0.018000000000000002,0.013999999999999999,0.0,0.205,0.235
803.0,2020,0.369,0.631,0.204,0.62,0.0,0.048,0.0,0.061,0.182
805.0,2020,0.446,0.5539999999999999,0.139,0.449,0.019,0.064,0.0,0.282,0.359
806.01,2020,0.43799999999999994,0.562,0.425,0.20600000000000002,0.009000000000000001,0.252,0.0,0.07400000000000001,0.161
813.01,2020,0.462,0.5379999999999999,0.309,0.406,0.0,0.017,0.0,0.129,0.387
813.02,2020,0.386,0.614,0.31,0.298,0.0,0.0,0.0,0.306,0.621
814.0,2020,0.491,0.509,0.45799999999999996,0.40700000000000003,0.0,0.045,0.0,0.062,0.168
815.0,2020,0.35600000000000004,0.644,0.182,0.613,0.006,0.016,0.005,0.11199999999999999,0.19899999999999998
817.0,2020,0.434,0.5660000000000001,0.06,0.6609999999999999,0.079,0.024,0.0,0.122,0.21
818.0,2020,0.512,0.488,0.081,0.621,0.0,0.006999999999999999,0.0,0.179,0.29600000000000004
819.0,2020,0.414,0.586,0.127,0.727,0.0,0.0,0.0,0.063,0.255
820.0,2020,0.479,0.521,0.122,0.727,0.0,0.009000000000000001,0.0,0.106,0.19
821.0,2020,0.385,0.615,0.165,0.48100000000000004,0.0,0.0,0.0,0.24100000000000002,0.387
901.0,2020,0.523,0.47700000000000004,0.08,0.69,0.0,0.005,0.0,0.17,0.319
902.0,2020,0.512,0.488,0.131,0.6809999999999999,0.0,0.004,0.0,0.109,0.324
903.0,2020,0.523,0.47700000000000004,0.134,0.56,0.0,0.0,0.0,0.3,0.467
904.0,2020,0.455,0.545,0.069,0.77,0.0,0.004,0.0,0.075,0.314
906.0,2020,0.5770000000000001,0.423,0.095,0.6759999999999999,0.002,0.054000000000000006,0.0,0.109,0.133
907.0,2020,0.49200000000000005,0.508,0.754,0.07200000000000001,0.0,0.053,0.0,0.078,0.129
909.01,2020,0.47100000000000003,0.529,0.361,0.139,0.005,0.292,0.0,0.155,0.28800000000000003
910.01,2020,0.466,0.534,0.618,0.142,0.003,0.223,0.0,0.006999999999999999,0.052000000000000005
911.0,2020,0.45799999999999996,0.542,0.546,0.07,0.001,0.268,0.0,0.026000000000000002,0.092
912.0,2020,0.588,0.41200000000000003,0.486,0.233,0.004,0.14,0.0,0.05,0.195
913.0,2020,0.45899999999999996,0.541,0.077,0.669,0.028999999999999998,0.047,0.0,0.09,0.11900000000000001
914.0,2020,0.47600000000000003,0.524,0.135,0.506,0.0,0.015,0.0,0.23399999999999999,0.387
915.0,2020,0.46399999999999997,0.536,0.22399999999999998,0.419,0.0,0.046,0.0,0.198,0.322
916.0,2020,0.539,0.461,0.17600000000000002,0.33,0.0,0.221,0.0,0.079,0.153
917.0,2020,0.502,0.498,0.076,0.597,0.006,0.061,0.0,0.08900000000000001,0.275
918.0,2020,0.44,0.56,0.061,0.653,0.008,0.034,0.0,0.13699999999999998,0.138
919.0,2020,0.485,0.515,0.09,0.725,0.0,0.031,0.0,0.031,0.26
920.0,2020,0.45399999999999996,0.546,0.151,0.5820000000000001,0.004,0.157,0.0,0.053,0.17600000000000002
921.01,2020,0.506,0.494,0.292,0.24,0.006999999999999999,0.306,0.0,0.11699999999999999,0.146
922.0,2020,0.514,0.486,0.349,0.348,0.001,0.196,0.0,0.086,0.16899999999999998
923.0,2020,0.455,0.545,0.085,0.816,0.006,0.018000000000000002,0.0,0.038,0.182
924.0,2020,0.442,0.5579999999999999,0.087,0.5920000000000001,0.0,0.012,0.0,0.18,0.451
1001.0,2020,0.428,0.5720000000000001,0.055,0.8109999999999999,0.002,0.005,0.0,0.062,0.209
1002.0,2020,0.498,0.502,0.105,0.8590000000000001,0.0,0.009000000000000001,0.0,0.005,0.124
1003.0,2020,0.444,0.556,0.045,0.872,0.0,0.002,0.0,0.024,0.078
1004.0,2020,0.42100000000000004,0.579,0.244,0.5539999999999999,0.001,0.07,0.0,0.040999999999999995,0.251
1005.0,2020,0.449,0.551,0.27699999999999997,0.5429999999999999,0.0,0.09300000000000001,0.0,0.05,0.131
1006.01,2020,0.48200000000000004,0.518,0.377,0.298,0.0,0.17600000000000002,0.0,0.018000000000000002,0.085
1006.03,2020,0.518,0.48200000000000004,0.82,0.07400000000000001,0.0,0.07400000000000001,0.0,0.02,0.035
1007.0,2020,0.508,0.49200000000000005,0.872,0.026000000000000002,0.0,0.066,0.003,0.006,0.011000000000000001
1008.0,2020,0.465,0.535,0.674,0.20199999999999999,0.0,0.028999999999999998,0.0,0.015,0.114
708.01,2021,0.45299999999999996,0.547,0.807,0.0,0.0,0.125,0.0,0.0,0.061
709.01,2021,0.345,0.655,0.369,0.204,0.0,0.18100000000000002,0.0,0.113,0.33399999999999996
801.0,2021,0.65,0.35,0.266,0.37200000000000005,0.032,0.015,0.0,0.213,0.34700000000000003
803.0,2021,0.38,0.62,0.299,0.509,0.0,0.033,0.0,0.046,0.315
805.0,2021,0.414,0.586,0.115,0.37799999999999995,0.059000000000000004,0.049,0.0,0.294,0.354
806.01,2021,0.433,0.5670000000000001,0.406,0.20800000000000002,0.0,0.262,0.0,0.063,0.141
813.01,2021,0.401,0.599,0.32,0.391,0.0,0.013000000000000001,0.0,0.15,0.5720000000000001
813.02,2021,0.539,0.461,0.147,0.299,0.0,0.0,0.0,0.249,0.527
814.0,2021,0.505,0.495,0.42100000000000004,0.426,0.0,0.051,0.0,0.048,0.154
815.0,2021,0.35600000000000004,0.644,0.149,0.589,0.005,0.02,0.005,0.165,0.22
817.0,2021,0.45799999999999996,0.542,0.052000000000000005,0.644,0.102,0.02,0.0,0.122,0.226
818.0,2021,0.501,0.499,0.064,0.573,0.0,0.008,0.0,0.23600000000000002,0.327
819.0,2021,0.382,0.618,0.114,0.675,0.0,0.0,0.0,0.099,0.292
820.0,2021,0.46,0.54,0.133,0.682,0.0,0.006999999999999999,0.0,0.107,0.247
821.0,2021,0.382,0.618,0.174,0.502,0.0,0.0,0.0,0.23199999999999998,0.331
901.0,2021,0.509,0.491,0.114,0.627,0.0,0.005,0.0,0.179,0.34
902.0,2021,0.515,0.485,0.057,0.508,0.0,0.006,0.0,0.052000000000000005,0.214
903.0,2021,0.508,0.49200000000000005,0.204,0.451,0.0,0.0,0.0,0.193,0.5329999999999999
904.0,2021,0.444,0.556,0.085,0.6859999999999999,0.005,0.018000000000000002,0.0,0.08,0.263
906.0,2021,0.5489999999999999,0.451,0.10800000000000001,0.6659999999999999,0.0,0.006,0.0,0.08900000000000001,0.125
907.0,2021,0.45799999999999996,0.542,0.7509999999999999,0.07200000000000001,0.0,0.07400000000000001,0.0,0.055,0.121
909.01,2021,0.45,0.55,0.335,0.222,0.015,0.247,0.0,0.128,0.261
910.01,2021,0.45799999999999996,0.542,0.5379999999999999,0.154,0.005,0.21600000000000003,0.0,0.054000000000000006,0.08
911.0,2021,0.473,0.527,0.52,0.099,0.0,0.27399999999999997,0.0,0.018000000000000002,0.079
912.0,2021,0.535,0.465,0.47100000000000003,0.256,0.006999999999999999,0.11199999999999999,0.0,0.08900000000000001,0.24600000000000002
913.0,2021,0.461,0.539,0.10300000000000001,0.56,0.033,0.025,0.0,0.07200000000000001,0.125
914.0,2021,0.457,0.5429999999999999,0.139,0.485,0.0,0.02,0.0,0.222,0.401
915.0,2021,0.484,0.516,0.23600000000000002,0.431,0.0,0.039,0.0,0.18899999999999997,0.287
916.0,2021,0.507,0.493,0.16699999999999998,0.263,0.0,0.209,0.0,0.09,0.13
917.0,2021,0.504,0.496,0.084,0.5589999999999999,0.003,0.043,0.0,0.086,0.303
918.0,2021,0.446,0.5539999999999999,0.063,0.6940000000000001,0.005,0.036000000000000004,0.0,0.132,0.151
919.0,2021,0.509,0.491,0.083,0.625,0.0,0.0,0.0,0.055,0.374
920.0,2021,0.466,0.534,0.126,0.523,0.004,0.17600000000000002,0.0,0.063,0.171
921.01,2021,0.515,0.485,0.29,0.22699999999999998,0.002,0.27399999999999997,0.0,0.16899999999999998,0.172
922.0,2021,0.502,0.498,0.28600000000000003,0.318,0.001,0.23600000000000002,0.0,0.048,0.21
923.0,2021,0.41600000000000004,0.584,0.07400000000000001,0.7509999999999999,0.004,0.035,0.0,0.036000000000000004,0.15
924.0,2021,0.389,0.611,0.054000000000000006,0.498,0.0,0.009000000000000001,0.0,0.237,0.47700000000000004
